benchmark,seed,state_id,pool_id,scorer,N,real_utility,normalized_real_utility,success
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge,16,-0.31215945960247193,0.7313496735282828,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge,32,-0.31096630049551816,0.7656280305151861,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge_shuffled,1,-0.31795866504242953,0.5647438678543125,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge_shuffled,2,-0.3194975218024211,0.5205339372061086,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge_shuffled,4,-0.3221876748665675,0.4432483291553485,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge_shuffled,8,-0.3244812016144082,0.37735742813191747,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge_shuffled,16,-0.32512031842606626,0.35899619357512824,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,clip_ridge_shuffled,32,-0.32412629858473285,0.3875534637453105,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,low_energy,1,-0.31795866504242964,0.5647438678543124,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,low_energy,2,-0.31282190442722196,0.7123182467432316,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,low_energy,4,-0.30920828859135263,0.8161340856481574,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,low_energy,8,-0.30666579553184353,0.8891775584110525,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,low_energy,16,-0.3048013414449001,0.9427415989530631,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,low_energy,32,-0.3034914278974146,0.980374202971254,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,oracle_real_utility,1,-0.31795866504242964,0.5647438678543124,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,oracle_real_utility,2,-0.31282190442722196,0.7123182467432316,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,oracle_real_utility,4,-0.30920828859135263,0.8161340856481574,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,oracle_real_utility,8,-0.30666579553184353,0.8891775584110525,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,oracle_real_utility,16,-0.3048013414449001,0.9427415989530631,0.0
FetchPickAndPlace-v4,64003,0,FetchPickAndPlace-v4:eval:64003:0,oracle_real_utility,32,-0.3034914278974146,0.980374202971254,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,random,1,-0.2767423362758623,0.5391089764527486,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,random,2,-0.27688978258728475,0.5345961841205357,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,random,4,-0.2766455899377253,0.5420700280294372,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,random,8,-0.27644367159991745,0.548250009866906,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,random,16,-0.27618394258741846,0.5561993650237163,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,random,32,-0.2742824424493008,0.6143973298301266,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_task_text,1,-0.2767423362758623,0.5391089764527485,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_task_text,2,-0.2761506218431446,0.5572191911408433,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_task_text,4,-0.27518174592935996,0.5868729393588359,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_task_text,8,-0.2740933159873412,0.6201857991320444,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_task_text,16,-0.27338826745257105,0.6417647561832825,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_task_text,32,-0.2728672649050745,0.657710738681748,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_mismatch_text,1,-0.27674233627586237,0.5391089764527486,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_mismatch_text,2,-0.2760832089014079,0.5592824547357501,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_mismatch_text,4,-0.27472456280787977,0.6008656426359065,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_mismatch_text,8,-0.27265123667203056,0.6643225728077922,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_mismatch_text,16,-0.27058428293859266,0.7275844670478717,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_mismatch_text,32,-0.2695849261828022,0.7581711223610377,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge,1,-0.27674233627586237,0.5391089764527485,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge,2,-0.27638477943026996,0.5500524837914741,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge,4,-0.2768446227726913,0.5359783608807114,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge,8,-0.27857124075588036,0.4831328992341908,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge,16,-0.28098823325129485,0.4091575986987203,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge,32,-0.28470578503461486,0.29537693494034445,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge_shuffled,1,-0.2767423362758623,0.5391089764527486,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge_shuffled,2,-0.27670225030705753,0.5403358613500825,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge_shuffled,4,-0.27729058778678894,0.5223290028422525,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge_shuffled,8,-0.2777710877782834,0.5076226554516303,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge_shuffled,16,-0.27796879888443893,0.501571441587789,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,clip_ridge_shuffled,32,-0.2788386479400645,0.4749485433237366,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,low_energy,1,-0.27674233627586237,0.5391089764527486,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,low_energy,2,-0.2722420116026071,0.6768474555100302,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,low_energy,4,-0.26871466951660544,0.7848064960939047,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,low_energy,8,-0.26608832650838643,0.8651892501615429,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,low_energy,16,-0.2642109549725236,0.922648726699295,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,low_energy,32,-0.2629245792859064,0.9620199817609328,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,oracle_real_utility,1,-0.27674233627586237,0.5391089764527486,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,oracle_real_utility,2,-0.2722420116026071,0.6768474555100302,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,oracle_real_utility,4,-0.26871466951660544,0.7848064960939047,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,oracle_real_utility,8,-0.26608832650838643,0.8651892501615429,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,oracle_real_utility,16,-0.2642109549725236,0.922648726699295,0.0
FetchPickAndPlace-v4,64003,1,FetchPickAndPlace-v4:eval:64003:1,oracle_real_utility,32,-0.2629245792859064,0.9620199817609328,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,random,1,-0.21743087365903763,0.5881374137153947,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,random,2,-0.2179148471632897,0.5749368536125573,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,random,4,-0.21949250201453308,0.5319057217377743,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,random,8,-0.22219901403328987,0.45808458430202975,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,random,16,-0.2260100000757151,0.35413850076207654,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,random,32,-0.2303308610679391,0.23628538541022476,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_task_text,1,-0.21743087365903763,0.5881374137153945,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_task_text,2,-0.21824980634509833,0.5658007154301689,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_task_text,4,-0.21716337935611296,0.5954334218478665,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_task_text,8,-0.21518723001283177,0.6493336414858809,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_task_text,16,-0.2150810048365941,0.6522309732840905,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_task_text,32,-0.21748320770373686,0.5867099828820803,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_mismatch_text,1,-0.21743087365903763,0.5881374137153945,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_mismatch_text,2,-0.21803379128041223,0.5716926078983596,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_mismatch_text,4,-0.21868910843844377,0.5538185849301304,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_mismatch_text,8,-0.2193663834925645,0.5353456520535889,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_mismatch_text,16,-0.22077480170817765,0.4969305133284537,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_mismatch_text,32,-0.22238732759624377,0.45294826075515715,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge,1,-0.2174308736590376,0.5881374137153945,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge,2,-0.21961826532226997,0.5284754800242782,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge,4,-0.22325871550110216,0.429180826567318,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge,8,-0.22725089856830466,0.32029252574684614,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge,16,-0.22983507018643737,0.24980826894042202,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge,32,-0.23171441268762155,0.19854849248006073,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge_shuffled,1,-0.21743087365903765,0.5881374137153946,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge_shuffled,2,-0.21790688698408317,0.5751539705066067,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge_shuffled,4,-0.22008243826506874,0.5158149877128334,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge_shuffled,8,-0.22314984754872824,0.4321502410826964,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge_shuffled,16,-0.2266065602450106,0.33786709685141353,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,clip_ridge_shuffled,32,-0.22920231019630605,0.2670670366353762,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,low_energy,1,-0.21743087365903765,0.5881374137153944,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,low_energy,2,-0.21181895659032854,0.7412045711254238,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,low_energy,4,-0.2076326118252435,0.8553887055815161,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,low_energy,8,-0.2050265020011895,0.9264713352394867,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,low_energy,16,-0.20361951928764205,0.9648473201036561,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,low_energy,32,-0.20280897367348455,0.9869552578353153,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,oracle_real_utility,1,-0.21743087365903765,0.5881374137153944,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,oracle_real_utility,2,-0.21160652523307838,0.7469987166199,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,oracle_real_utility,4,-0.20748972847911948,0.8592859028074668,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,oracle_real_utility,8,-0.2050121979922699,0.9268614824847292,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,oracle_real_utility,16,-0.20361946307129059,0.9648488534258726,0.0
FetchPush-v4,64001,0,FetchPush-v4:eval:64001:0,oracle_real_utility,32,-0.20280897367306783,0.9869552578466816,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,random,1,-0.08273551599864423,0.49814389236688805,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,random,2,-0.08128354537327515,0.5263483426764666,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,random,4,-0.07912509237011359,0.5682761746928723,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,random,8,-0.07931965782211149,0.5644967513857094,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,random,16,-0.08421897572822412,0.4693277679232126,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,random,32,-0.09215728946844047,0.31512645591604804,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_task_text,1,-0.08273551599864426,0.49814389236688805,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_task_text,2,-0.08311311046304005,0.4908091404634074,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_task_text,4,-0.0859314191761962,0.4360636472224136,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_task_text,8,-0.09106013342570787,0.33643865228451075,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_task_text,16,-0.09555290466895738,0.2491668156037079,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_task_text,32,-0.09735571369169957,0.21414734853517375,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_mismatch_text,1,-0.08273551599864423,0.498143892366888,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_mismatch_text,2,-0.08202382326743543,0.511968484905022,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_mismatch_text,4,-0.08065331971969757,0.5385904416690904,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_mismatch_text,8,-0.07695022643660081,0.6105228269873453,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_mismatch_text,16,-0.07231396797521279,0.7005818950648013,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_mismatch_text,32,-0.06837183202916099,0.7771576710904066,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge,1,-0.08273551599864425,0.498143892366888,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge,2,-0.08128841706897236,0.5262537102529072,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge,4,-0.07948731429956242,0.5612400334434017,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge,8,-0.0774306567157472,0.6011904949837574,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge,16,-0.07376793191173425,0.6723387247946628,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge,32,-0.06834614777377146,0.7776565863523377,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge_shuffled,1,-0.08273551599864422,0.49814389236688805,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge_shuffled,2,-0.08554294054438591,0.44360982348506467,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge_shuffled,4,-0.08887656639713833,0.3788543228765164,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge_shuffled,8,-0.09138876426104509,0.3300550162084658,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge_shuffled,16,-0.0942195346945747,0.2750674547280019,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,clip_ridge_shuffled,32,-0.09818961310439456,0.19794889786571612,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,low_energy,1,-0.0827355159986442,0.49814389236688805,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,low_energy,2,-0.07454848135108236,0.6571765944515181,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,low_energy,4,-0.06665393366836628,0.8105277531756586,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,low_energy,8,-0.06078182824646816,0.9245930811449704,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,low_energy,16,-0.05824151737736941,0.973938481407572,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,low_energy,32,-0.05747009585501174,0.9889233024603711,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,oracle_real_utility,1,-0.0827355159986442,0.49814389236688805,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,oracle_real_utility,2,-0.07454848135108236,0.6571765944515181,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,oracle_real_utility,4,-0.06665393366836628,0.8105277531756586,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,oracle_real_utility,8,-0.06078182824646816,0.9245930811449704,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,oracle_real_utility,16,-0.05824151737736941,0.973938481407572,0.0
FetchPush-v4,64001,1,FetchPush-v4:eval:64001:1,oracle_real_utility,32,-0.05747009585501174,0.9889233024603711,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,random,1,-0.20148611399407512,0.6075191639304521,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,random,2,-0.2017311378179418,0.6004866049785913,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,random,4,-0.20230254392682917,0.584086374654906,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,random,8,-0.2037676246238299,0.5420363151615204,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,random,16,-0.20475241978441494,0.513771186028242,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,random,32,-0.20385451051125753,0.5395425571433126,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_task_text,1,-0.20148611399407518,0.6075191639304521,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_task_text,2,-0.19947746822386397,0.6651703733904013,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_task_text,4,-0.19649467825779696,0.7507810129859956,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_task_text,8,-0.1940674533296643,0.8204460852518123,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_task_text,16,-0.193214351288585,0.8449314201925772,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_task_text,32,-0.19357271533913353,0.8346458231761766,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_mismatch_text,1,-0.20148611399407515,0.6075191639304521,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_mismatch_text,2,-0.19940350928203307,0.6672931082748503,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_mismatch_text,4,-0.19670244650378318,0.7448177461690595,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_mismatch_text,8,-0.19436892099826483,0.8117935015231909,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_mismatch_text,16,-0.1932814036579213,0.8430069145148114,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_mismatch_text,32,-0.19237123791362584,0.8691300651199728,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge,1,-0.20148611399407518,0.607519163930452,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge,2,-0.20099870698376496,0.6215084914964997,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge,4,-0.20022257172703822,0.6437847618665112,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge,8,-0.19948706420973375,0.6648949539015312,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge,16,-0.19891838523343436,0.6812169113438631,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge,32,-0.19922050889839654,0.6725454995151299,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge_shuffled,1,-0.2014861139940752,0.607519163930452,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge_shuffled,2,-0.20171692036465105,0.6008946676593321,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge_shuffled,4,-0.20269237455614214,0.5728976386429485,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge_shuffled,8,-0.2047588748638295,0.513585915364332,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge_shuffled,16,-0.20633943736197996,0.46822135133976844,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,clip_ridge_shuffled,32,-0.20551177840498885,0.49197643080600956,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,low_energy,1,-0.20148611399407515,0.607519163930452,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,low_energy,2,-0.19646424190485653,0.7516545829228097,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,low_energy,4,-0.1930606537451491,0.8493427750474304,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,low_energy,8,-0.19084513328148342,0.9129316049983508,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,low_energy,16,-0.18934790959408387,0.9559042175369941,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,low_energy,32,-0.1884458442951746,0.9817948729552979,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,oracle_real_utility,1,-0.20148611399407515,0.607519163930452,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,oracle_real_utility,2,-0.19646424190485653,0.7516545829228097,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,oracle_real_utility,4,-0.1930606537451491,0.8493427750474304,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,oracle_real_utility,8,-0.19084513328148342,0.9129316049983508,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,oracle_real_utility,16,-0.18934790959408387,0.9559042175369941,0.0
FetchPush-v4,64002,0,FetchPush-v4:eval:64002:0,oracle_real_utility,32,-0.1884458442951746,0.9817948729552979,0.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,random,1,2.9375755353889272,0.44002191651198574,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,random,2,2.939960670339428,0.4926005173658705,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,random,4,2.9401951021394392,0.4977683993918677,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,random,8,2.9382145555339267,0.45410866038132713,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,random,16,2.935506267161986,0.39440637256081656,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,random,32,2.9344050874469296,0.3701316502042579,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_task_text,1,2.9375755353889277,0.4400219165119858,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_task_text,2,2.9360232265028223,0.4058023729564482,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_task_text,4,2.9347158224446983,0.3769815818676861,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_task_text,8,2.9336044251416427,0.3524816200625146,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_task_text,16,2.932480872161326,0.3277136950116117,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_task_text,32,2.9292094894777865,0.2555983942308043,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_mismatch_text,1,2.9375755353889277,0.4400219165119858,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_mismatch_text,2,2.935188769930915,0.38740737228155103,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_mismatch_text,4,2.9308550639394446,0.29187391095858817,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_mismatch_text,8,2.9264666377591695,0.19513418205516236,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_mismatch_text,16,2.9225588231875355,0.10898919368466056,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_mismatch_text,32,2.919735155307005,0.04674344679170204,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge,1,2.937575535388928,0.4400219165119858,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge,2,2.9367179238364063,0.42111648078465497,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge,4,2.935106234493934,0.38558793737013625,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge,8,2.932665556171325,0.33178492244627283,1.0
FetchPush-v4,64002,1,FetchPush-v4:eval:64002:1,clip_ridge,16,2.929915730415877,0.271166972596886,1.0
