m,score_pattern,success_mask,p,auc,score_utility_corr,classification,high_n_gain,max_curve,min_curve,f1,f2,f4,f8,f16,f32,f64
7,three_tier,78,0.5714285714285714,0.4166666666666667,-0.14852213144650114,harms,-0.0714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5306122448979591,0.5056226572261557,0.500189685645697,0.5000002158838651,0.5000000000002797,0.5
7,three_tier,79,0.7142857142857143,0.2,-0.4880935300919763,harms,-0.2142857142857142,0.7142857142857142,0.5,0.7142857142857142,0.5918367346938775,0.5168679716784673,0.5005690569370911,0.5000006476515954,0.5000000000008389,0.5
7,three_tier,80,0.2857142857142857,0.8,0.48809353009197637,helps,0.2142857142857143,0.5,0.2857142857142857,0.2857142857142857,0.40816326530612246,0.4831320283215327,0.4994309430629088,0.4999993523484047,0.4999999999991611,0.5
7,three_tier,81,0.42857142857142855,0.5833333333333334,0.14852213144650117,helps,0.07142857142857145,0.5,0.42857142857142855,0.42857142857142855,0.4693877551020408,0.49437734277384426,0.4998103143543029,0.4999997841161349,0.4999999999997204,0.5
7,three_tier,82,0.42857142857142855,0.5833333333333334,0.14852213144650117,helps,0.07142857142857145,0.5,0.42857142857142855,0.42857142857142855,0.4693877551020408,0.49437734277384426,0.4998103143543029,0.4999997841161349,0.4999999999997204,0.5
7,three_tier,83,0.5714285714285714,0.4166666666666667,-0.14852213144650114,harms,-0.0714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5306122448979591,0.5056226572261557,0.500189685645697,0.5000002158838651,0.5000000000002797,0.5
7,three_tier,84,0.42857142857142855,0.5833333333333334,0.14852213144650117,helps,0.07142857142857145,0.5,0.42857142857142855,0.42857142857142855,0.4693877551020408,0.49437734277384426,0.4998103143543029,0.4999997841161349,0.4999999999997204,0.5
7,three_tier,85,0.5714285714285714,0.4166666666666667,-0.14852213144650114,harms,-0.0714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5306122448979591,0.5056226572261557,0.500189685645697,0.5000002158838651,0.5000000000002797,0.5
7,three_tier,86,0.5714285714285714,0.4166666666666667,-0.14852213144650114,harms,-0.0714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.5306122448979591,0.5056226572261557,0.500189685645697,0.5000002158838651,0.5000000000002797,0.5
7,three_tier,87,0.7142857142857143,0.2,-0.48809353009197637,harms,-0.2142857142857142,0.7142857142857142,0.5,0.7142857142857142,0.5918367346938775,0.5168679716784673,0.5005690569370911,0.5000006476515954,0.5000000000008389,0.5
7,three_tier,88,0.42857142857142855,0.7916666666666666,0.49507377148833726,nonmonotonic,0.07142857165078764,0.5964181591003749,0.4285714285714286,0.4285714285714286,0.5714285714285714,0.5964181591003749,0.5327420668987533,0.502294437995223,0.5000105407810771,0.5000000002222162
7,three_tier,89,0.5714285714285714,0.625,0.19802950859533489,nonmonotonic,-0.07142857120635515,0.6326530612244898,0.5000000002222162,0.5714285714285714,0.6326530612244898,0.6076634735526864,0.5331214381901475,0.5022948697629532,0.5000105407816364,0.5000000002222162
7,three_tier,90,0.5714285714285714,0.625,0.19802950859533489,nonmonotonic,-0.07142857120635515,0.6326530612244898,0.5000000002222162,0.5714285714285714,0.6326530612244898,0.6076634735526864,0.5331214381901475,0.5022948697629532,0.5000105407816364,0.5000000002222162
7,three_tier,91,0.7142857142857143,0.45,-0.10846522890932807,harms,-0.21428571406349795,0.7142857142857142,0.5000000002222162,0.7142857142857142,0.6938775510204082,0.6189087880049979,0.5335008094815414,0.5022953015306834,0.5000105407821956,0.5000000002222162
7,three_tier,92,0.5714285714285714,0.625,0.19802950859533489,nonmonotonic,-0.07142857120635515,0.6326530612244898,0.5000000002222162,0.5714285714285714,0.6326530612244898,0.6076634735526864,0.5331214381901475,0.5022948697629532,0.5000105407816364,0.5000000002222162
7,three_tier,93,0.7142857142857143,0.45,-0.10846522890932807,harms,-0.21428571406349795,0.7142857142857142,0.5000000002222162,0.7142857142857142,0.6938775510204082,0.6189087880049979,0.5335008094815414,0.5022953015306834,0.5000105407821956,0.5000000002222162
7,three_tier,94,0.7142857142857143,0.45,-0.10846522890932807,harms,-0.21428571406349795,0.7142857142857142,0.5000000002222162,0.7142857142857142,0.6938775510204082,0.6189087880049979,0.5335008094815414,0.5022953015306834,0.5000105407821956,0.5000000002222162
7,three_tier,95,0.8571428571428571,0.08333333333333333,-0.560112033611204,harms,-0.35714285692064096,0.8571428571428572,0.5000000002222162,0.8571428571428572,0.7551020408163265,0.6301541024573094,0.5338801807729356,0.5022957332984136,0.5000105407827549,0.5000000002222162
7,three_tier,96,0.2857142857142857,1.0,0.8677218312746248,helps,0.7142857138412819,0.9999999995555676,0.2857142857142857,0.2857142857142857,0.4897959183673469,0.7396917950853811,0.9322396384541287,0.9954085334031728,0.9999789184344903,0.9999999995555676
7,three_tier,97,0.42857142857142855,0.75,0.49507377148833726,helps,0.5714285709841391,0.9999999995555676,0.42857142857142855,0.42857142857142855,0.5510204081632653,0.7509371095376927,0.9326190097455228,0.995408965170903,0.9999789184350495,0.9999999995555676
7,three_tier,98,0.42857142857142855,0.75,0.49507377148833726,helps,0.5714285709841391,0.9999999995555676,0.42857142857142855,0.42857142857142855,0.5510204081632653,0.7509371095376927,0.9326190097455228,0.995408965170903,0.9999789184350495,0.9999999995555676
7,three_tier,99,0.5714285714285714,0.5833333333333334,0.1980295085953348,helps,0.4285714281269962,0.9999999995555676,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.7621824239900041,0.9329983810369169,0.9954093969386332,0.9999789184356088,0.9999999995555676
7,three_tier,100,0.42857142857142855,0.75,0.49507377148833726,helps,0.5714285709841391,0.9999999995555676,0.42857142857142855,0.42857142857142855,0.5510204081632653,0.7509371095376927,0.9326190097455228,0.995408965170903,0.9999789184350495,0.9999999995555676
7,three_tier,101,0.5714285714285714,0.5833333333333334,0.1980295085953348,helps,0.4285714281269962,0.9999999995555676,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.7621824239900041,0.9329983810369169,0.9954093969386332,0.9999789184356088,0.9999999995555676
7,three_tier,102,0.5714285714285714,0.5833333333333334,0.1980295085953348,helps,0.4285714281269962,0.9999999995555676,0.5714285714285714,0.5714285714285714,0.6122448979591837,0.7621824239900041,0.9329983810369169,0.9954093969386332,0.9999789184356088,0.9999999995555676
7,three_tier,103,0.7142857142857143,0.4,-0.1084652289093281,nonmonotonic,0.28571428526985343,0.9999999995555676,0.673469387755102,0.7142857142857142,0.673469387755102,0.7734277384423157,0.933377752328311,0.9954098287063634,0.999978918436168,0.9999999995555676
7,three_tier,104,0.42857142857142855,0.9583333333333334,0.8416254115301733,helps,0.5714285712063553,0.9999999997777839,0.4285714285714286,0.4285714285714286,0.653061224489796,0.8529779258642233,0.9655507622899732,0.997703619049991,0.9999894592164063,0.9999999997777839
7,three_tier,105,0.5714285714285714,0.7916666666666666,0.5445811486371709,helps,0.42857142834921247,0.9999999997777839,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8642232403165347,0.9659301335813673,0.9977040508177213,0.9999894592169656,0.9999999997777839
7,three_tier,106,0.5714285714285714,0.7916666666666666,0.5445811486371709,helps,0.42857142834921247,0.9999999997777839,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8642232403165347,0.9659301335813673,0.9977040508177213,0.9999894592169656,0.9999999997777839
7,three_tier,107,0.7142857142857143,0.65,0.27116307227332015,helps,0.28571428549206956,0.9999999997777839,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.8754685547688463,0.9663095048727613,0.9977044825854515,0.9999894592175248,0.9999999997777839
7,three_tier,108,0.5714285714285714,0.7916666666666666,0.5445811486371709,helps,0.42857142834921247,0.9999999997777839,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8642232403165347,0.9659301335813673,0.9977040508177213,0.9999894592169656,0.9999999997777839
7,three_tier,109,0.7142857142857143,0.65,0.27116307227332015,helps,0.28571428549206956,0.9999999997777839,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.8754685547688463,0.9663095048727613,0.9977044825854515,0.9999894592175248,0.9999999997777839
7,three_tier,110,0.7142857142857143,0.65,0.27116307227332015,helps,0.28571428549206956,0.9999999997777839,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.8754685547688463,0.9663095048727613,0.9977044825854515,0.9999894592175248,0.9999999997777839
7,three_tier,111,0.8571428571428571,0.4166666666666667,-0.07001400420140051,nonmonotonic,0.14285714263492677,0.9999999997777839,0.8367346938775511,0.8571428571428571,0.8367346938775511,0.8867138692211578,0.9666888761641554,0.9977049143531818,0.999989459218084,0.9999999997777839
7,three_tier,112,0.42857142857142855,0.9583333333333334,0.8416254115301733,helps,0.5714285712063553,0.9999999997777839,0.4285714285714286,0.4285714285714286,0.653061224489796,0.8529779258642233,0.9655507622899732,0.997703619049991,0.9999894592164063,0.9999999997777839
7,three_tier,113,0.5714285714285714,0.7916666666666666,0.5445811486371709,helps,0.42857142834921247,0.9999999997777839,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8642232403165347,0.9659301335813673,0.9977040508177213,0.9999894592169656,0.9999999997777839
7,three_tier,114,0.5714285714285714,0.7916666666666666,0.5445811486371709,helps,0.42857142834921247,0.9999999997777839,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8642232403165347,0.9659301335813673,0.9977040508177213,0.9999894592169656,0.9999999997777839
7,three_tier,115,0.7142857142857143,0.65,0.27116307227332015,helps,0.28571428549206956,0.9999999997777839,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.8754685547688463,0.9663095048727613,0.9977044825854515,0.9999894592175248,0.9999999997777839
7,three_tier,116,0.5714285714285714,0.7916666666666666,0.5445811486371709,helps,0.42857142834921247,0.9999999997777839,0.5714285714285714,0.5714285714285714,0.7142857142857143,0.8642232403165347,0.9659301335813673,0.9977040508177213,0.9999894592169656,0.9999999997777839
7,three_tier,117,0.7142857142857143,0.65,0.27116307227332015,helps,0.28571428549206956,0.9999999997777839,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.8754685547688463,0.9663095048727613,0.9977044825854515,0.9999894592175248,0.9999999997777839
7,three_tier,118,0.7142857142857143,0.65,0.27116307227332015,helps,0.28571428549206956,0.9999999997777839,0.7142857142857143,0.7142857142857143,0.7755102040816326,0.8754685547688463,0.9663095048727613,0.9977044825854515,0.9999894592175248,0.9999999997777839
7,three_tier,119,0.8571428571428571,0.4166666666666667,-0.07001400420140051,nonmonotonic,0.14285714263492677,0.9999999997777839,0.8367346938775511,0.8571428571428571,0.8367346938775511,0.8867138692211578,0.9666888761641554,0.9977049143531818,0.999989459218084,0.9999999997777839
7,three_tier,120,0.5714285714285714,1.0,0.891132788679007,helps,0.4285714285714286,1.0,0.5714285714285714,0.5714285714285714,0.8163265306122449,0.9662640566430654,0.9988618861258176,0.9999987046968094,0.9999999999983222,1.0
7,three_tier,121,0.7142857142857143,0.9,0.6507913734559685,helps,0.2857142857142857,1.0,0.7142857142857143,0.7142857142857143,0.8775510204081634,0.9775093710953769,0.9992412574172118,0.9999991364645396,0.9999999999988816,1.0
7,three_tier,122,0.7142857142857143,0.9,0.6507913734559685,helps,0.2857142857142857,1.0,0.7142857142857143,0.7142857142857143,0.8775510204081634,0.9775093710953769,0.9992412574172118,0.9999991364645396,0.9999999999988816,1.0
7,three_tier,123,0.8571428571428571,0.8333333333333334,0.420084025208403,helps,0.1428571428571429,1.0,0.8571428571428571,0.8571428571428571,0.9387755102040816,0.9887546855476885,0.9996206287086058,0.9999995682322698,0.9999999999994408,1.0
7,three_tier,124,0.7142857142857143,0.9,0.6507913734559685,helps,0.2857142857142857,1.0,0.7142857142857143,0.7142857142857143,0.8775510204081634,0.9775093710953769,0.9992412574172118,0.9999991364645396,0.9999999999988816,1.0
7,three_tier,125,0.8571428571428571,0.8333333333333334,0.420084025208403,helps,0.1428571428571429,1.0,0.8571428571428571,0.8571428571428571,0.9387755102040816,0.9887546855476885,0.9996206287086058,0.9999995682322698,0.9999999999994408,1.0
7,three_tier,126,0.8571428571428571,0.8333333333333334,0.420084025208403,helps,0.1428571428571429,1.0,0.8571428571428571,0.8571428571428571,0.9387755102040816,0.9887546855476885,0.9996206287086058,0.9999995682322698,0.9999999999994408,1.0
8,strict,1,0.125,0.0,-0.5773502691896258,harms,-0.125,0.125,1.5930919111324523e-58,0.125,0.015625,0.000244140625,5.960464477539063e-08,3.552713678800501e-15,1.262177448353619e-29,1.5930919111324523e-58
8,strict,2,0.125,0.14285714285714285,-0.4123930494211612,harms,-0.125,0.125,2.938735877055719e-39,0.125,0.046875,0.003662109375,1.519918441772461e-05,2.3282709094019083e-10,5.421010861165345e-20,2.938735877055719e-39
8,strict,3,0.25,0.0,-0.7559289460184545,harms,-0.25,0.25,2.938735877055719e-39,0.25,0.0625,0.00390625,1.52587890625e-05,2.3283064365386963e-10,5.421010862427522e-20,2.938735877055719e-39
8,strict,4,0.125,0.2857142857142857,-0.24743582965269675,harms,-0.125,0.125,5.470173919464991e-28,0.125,0.078125,0.015869140625,0.0003758072853088379,1.526998438805549e-07,2.3388348727018952e-14,5.470173919464991e-28
8,strict,5,0.25,0.08333333333333333,-0.629940788348712,harms,-0.25,0.25,5.470173919464991e-28,0.25,0.09375,0.01611328125,0.0003758668899536133,1.526998474332686e-07,2.3388348727018965e-14,5.470173919464991e-28
8,strict,6,0.25,0.16666666666666666,-0.5039526306789697,harms,-0.25,0.25,5.4701739194943785e-28,0.25,0.125,0.01953125,0.0003910064697265625,1.529326709714951e-07,2.3388402937127564e-14,5.4701739194943785e-28
8,strict,7,0.375,0.0,-0.8451542547285167,harms,-0.375,0.375,5.4701739194943785e-28,0.375,0.140625,0.019775390625,0.0003910660743713379,1.5293267452420878e-07,2.3388402937127577e-14,5.4701739194943785e-28
8,strict,8,0.125,0.42857142857142855,-0.08247860988423225,harms,-0.125,0.125,5.421010807725783e-20,0.125,0.109375,0.042724609375,0.003515183925628662,1.5105856387975791e-05,2.328072552509325e-10,5.421010807725783e-20
8,strict,9,0.25,0.16666666666666666,-0.5039526306789697,harms,-0.25,0.25,5.421010807725783e-20,0.25,0.125,0.04296875,0.0035152435302734375,1.5105856391528505e-05,2.328072552509325e-10,5.421010807725783e-20
8,strict,10,0.25,0.25,-0.37796447300922725,harms,-0.25,0.25,5.421010807725783e-20,0.25,0.15625,0.04638671875,0.0035303831100463867,1.5106089215066731e-05,2.328072553051426e-10,5.421010807725783e-20
8,strict,11,0.375,0.06666666666666667,-0.7324670207647144,harms,-0.375,0.375,5.421010807725783e-20,0.375,0.171875,0.046630859375,0.003530442714691162,1.5106089218619445e-05,2.328072553051426e-10,5.421010807725783e-20
8,strict,12,0.25,0.3333333333333333,-0.25197631533948484,harms,-0.25,0.25,5.421010862427522e-20,0.25,0.1875,0.05859375,0.0038909912109375,1.5258556231856346e-05,2.3283064359965952e-10,5.421010862427522e-20
8,strict,13,0.375,0.13333333333333333,-0.6197797868009122,harms,-0.375,0.375,5.421010862427522e-20,0.375,0.203125,0.058837890625,0.0038910508155822754,1.525855623540906e-05,2.3283064359965952e-10,5.421010862427522e-20
8,strict,14,0.375,0.2,-0.50709255283711,harms,-0.375,0.375,5.421010862427522e-20,0.375,0.234375,0.062255859375,0.0039061903953552246,1.5258789058947286e-05,2.3283064365386963e-10,5.421010862427522e-20
8,strict,15,0.5,0.0,-0.8728715609439696,harms,-0.5,0.5,5.421010862427522e-20,0.5,0.25,0.0625,0.00390625,1.52587890625e-05,2.3283064365386963e-10,5.421010862427522e-20
8,strict,16,0.125,0.5714285714285714,0.08247860988423225,nonmonotonic,-0.12499999999991364,0.140625,8.636163134083582e-14,0.125,0.140625,0.090087890625,0.019376814365386963,0.0005268422971802522,2.93640757061918e-07,8.636163134083582e-14
8,strict,17,0.25,0.25,-0.37796447300922725,harms,-0.24999999999991362,0.25,8.636163134083582e-14,0.25,0.15625,0.09033203125,0.01937687397003174,0.0005268422971838049,2.93640757061918e-07,8.636163134083582e-14
8,strict,18,0.25,0.3333333333333333,-0.25197631533948484,harms,-0.24999999999991362,0.25,8.636163134083582e-14,0.25,0.1875,0.09375,0.019392013549804688,0.0005268425300073432,2.9364075706197223e-07,8.636163134083582e-14
8,strict,19,0.375,0.13333333333333333,-0.6197797868009122,harms,-0.3749999999999136,0.375,8.636163134083582e-14,0.375,0.203125,0.093994140625,0.019392073154449463,0.0005268425300108959,2.9364075706197223e-07,8.636163134083582e-14
8,strict,20,0.25,0.4166666666666667,-0.12598815766974242,harms,-0.24999999999991362,0.25,8.636163134083637e-14,0.25,0.21875,0.10595703125,0.0197526216506958,0.0005269949970241328,2.936407804502667e-07,8.636163134083637e-14
8,strict,21,0.375,0.2,-0.50709255283711,harms,-0.3749999999999136,0.375,8.636163134083637e-14,0.375,0.234375,0.106201171875,0.019752681255340576,0.0005269949970276855,2.936407804502667e-07,8.636163134083637e-14
8,strict,22,0.375,0.26666666666666666,-0.3944053188733078,harms,-0.3749999999999136,0.375,8.636163134083637e-14,0.375,0.265625,0.109619140625,0.019767820835113525,0.0005269952298512237,2.9364078045032094e-07,8.636163134083637e-14
8,strict,23,0.5,0.0625,-0.7637626158259734,harms,-0.4999999999999136,0.5,8.636163134083637e-14,0.5,0.28125,0.10986328125,0.0197678804397583,0.0005269952298547764,2.9364078045032094e-07,8.636163134083637e-14
8,strict,24,0.25,0.5,0.0,harms,-0.24999999999991362,0.25,8.63616855509439e-14,0.25,0.25,0.1328125,0.022891998291015625,0.000541948153568228,2.93873564317169e-07,8.63616855509439e-14
8,strict,25,0.375,0.26666666666666666,-0.3944053188733078,harms,-0.3749999999999136,0.375,8.63616855509439e-14,0.375,0.265625,0.133056640625,0.0228920578956604,0.0005419481535717807,2.93873564317169e-07,8.63616855509439e-14
8,strict,26,0.375,0.3333333333333333,-0.2817180849095055,harms,-0.3749999999999136,0.375,8.63616855509439e-14,0.375,0.296875,0.136474609375,0.02290719747543335,0.000541948386395319,2.938735643172232e-07,8.63616855509439e-14
8,strict,27,0.5,0.125,-0.6546536707079772,harms,-0.4999999999999136,0.5,8.63616855509439e-14,0.5,0.3125,0.13671875,0.022907257080078125,0.0005419483863988717,2.938735643172232e-07,8.63616855509439e-14
8,strict,28,0.375,0.4,-0.16903085094570333,harms,-0.3749999999999136,0.375,8.636168555094445e-14,0.375,0.328125,0.148681640625,0.023267805576324463,0.0005421008534121086,2.938735877055177e-07,8.636168555094445e-14
8,strict,29,0.5,0.1875,-0.5455447255899809,harms,-0.4999999999999136,0.5,8.636168555094445e-14,0.5,0.34375,0.14892578125,0.02326786518096924,0.0005421008534156613,2.938735877055177e-07,8.636168555094445e-14
8,strict,30,0.5,0.25,-0.4364357804719848,harms,-0.4999999999999136,0.5,8.636168555094445e-14,0.5,0.375,0.15234375,0.023283004760742188,0.0005421010862391995,2.938735877055719e-07,8.636168555094445e-14
8,strict,31,0.625,0.0,-0.8451542547285167,harms,-0.6249999999999136,0.625,8.636168555094445e-14,0.625,0.390625,0.152587890625,0.023283064365386963,0.0005421010862427522,2.938735877055719e-07,8.636168555094445e-14
8,strict,32,0.125,0.7142857142857143,0.24743582965269675,nonmonotonic,-0.12499998990939652,0.171875,1.0090603471473797e-08,0.125,0.171875,0.163818359375,0.07682985067367554,0.009480494671375794,0.00010015855213292772,1.0090603471473797e-08
8,strict,33,0.25,0.3333333333333333,-0.25197631533948484,harms,-0.24999998990939654,0.25,1.0090603471473797e-08,0.25,0.1875,0.1640625,0.07682991027832031,0.009480494671379347,0.00010015855213292772,1.0090603471473797e-08
8,strict,34,0.25,0.4166666666666667,-0.12598815766974242,harms,-0.24999998990939654,0.25,1.0090603471473797e-08,0.25,0.21875,0.16748046875,0.07684504985809326,0.009480494904202885,0.00010015855213292777,1.0090603471473797e-08
8,strict,35,0.375,0.2,-0.50709255283711,harms,-0.37499998990939654,0.375,1.0090603471473797e-08,0.375,0.234375,0.167724609375,0.07684510946273804,0.009480494904206438,0.00010015855213292777,1.0090603471473797e-08
8,strict,36,0.25,0.5,0.0,harms,-0.24999998990939654,0.25,1.0090603471473797e-08,0.25,0.25,0.1796875,0.07720565795898438,0.009480647371219675,0.00010015855215631607,1.0090603471473797e-08
8,strict,37,0.375,0.26666666666666666,-0.3944053188733078,harms,-0.37499998990939654,0.375,1.0090603471473797e-08,0.375,0.265625,0.179931640625,0.07720571756362915,0.009480647371223228,0.00010015855215631607,1.0090603471473797e-08
8,strict,38,0.375,0.3333333333333333,-0.2817180849095055,harms,-0.37499998990939654,0.375,1.0090603471473797e-08,0.375,0.296875,0.183349609375,0.0772208571434021,0.009480647604046766,0.00010015855215631612,1.0090603471473797e-08
8,strict,39,0.5,0.125,-0.6546536707079772,harms,-0.49999998990939654,0.5,1.0090603471473797e-08,0.5,0.3125,0.18359375,0.07722091674804688,0.009480647604050318,0.00010015855215631612,1.0090603471473797e-08
8,strict,40,0.25,0.5833333333333334,0.12598815766974242,nonmonotonic,-0.24999998990939654,0.28125,1.0090603471528007e-08,0.25,0.28125,0.20654296875,0.0803450345993042,0.00949560052776377,0.00010015878494018296,1.0090603471528007e-08
8,strict,41,0.375,0.3333333333333333,-0.2817180849095055,harms,-0.37499998990939654,0.375,1.0090603471528007e-08,0.375,0.296875,0.206787109375,0.08034509420394897,0.009495600527767323,0.00010015878494018296,1.0090603471528007e-08
8,strict,42,0.375,0.4,-0.16903085094570333,harms,-0.37499998990939654,0.375,1.0090603471528007e-08,0.375,0.328125,0.210205078125,0.08036023378372192,0.009495600760590861,0.00010015878494018301,1.0090603471528007e-08
8,strict,43,0.5,0.1875,-0.5455447255899809,harms,-0.49999998990939654,0.5,1.0090603471528007e-08,0.5,0.34375,0.21044921875,0.0803602933883667,0.009495600760594414,0.00010015878494018301,1.0090603471528007e-08
8,strict,44,0.375,0.4666666666666667,-0.05634361698190111,harms,-0.37499998990939654,0.375,1.0090603471528007e-08,0.375,0.359375,0.222412109375,0.08072084188461304,0.00949575322760765,0.00010015878496357131,1.0090603471528007e-08
8,strict,45,0.5,0.25,-0.4364357804719848,harms,-0.49999998990939654,0.5,1.0090603471528007e-08,0.5,0.375,0.22265625,0.08072090148925781,0.009495753227611203,0.00010015878496357131,1.0090603471528007e-08
8,strict,46,0.5,0.3125,-0.3273268353539886,harms,-0.49999998990939654,0.5,1.0090603471528007e-08,0.5,0.40625,0.22607421875,0.08073604106903076,0.009495753460434742,0.00010015878496357137,1.0090603471528007e-08
8,strict,47,0.625,0.06666666666666667,-0.7324670207647144,harms,-0.6249999899093965,0.625,1.0090603471528007e-08,0.625,0.421875,0.226318359375,0.08073610067367554,0.009495753460438294,0.00010015878496357137,1.0090603471528007e-08
8,strict,48,0.25,0.6666666666666666,0.25197631533948484,nonmonotonic,-0.24999998990931016,0.3125,1.0090689833105137e-08,0.25,0.3125,0.25390625,0.0962066650390625,0.010007336968556046,0.00010045219288998963,1.0090689833105137e-08
8,strict,49,0.375,0.4,-0.16903085094570333,harms,-0.37499998990931016,0.375,1.0090689833105137e-08,0.375,0.328125,0.254150390625,0.09620672464370728,0.0100073369685596,0.00010045219288998963,1.0090689833105137e-08
8,strict,50,0.375,0.4666666666666667,-0.05634361698190111,harms,-0.37499998990931016,0.375,1.0090689833105137e-08,0.375,0.359375,0.257568359375,0.09622186422348022,0.010007337201383137,0.00010045219288998969,1.0090689833105137e-08
8,strict,51,0.5,0.25,-0.4364357804719848,harms,-0.49999998990931016,0.5,1.0090689833105137e-08,0.5,0.375,0.2578125,0.096221923828125,0.01000733720138669,0.00010045219288998969,1.0090689833105137e-08
8,strict,52,0.375,0.5333333333333333,0.05634361698190111,nonmonotonic,-0.37499998990931016,0.390625,1.0090689833105137e-08,0.375,0.390625,0.269775390625,0.09658247232437134,0.010007489668399927,0.00010045219291337799,1.0090689833105137e-08
8,strict,53,0.5,0.3125,-0.3273268353539886,harms,-0.49999998990931016,0.5,1.0090689833105137e-08,0.5,0.40625,0.27001953125,0.09658253192901611,0.01000748966840348,0.00010045219291337799,1.0090689833105137e-08
8,strict,54,0.5,0.375,-0.2182178902359924,harms,-0.49999998990931016,0.5,1.0090689833105137e-08,0.5,0.4375,0.2734375,0.09659767150878906,0.010007489901227018,0.00010045219291337804,1.0090689833105137e-08
8,strict,55,0.625,0.13333333333333333,-0.6197797868009122,harms,-0.6249999899093102,0.625,1.0090689833105137e-08,0.625,0.453125,0.273681640625,0.09659773111343384,0.01000748990123057,0.00010045219291337804,1.0090689833105137e-08
8,strict,56,0.375,0.6,0.16903085094570333,nonmonotonic,-0.37499998990931016,0.421875,1.0090689833159348e-08,0.375,0.421875,0.296630859375,0.09972184896469116,0.010022442824944022,0.00010045242569724489,1.0090689833159348e-08
8,strict,57,0.5,0.375,-0.2182178902359924,harms,-0.49999998990931016,0.5,1.0090689833159348e-08,0.5,0.4375,0.296875,0.09972190856933594,0.010022442824947575,0.00010045242569724489,1.0090689833159348e-08
8,strict,58,0.5,0.4375,-0.1091089451179962,harms,-0.49999998990931016,0.5,1.0090689833159348e-08,0.5,0.46875,0.30029296875,0.09973704814910889,0.010022443057771113,0.00010045242569724494,1.0090689833159348e-08
8,strict,59,0.625,0.2,-0.50709255283711,harms,-0.6249999899093102,0.625,1.0090689833159348e-08,0.625,0.484375,0.300537109375,0.09973710775375366,0.010022443057774666,0.00010045242569724494,1.0090689833159348e-08
8,strict,60,0.5,0.5,0.0,harms,-0.49999998990931016,0.5,1.0090689833159348e-08,0.5,0.5,0.3125,0.10009765625,0.010022595524787903,0.00010045242572063323,1.0090689833159348e-08
8,strict,61,0.625,0.26666666666666666,-0.3944053188733078,harms,-0.6249999899093102,0.625,1.0090689833159348e-08,0.625,0.515625,0.312744140625,0.10009771585464478,0.010022595524791456,0.00010045242572063323,1.0090689833159348e-08
8,strict,62,0.625,0.3333333333333333,-0.2817180849095055,harms,-0.6249999899093102,0.625,1.0090689833159348e-08,0.625,0.546875,0.316162109375,0.10011285543441772,0.010022595757614994,0.00010045242572063329,1.0090689833159348e-08
8,strict,63,0.75,0.0,-0.7559289460184545,harms,-0.7499999899093102,0.75,1.0090689833159348e-08,0.75,0.5625,0.31640625,0.1001129150390625,0.010022595757618546,0.00010045242572063329,1.0090689833159348e-08
8,strict,64,0.125,0.8571428571428571,0.4123930494211612,nonmonotonic,-0.12480569103405267,0.269775390625,0.0001943089659473294,0.125,0.203125,0.269775390625,0.24349600076675415,0.10804449126363025,0.013839384611962503,0.0001943089659473294
8,strict,65,0.25,0.4166666666666667,-0.12598815766974242,nonmonotonic,-0.24980569103405267,0.27001953125,0.0001943089659473294,0.25,0.21875,0.27001953125,0.24349606037139893,0.1080444912636338,0.013839384611962503,0.0001943089659473294
8,strict,66,0.25,0.5,0.0,nonmonotonic,-0.24980569103405267,0.2734375,0.0001943089659473294,0.25,0.25,0.2734375,0.24351119995117188,0.10804449149645734,0.013839384611962503,0.0001943089659473294
8,strict,67,0.375,0.26666666666666666,-0.3944053188733078,nonmonotonic,-0.37480569103405265,0.375,0.0001943089659473294,0.375,0.265625,0.273681640625,0.24351125955581665,0.10804449149646089,0.013839384611962503,0.0001943089659473294
8,strict,68,0.25,0.5833333333333334,0.12598815766974242,nonmonotonic,-0.24980569103405267,0.28564453125,0.0001943089659473294,0.25,0.28125,0.28564453125,0.243871808052063,0.10804464396347413,0.01383938461198589,0.0001943089659473294
8,strict,69,0.375,0.3333333333333333,-0.2817180849095055,harms,-0.37480569103405265,0.375,0.0001943089659473294,0.375,0.296875,0.285888671875,0.24387186765670776,0.10804464396347768,0.01383938461198589,0.0001943089659473294
8,strict,70,0.375,0.4,-0.16903085094570333,harms,-0.37480569103405265,0.375,0.0001943089659473294,0.375,0.328125,0.289306640625,0.2438870072364807,0.10804464419630122,0.01383938461198589,0.0001943089659473294
