pool_id,family,budget,strategy,rollouts_used,labels_used,cpu_units,selected_utility,regret_vs_oracle
heldout_deceptive_tail_20003,deceptive_tail,16,calibrated_lcb,12,4,28,0.24063512131089873,0.5345350019718514
heldout_deceptive_tail_20003,deceptive_tail,16,conservative_stop_block,1,4,17,0.5793016060815419,0.19586851720120824
heldout_deceptive_tail_20003,deceptive_tail,16,oracle_upper_bound,12,0,12,0.7751701232827501,0.0
heldout_deceptive_tail_20003,deceptive_tail,32,blind_more_rollouts,24,8,56,0.13358856909487843,0.6572683373972106
heldout_deceptive_tail_20003,deceptive_tail,32,audit_fewer_rollouts,1,8,33,0.5807700405876692,0.21008686590441983
heldout_deceptive_tail_20003,deceptive_tail,32,calibrated_lcb,24,8,56,0.622551703168994,0.16830520332309507
heldout_deceptive_tail_20003,deceptive_tail,32,conservative_stop_block,1,8,33,0.5807700405876692,0.21008686590441983
heldout_deceptive_tail_20003,deceptive_tail,32,oracle_upper_bound,24,0,24,0.7908569064920891,0.0
heldout_deceptive_tail_20003,deceptive_tail,64,blind_more_rollouts,48,16,112,0.09446937538451095,0.7033349285296793
heldout_deceptive_tail_20003,deceptive_tail,64,audit_fewer_rollouts,1,16,65,0.5777981235673884,0.22000618034680186
heldout_deceptive_tail_20003,deceptive_tail,64,calibrated_lcb,48,16,112,0.6404523906245099,0.15735191328968035
heldout_deceptive_tail_20003,deceptive_tail,64,conservative_stop_block,1,16,65,0.5777981235673884,0.22000618034680186
heldout_deceptive_tail_20003,deceptive_tail,64,oracle_upper_bound,48,0,48,0.7978043039141902,0.0
heldout_deceptive_tail_20004,deceptive_tail,8,blind_more_rollouts,6,2,14,0.3183784080305522,0.42834410689966074
heldout_deceptive_tail_20004,deceptive_tail,8,audit_fewer_rollouts,1,2,9,0.5809794343358067,0.16574308059440623
heldout_deceptive_tail_20004,deceptive_tail,8,calibrated_lcb,6,2,14,0.7102711442156547,0.03645137071455817
heldout_deceptive_tail_20004,deceptive_tail,8,conservative_stop_block,1,2,9,0.5809794343358067,0.16574308059440623
heldout_deceptive_tail_20004,deceptive_tail,8,oracle_upper_bound,6,0,6,0.7467225149302129,0.0
heldout_deceptive_tail_20004,deceptive_tail,16,blind_more_rollouts,12,4,28,0.21453561720247133,0.5563353871041774
heldout_deceptive_tail_20004,deceptive_tail,16,audit_fewer_rollouts,1,4,17,0.5855138336879162,0.18535717061873247
heldout_deceptive_tail_20004,deceptive_tail,16,calibrated_lcb,12,4,28,0.6246235605313182,0.1462474437753305
heldout_deceptive_tail_20004,deceptive_tail,16,conservative_stop_block,1,4,17,0.5855138336879162,0.18535717061873247
heldout_deceptive_tail_20004,deceptive_tail,16,oracle_upper_bound,12,0,12,0.7708710043066487,0.0
heldout_deceptive_tail_20004,deceptive_tail,32,blind_more_rollouts,24,8,56,0.12859570094358203,0.6608353339948201
heldout_deceptive_tail_20004,deceptive_tail,32,audit_fewer_rollouts,1,8,33,0.577217750188597,0.21221328474980505
heldout_deceptive_tail_20004,deceptive_tail,32,calibrated_lcb,24,8,56,0.7279526890791947,0.061478345859207306
heldout_deceptive_tail_20004,deceptive_tail,32,conservative_stop_block,1,8,33,0.577217750188597,0.21221328474980505
heldout_deceptive_tail_20004,deceptive_tail,32,oracle_upper_bound,24,0,24,0.789431034938402,0.0
heldout_deceptive_tail_20004,deceptive_tail,64,blind_more_rollouts,48,16,112,0.08728202540249806,0.7167990967626773
heldout_deceptive_tail_20004,deceptive_tail,64,audit_fewer_rollouts,1,16,65,0.5813633499332709,0.22271777223190448
heldout_deceptive_tail_20004,deceptive_tail,64,calibrated_lcb,48,16,112,0.583560131958827,0.2205209902063483
heldout_deceptive_tail_20004,deceptive_tail,64,conservative_stop_block,1,16,65,0.5813633499332709,0.22271777223190448
heldout_deceptive_tail_20004,deceptive_tail,64,oracle_upper_bound,48,0,48,0.8040811221651754,0.0
heldout_deceptive_tail_20005,deceptive_tail,8,blind_more_rollouts,6,2,14,0.3282323844610496,0.4233370556448585
heldout_deceptive_tail_20005,deceptive_tail,8,audit_fewer_rollouts,1,2,9,0.5865940011744528,0.16497543893145528
heldout_deceptive_tail_20005,deceptive_tail,8,calibrated_lcb,6,2,14,0.7231005222989665,0.028468917806941607
heldout_deceptive_tail_20005,deceptive_tail,8,conservative_stop_block,1,2,9,0.5865940011744528,0.16497543893145528
heldout_deceptive_tail_20005,deceptive_tail,8,oracle_upper_bound,6,0,6,0.7515694401059081,0.0
heldout_deceptive_tail_20005,deceptive_tail,16,blind_more_rollouts,12,4,28,0.20333575934701106,0.5726104043047728
heldout_deceptive_tail_20005,deceptive_tail,16,audit_fewer_rollouts,1,4,17,0.5835818068420383,0.19236435680974562
heldout_deceptive_tail_20005,deceptive_tail,16,calibrated_lcb,12,4,28,0.6114075711062774,0.1645385925455065
heldout_deceptive_tail_20005,deceptive_tail,16,conservative_stop_block,1,4,17,0.5835818068420383,0.19236435680974562
heldout_deceptive_tail_20005,deceptive_tail,16,oracle_upper_bound,12,0,12,0.7759461636517839,0.0
heldout_deceptive_tail_20005,deceptive_tail,32,blind_more_rollouts,24,8,56,0.16385901193797206,0.6297807284793686
heldout_deceptive_tail_20005,deceptive_tail,32,audit_fewer_rollouts,1,8,33,0.5988450094267441,0.19479473099059652
heldout_deceptive_tail_20005,deceptive_tail,32,calibrated_lcb,24,8,56,0.6062926889329177,0.187347051484423
heldout_deceptive_tail_20005,deceptive_tail,32,conservative_stop_block,1,8,33,0.5988450094267441,0.19479473099059652
heldout_deceptive_tail_20005,deceptive_tail,32,oracle_upper_bound,24,0,24,0.7936397404173406,0.0
heldout_deceptive_tail_20005,deceptive_tail,64,blind_more_rollouts,48,16,112,0.07833663710844872,0.7263846211590783
heldout_deceptive_tail_20005,deceptive_tail,64,audit_fewer_rollouts,1,16,65,0.5773850069063188,0.22733625136120827
heldout_deceptive_tail_20005,deceptive_tail,64,calibrated_lcb,48,16,112,0.6314331944255543,0.1732880638419727
heldout_deceptive_tail_20005,deceptive_tail,64,conservative_stop_block,1,16,65,0.5773850069063188,0.22733625136120827
heldout_deceptive_tail_20005,deceptive_tail,64,oracle_upper_bound,48,0,48,0.804721258267527,0.0
heldout_deceptive_tail_20006,deceptive_tail,8,blind_more_rollouts,6,2,14,0.325365029969073,0.42105874735096316
heldout_deceptive_tail_20006,deceptive_tail,8,audit_fewer_rollouts,1,2,9,0.5887750762639314,0.15764870105610473
heldout_deceptive_tail_20006,deceptive_tail,8,calibrated_lcb,6,2,14,0.7136961931832697,0.03272758413676646
heldout_deceptive_tail_20006,deceptive_tail,8,conservative_stop_block,1,2,9,0.5887750762639314,0.15764870105610473
heldout_deceptive_tail_20006,deceptive_tail,8,oracle_upper_bound,6,0,6,0.7464237773200362,0.0
heldout_deceptive_tail_20006,deceptive_tail,16,blind_more_rollouts,12,4,28,0.21394904199256665,0.5535000841531865
heldout_deceptive_tail_20006,deceptive_tail,16,audit_fewer_rollouts,1,4,17,0.586855558993656,0.18059356715209718
heldout_deceptive_tail_20006,deceptive_tail,16,calibrated_lcb,12,4,28,0.6537479867757912,0.11370113936996207
heldout_deceptive_tail_20006,deceptive_tail,16,conservative_stop_block,1,4,17,0.586855558993656,0.18059356715209718
heldout_deceptive_tail_20006,deceptive_tail,16,oracle_upper_bound,12,0,12,0.7674491261457532,0.0
heldout_deceptive_tail_20006,deceptive_tail,32,blind_more_rollouts,24,8,56,0.15339638757463522,0.6343359854836318
heldout_deceptive_tail_20006,deceptive_tail,32,audit_fewer_rollouts,1,8,33,0.5836815523516673,0.20405082070659974
heldout_deceptive_tail_20006,deceptive_tail,32,calibrated_lcb,24,8,56,0.6580676079080284,0.12966476515023861
heldout_deceptive_tail_20006,deceptive_tail,32,conservative_stop_block,1,8,33,0.5836815523516673,0.20405082070659974
heldout_deceptive_tail_20006,deceptive_tail,32,oracle_upper_bound,24,0,24,0.787732373058267,0.0
heldout_deceptive_tail_20006,deceptive_tail,64,blind_more_rollouts,48,16,112,0.13727588885734626,0.6685229217450093
heldout_deceptive_tail_20006,deceptive_tail,64,audit_fewer_rollouts,1,16,65,0.6004871870838642,0.20531162351849142
heldout_deceptive_tail_20006,deceptive_tail,64,calibrated_lcb,48,16,112,0.6460349645246122,0.1597638460777434
heldout_deceptive_tail_20006,deceptive_tail,64,conservative_stop_block,1,16,65,0.6004871870838642,0.20531162351849142
heldout_deceptive_tail_20006,deceptive_tail,64,oracle_upper_bound,48,0,48,0.8057988106023556,0.0
heldout_deceptive_tail_20007,deceptive_tail,8,blind_more_rollouts,6,2,14,0.34525820021933973,0.4042535993987537
heldout_deceptive_tail_20007,deceptive_tail,8,audit_fewer_rollouts,1,2,9,0.5922896685171537,0.15722213110093974
heldout_deceptive_tail_20007,deceptive_tail,8,calibrated_lcb,6,2,14,0.7235683550856582,0.025943444532435245
heldout_deceptive_tail_20007,deceptive_tail,8,conservative_stop_block,1,2,9,0.5922896685171537,0.15722213110093974
heldout_deceptive_tail_20007,deceptive_tail,8,oracle_upper_bound,6,0,6,0.7495117996180934,0.0
heldout_deceptive_tail_20007,deceptive_tail,16,blind_more_rollouts,12,4,28,0.22104371162315298,0.5495587758843627
heldout_deceptive_tail_20007,deceptive_tail,16,audit_fewer_rollouts,1,4,17,0.5876453206201768,0.18295716688733887
heldout_deceptive_tail_20007,deceptive_tail,16,calibrated_lcb,12,4,28,0.6342638026825439,0.1363386848249718
heldout_deceptive_tail_20007,deceptive_tail,16,conservative_stop_block,1,4,17,0.5876453206201768,0.18295716688733887
heldout_deceptive_tail_20007,deceptive_tail,16,oracle_upper_bound,12,0,12,0.7706024875075157,0.0
heldout_deceptive_tail_20007,deceptive_tail,32,blind_more_rollouts,24,8,56,0.14752213953288176,0.6389374432149353
heldout_deceptive_tail_20007,deceptive_tail,32,audit_fewer_rollouts,1,8,33,0.5872355566038912,0.19922402614392587
heldout_deceptive_tail_20007,deceptive_tail,32,calibrated_lcb,24,8,56,0.6294715610893944,0.15698802165842263
heldout_deceptive_tail_20007,deceptive_tail,32,conservative_stop_block,1,8,33,0.5872355566038912,0.19922402614392587
heldout_deceptive_tail_20007,deceptive_tail,32,oracle_upper_bound,24,0,24,0.786459582747817,0.0
heldout_deceptive_tail_20007,deceptive_tail,64,blind_more_rollouts,48,16,112,0.10364194794974023,0.6856478522374976
heldout_deceptive_tail_20007,deceptive_tail,64,audit_fewer_rollouts,1,16,65,0.5843468495003071,0.2049429506869307
heldout_deceptive_tail_20007,deceptive_tail,64,calibrated_lcb,48,16,112,0.7330755067038985,0.056214293483339284
heldout_deceptive_tail_20007,deceptive_tail,64,conservative_stop_block,1,16,65,0.5843468495003071,0.2049429506869307
heldout_deceptive_tail_20007,deceptive_tail,64,oracle_upper_bound,48,0,48,0.7892898001872378,0.0
heldout_deceptive_tail_20008,deceptive_tail,8,blind_more_rollouts,6,2,14,0.3308531616008887,0.4100635723339057
heldout_deceptive_tail_20008,deceptive_tail,8,audit_fewer_rollouts,1,2,9,0.5841318161049883,0.15678491782980608
heldout_deceptive_tail_20008,deceptive_tail,8,calibrated_lcb,6,2,14,0.7101908827796896,0.030725851155104844
heldout_deceptive_tail_20008,deceptive_tail,8,conservative_stop_block,1,2,9,0.5841318161049883,0.15678491782980608
heldout_deceptive_tail_20008,deceptive_tail,8,oracle_upper_bound,6,0,6,0.7409167339347944,0.0
heldout_deceptive_tail_20008,deceptive_tail,16,blind_more_rollouts,12,4,28,0.22983405983250427,0.5328919414989385
heldout_deceptive_tail_20008,deceptive_tail,16,audit_fewer_rollouts,1,4,17,0.5850520081836158,0.17767399314782695
heldout_deceptive_tail_20008,deceptive_tail,16,calibrated_lcb,12,4,28,0.6318979840309231,0.13082801730051963
heldout_deceptive_tail_20008,deceptive_tail,16,conservative_stop_block,1,4,17,0.5850520081836158,0.17767399314782695
heldout_deceptive_tail_20008,deceptive_tail,16,oracle_upper_bound,12,0,12,0.7627260013314427,0.0
heldout_deceptive_tail_20008,deceptive_tail,32,blind_more_rollouts,24,8,56,0.14999021151782693,0.6305812064087719
heldout_deceptive_tail_20008,deceptive_tail,32,audit_fewer_rollouts,1,8,33,0.580270704890736,0.20030071303586283
heldout_deceptive_tail_20008,deceptive_tail,32,calibrated_lcb,24,8,56,0.6228344280942685,0.1577369898323303
heldout_deceptive_tail_20008,deceptive_tail,32,conservative_stop_block,1,8,33,0.580270704890736,0.20030071303586283
heldout_deceptive_tail_20008,deceptive_tail,32,oracle_upper_bound,24,0,24,0.7805714179265988,0.0
heldout_deceptive_tail_20008,deceptive_tail,64,blind_more_rollouts,48,16,112,0.12685803210338195,0.6642640685461649
heldout_deceptive_tail_20008,deceptive_tail,64,audit_fewer_rollouts,1,16,65,0.5882555846934905,0.20286651595605643
heldout_deceptive_tail_20008,deceptive_tail,64,calibrated_lcb,48,16,112,0.6080878442242657,0.18303425642528126
heldout_deceptive_tail_20008,deceptive_tail,64,conservative_stop_block,1,16,65,0.5882555846934905,0.20286651595605643
heldout_deceptive_tail_20008,deceptive_tail,64,oracle_upper_bound,48,0,48,0.7911221006495469,0.0
heldout_deceptive_tail_20009,deceptive_tail,8,blind_more_rollouts,6,2,14,0.311611582143144,0.4288911241091742
heldout_deceptive_tail_20009,deceptive_tail,8,audit_fewer_rollouts,1,2,9,0.5760068160062357,0.16449589024608247
heldout_deceptive_tail_20009,deceptive_tail,8,calibrated_lcb,6,2,14,0.7110636650532837,0.02943904119903451
heldout_deceptive_tail_20009,deceptive_tail,8,conservative_stop_block,1,2,9,0.5760068160062357,0.16449589024608247
heldout_deceptive_tail_20009,deceptive_tail,8,oracle_upper_bound,6,0,6,0.7405027062523182,0.0
heldout_deceptive_tail_20009,deceptive_tail,16,blind_more_rollouts,12,4,28,0.1974343040230623,0.5658082929537354
heldout_deceptive_tail_20009,deceptive_tail,16,audit_fewer_rollouts,1,4,17,0.5750920860333016,0.188150510943496
heldout_deceptive_tail_20009,deceptive_tail,16,calibrated_lcb,12,4,28,0.6324258801783841,0.13081671679841356
heldout_deceptive_tail_20009,deceptive_tail,16,conservative_stop_block,1,4,17,0.5750920860333016,0.188150510943496
heldout_deceptive_tail_20009,deceptive_tail,16,oracle_upper_bound,12,0,12,0.7632425969767976,0.0
heldout_deceptive_tail_20009,deceptive_tail,32,blind_more_rollouts,24,8,56,0.13611978418649187,0.6443559855305343
heldout_deceptive_tail_20009,deceptive_tail,32,audit_fewer_rollouts,1,8,33,0.5766740804862284,0.20380168923079778
heldout_deceptive_tail_20009,deceptive_tail,32,calibrated_lcb,24,8,56,0.6456726159288213,0.13480315378820484
heldout_deceptive_tail_20009,deceptive_tail,32,conservative_stop_block,1,8,33,0.5766740804862284,0.20380168923079778
heldout_deceptive_tail_20009,deceptive_tail,32,oracle_upper_bound,24,0,24,0.7804757697170261,0.0
heldout_deceptive_tail_20009,deceptive_tail,64,blind_more_rollouts,48,16,112,0.10524169707697205,0.6891376475725838
heldout_deceptive_tail_20009,deceptive_tail,64,audit_fewer_rollouts,1,16,65,0.5711950495899919,0.22318429505956394
heldout_deceptive_tail_20009,deceptive_tail,64,calibrated_lcb,48,16,112,0.6407206403619631,0.15365870428759276
heldout_deceptive_tail_20009,deceptive_tail,64,conservative_stop_block,1,16,65,0.5711950495899919,0.22318429505956394
heldout_deceptive_tail_20009,deceptive_tail,64,oracle_upper_bound,48,0,48,0.7943793446495558,0.0
heldout_repairable_20000,repairable,8,blind_more_rollouts,6,2,14,0.3205952249770654,0.15087294559730408
heldout_repairable_20000,repairable,8,audit_fewer_rollouts,1,2,9,0.30592074456449697,0.1655474260098725
heldout_repairable_20000,repairable,8,calibrated_lcb,6,2,14,0.4578560433363951,0.013612127237974336
heldout_repairable_20000,repairable,8,conservative_stop_block,1,2,9,0.30592074456449697,0.1655474260098725
heldout_repairable_20000,repairable,8,oracle_upper_bound,6,0,6,0.47146817057436946,0.0
heldout_repairable_20000,repairable,16,blind_more_rollouts,12,4,28,0.32021382867640624,0.19391692123069326
heldout_repairable_20000,repairable,16,audit_fewer_rollouts,1,4,17,0.30523161978512303,0.20889913012197647
heldout_repairable_20000,repairable,16,calibrated_lcb,12,4,28,0.33475774654698653,0.17937300336011297
heldout_repairable_20000,repairable,16,conservative_stop_block,1,4,17,0.30523161978512303,0.20889913012197647
heldout_repairable_20000,repairable,16,oracle_upper_bound,12,0,12,0.5141307499070995,0.0
heldout_repairable_20000,repairable,32,blind_more_rollouts,24,8,56,0.33762451362932433,0.203826697512014
heldout_repairable_20000,repairable,32,audit_fewer_rollouts,1,8,33,0.2989191457046536,0.2425320654366847
heldout_repairable_20000,repairable,32,calibrated_lcb,24,8,56,0.5157535385328383,0.025697672608499977
heldout_repairable_20000,repairable,32,conservative_stop_block,1,8,33,0.2989191457046536,0.2425320654366847
heldout_repairable_20000,repairable,32,oracle_upper_bound,24,0,24,0.5414512111413383,0.0
heldout_repairable_20000,repairable,64,blind_more_rollouts,48,16,112,0.3558794293429295,0.2072913218836986
heldout_repairable_20000,repairable,64,audit_fewer_rollouts,1,16,65,0.3032813007179225,0.2598894505087056
heldout_repairable_20000,repairable,64,calibrated_lcb,48,16,112,0.541926818372837,0.021243932853791114
heldout_repairable_20000,repairable,64,conservative_stop_block,1,16,65,0.3032813007179225,0.2598894505087056
heldout_repairable_20000,repairable,64,oracle_upper_bound,48,0,48,0.5631707512266281,0.0
heldout_repairable_20001,repairable,8,blind_more_rollouts,6,2,14,0.3208484497760567,0.15777710414231777
heldout_repairable_20001,repairable,8,audit_fewer_rollouts,1,2,9,0.29850071034365055,0.18012484357472391
heldout_repairable_20001,repairable,8,calibrated_lcb,6,2,14,0.4565756480847618,0.02204990583361266
heldout_repairable_20001,repairable,8,conservative_stop_block,1,2,9,0.29850071034365055,0.18012484357472391
heldout_repairable_20001,repairable,8,oracle_upper_bound,6,0,6,0.47862555391837447,0.0
heldout_repairable_20001,repairable,16,blind_more_rollouts,12,4,28,0.32970844731004273,0.19481604505796263
heldout_repairable_20001,repairable,16,audit_fewer_rollouts,1,4,17,0.3009592836273734,0.22356520874063196
heldout_repairable_20001,repairable,16,calibrated_lcb,12,4,28,0.3902320648763734,0.13429242749163195
heldout_repairable_20001,repairable,16,conservative_stop_block,1,4,17,0.3009592836273734,0.22356520874063196
heldout_repairable_20001,repairable,16,oracle_upper_bound,12,0,12,0.5245244923680054,0.0
heldout_repairable_20001,repairable,32,blind_more_rollouts,24,8,56,0.38475402331086306,0.16701942366172862
heldout_repairable_20001,repairable,32,audit_fewer_rollouts,1,8,33,0.2946054436320906,0.25716800334050105
heldout_repairable_20001,repairable,32,calibrated_lcb,24,8,56,0.5170421523823207,0.03473129459027102
heldout_repairable_20001,repairable,32,conservative_stop_block,1,8,33,0.2946054436320906,0.25716800334050105
heldout_repairable_20001,repairable,32,oracle_upper_bound,24,0,24,0.5517734469725917,0.0
heldout_repairable_20001,repairable,64,blind_more_rollouts,48,16,112,0.4104828822506169,0.1699272032418303
heldout_repairable_20001,repairable,64,audit_fewer_rollouts,1,16,65,0.3047404444312318,0.2756696410612154
heldout_repairable_20001,repairable,64,calibrated_lcb,48,16,112,0.5046206952357473,0.07578939025669995
heldout_repairable_20001,repairable,64,conservative_stop_block,1,16,65,0.3047404444312318,0.2756696410612154
heldout_repairable_20001,repairable,64,oracle_upper_bound,48,0,48,0.5804100854924472,0.0
heldout_repairable_20002,repairable,8,blind_more_rollouts,6,2,14,0.3241427601293936,0.14332684647052402
heldout_repairable_20002,repairable,8,audit_fewer_rollouts,1,2,9,0.30054132546749374,0.16692828113242386
heldout_repairable_20002,repairable,8,calibrated_lcb,6,2,14,0.45373767736064763,0.013731929239269969
heldout_repairable_20002,repairable,8,conservative_stop_block,1,2,9,0.30054132546749374,0.16692828113242386
heldout_repairable_20002,repairable,8,oracle_upper_bound,6,0,6,0.4674696065999176,0.0
heldout_repairable_20002,repairable,16,blind_more_rollouts,12,4,28,0.33724531010710973,0.1785582481749141
heldout_repairable_20002,repairable,16,audit_fewer_rollouts,1,4,17,0.29886662773218026,0.2169369305498436
heldout_repairable_20002,repairable,16,calibrated_lcb,12,4,28,0.4999469444379206,0.01585661384410325
heldout_repairable_20002,repairable,16,conservative_stop_block,1,4,17,0.29886662773218026,0.2169369305498436
heldout_repairable_20002,repairable,16,oracle_upper_bound,12,0,12,0.5158035582820238,0.0
heldout_repairable_20002,repairable,32,blind_more_rollouts,24,8,56,0.35431705102637945,0.20675994774191642
heldout_repairable_20002,repairable,32,audit_fewer_rollouts,1,8,33,0.3012058160901067,0.25987118267818915
heldout_repairable_20002,repairable,32,calibrated_lcb,24,8,56,0.5219403035146031,0.03913669525369279
heldout_repairable_20002,repairable,32,conservative_stop_block,1,8,33,0.3012058160901067,0.25987118267818915
heldout_repairable_20002,repairable,32,oracle_upper_bound,24,0,24,0.5610769987682959,0.0
heldout_repairable_20002,repairable,64,blind_more_rollouts,48,16,112,0.3622215230906237,0.23638386394328093
heldout_repairable_20002,repairable,64,audit_fewer_rollouts,1,16,65,0.2928780923573217,0.30572729467658294
heldout_repairable_20002,repairable,64,calibrated_lcb,48,16,112,0.5242989189264912,0.07430646810741348
heldout_repairable_20002,repairable,64,conservative_stop_block,1,16,65,0.2928780923573217,0.30572729467658294
heldout_repairable_20002,repairable,64,oracle_upper_bound,48,0,48,0.5986053870339046,0.0
heldout_repairable_20003,repairable,8,blind_more_rollouts,6,2,14,0.30868012845621384,0.1713484971896299
heldout_repairable_20003,repairable,8,audit_fewer_rollouts,1,2,9,0.29509175431870016,0.1849368713271436
heldout_repairable_20003,repairable,8,calibrated_lcb,6,2,14,0.4653648821676061,0.014663743478237679
heldout_repairable_20003,repairable,8,conservative_stop_block,1,2,9,0.29509175431870016,0.1849368713271436
heldout_repairable_20003,repairable,8,oracle_upper_bound,6,0,6,0.48002862564584375,0.0
heldout_repairable_20003,repairable,16,blind_more_rollouts,12,4,28,0.312565874744079,0.2205137096121122
heldout_repairable_20003,repairable,16,audit_fewer_rollouts,1,4,17,0.2950247467854153,0.2380548375707759
heldout_repairable_20003,repairable,16,calibrated_lcb,12,4,28,0.29197548467411993,0.24110409968207125
heldout_repairable_20003,repairable,16,conservative_stop_block,1,4,17,0.2950247467854153,0.2380548375707759
heldout_repairable_20003,repairable,16,oracle_upper_bound,12,0,12,0.5330795843561912,0.0
heldout_repairable_20003,repairable,32,blind_more_rollouts,24,8,56,0.32720445871404075,0.2448128653171841
heldout_repairable_20003,repairable,32,audit_fewer_rollouts,1,8,33,0.29901085610596395,0.2730064679252609
heldout_repairable_20003,repairable,32,calibrated_lcb,24,8,56,0.5413094449878126,0.030707879043412212
heldout_repairable_20003,repairable,32,conservative_stop_block,1,8,33,0.29901085610596395,0.2730064679252609
heldout_repairable_20003,repairable,32,oracle_upper_bound,24,0,24,0.5720173240312248,0.0
heldout_repairable_20003,repairable,64,blind_more_rollouts,48,16,112,0.3481850565835781,0.23831012473321012
heldout_repairable_20003,repairable,64,audit_fewer_rollouts,1,16,65,0.2887785986477986,0.29771658266898965
heldout_repairable_20003,repairable,64,calibrated_lcb,48,16,112,0.5633613660789742,0.023133815237813993
heldout_repairable_20003,repairable,64,conservative_stop_block,1,16,65,0.2887785986477986,0.29771658266898965
heldout_repairable_20003,repairable,64,oracle_upper_bound,48,0,48,0.5864951813167882,0.0
heldout_repairable_20004,repairable,8,blind_more_rollouts,6,2,14,0.2978710504373042,0.1856854095463623
heldout_repairable_20004,repairable,8,audit_fewer_rollouts,1,2,9,0.3019387340176317,0.18161772596603482
heldout_repairable_20004,repairable,8,calibrated_lcb,6,2,14,0.46719395592266205,0.01636250406100448
heldout_repairable_20004,repairable,8,conservative_stop_block,1,2,9,0.3019387340176317,0.18161772596603482
heldout_repairable_20004,repairable,8,oracle_upper_bound,6,0,6,0.48355645998366653,0.0
heldout_repairable_20004,repairable,16,blind_more_rollouts,12,4,28,0.2965858720663295,0.24624523080737742
heldout_repairable_20004,repairable,16,audit_fewer_rollouts,1,4,17,0.30563825050590665,0.2371928523678003
heldout_repairable_20004,repairable,16,calibrated_lcb,12,4,28,0.21336624693558556,0.32946485593812136
heldout_repairable_20004,repairable,16,conservative_stop_block,1,4,17,0.30563825050590665,0.2371928523678003
heldout_repairable_20004,repairable,16,oracle_upper_bound,12,0,12,0.542831102873707,0.0
heldout_repairable_20004,repairable,32,blind_more_rollouts,24,8,56,0.3035300379229887,0.2768364972996935
heldout_repairable_20004,repairable,32,audit_fewer_rollouts,1,8,33,0.3031199949986327,0.27724654022404954
heldout_repairable_20004,repairable,32,calibrated_lcb,24,8,56,0.5577176845140009,0.02264885070868128
heldout_repairable_20004,repairable,32,conservative_stop_block,1,8,33,0.3031199949986327,0.27724654022404954
heldout_repairable_20004,repairable,32,oracle_upper_bound,24,0,24,0.5803665352226822,0.0
heldout_repairable_20004,repairable,64,blind_more_rollouts,48,16,112,0.31624512254720344,0.2851615598669039
heldout_repairable_20004,repairable,64,audit_fewer_rollouts,1,16,65,0.30132801883341687,0.30007866358069046
heldout_repairable_20004,repairable,64,calibrated_lcb,48,16,112,0.5755770099526449,0.025829672461462394
heldout_repairable_20004,repairable,64,conservative_stop_block,1,16,65,0.30132801883341687,0.30007866358069046
heldout_repairable_20004,repairable,64,oracle_upper_bound,48,0,48,0.6014066824141073,0.0
heldout_repairable_20005,repairable,8,blind_more_rollouts,6,2,14,0.31661202187614623,0.1478033363747131
heldout_repairable_20005,repairable,8,audit_fewer_rollouts,1,2,9,0.29150139705061406,0.17291396120024527
heldout_repairable_20005,repairable,8,calibrated_lcb,6,2,14,0.44072236688559147,0.023692991365267868
heldout_repairable_20005,repairable,8,conservative_stop_block,1,2,9,0.29150139705061406,0.17291396120024527
heldout_repairable_20005,repairable,8,oracle_upper_bound,6,0,6,0.46441535825085933,0.0
heldout_repairable_20005,repairable,16,blind_more_rollouts,12,4,28,0.3356711310835998,0.16839250550795481
heldout_repairable_20005,repairable,16,audit_fewer_rollouts,1,4,17,0.2885275240503397,0.2155361125412149
heldout_repairable_20005,repairable,16,calibrated_lcb,12,4,28,0.3490893729521074,0.15497426363944722
heldout_repairable_20005,repairable,16,conservative_stop_block,1,4,17,0.2885275240503397,0.2155361125412149
heldout_repairable_20005,repairable,16,oracle_upper_bound,12,0,12,0.5040636365915546,0.0
heldout_repairable_20005,repairable,32,blind_more_rollouts,24,8,56,0.3571581518926017,0.1754278739401247
heldout_repairable_20005,repairable,32,audit_fewer_rollouts,1,8,33,0.29548391172962457,0.23710211410310184
heldout_repairable_20005,repairable,32,calibrated_lcb,24,8,56,0.47747479142552607,0.05511123440720034
heldout_repairable_20005,repairable,32,conservative_stop_block,1,8,33,0.29548391172962457,0.23710211410310184
heldout_repairable_20005,repairable,32,oracle_upper_bound,24,0,24,0.5325860258327264,0.0
heldout_repairable_20005,repairable,64,blind_more_rollouts,48,16,112,0.37133353072674496,0.18159880764191122
heldout_repairable_20005,repairable,64,audit_fewer_rollouts,1,16,65,0.2951245022008903,0.25780783616776587
heldout_repairable_20005,repairable,64,calibrated_lcb,48,16,112,0.4872668604217642,0.06566547794689198
heldout_repairable_20005,repairable,64,conservative_stop_block,1,16,65,0.2951245022008903,0.25780783616776587
heldout_repairable_20005,repairable,64,oracle_upper_bound,48,0,48,0.5529323383686562,0.0
heldout_repairable_20006,repairable,8,blind_more_rollouts,6,2,14,0.3159742611316067,0.17716084307514357
heldout_repairable_20006,repairable,8,audit_fewer_rollouts,1,2,9,0.30205079632921783,0.19108430787753244
heldout_repairable_20006,repairable,8,calibrated_lcb,6,2,14,0.4754453643859232,0.017689739820827055
heldout_repairable_20006,repairable,8,conservative_stop_block,1,2,9,0.30205079632921783,0.19108430787753244
heldout_repairable_20006,repairable,8,oracle_upper_bound,6,0,6,0.4931351042067503,0.0
