pool_id,family,selector,N,selected_utility,deployable,oracle_row
heldout_aligned_20002,aligned,raw_score,2,0.658462454412082,True,False
heldout_aligned_20002,aligned,raw_score,4,0.7571348458276597,True,False
heldout_aligned_20002,aligned,raw_score,8,0.824977370605765,True,False
heldout_aligned_20002,aligned,raw_score,16,0.8748951332787329,True,False
heldout_aligned_20002,aligned,raw_score,32,0.9141241543712509,True,False
heldout_aligned_20002,aligned,raw_score,64,0.9371866347288451,True,False
heldout_aligned_20002,aligned,random,1,0.5296734023178599,True,False
heldout_aligned_20002,aligned,random,2,0.5348061050652398,True,False
heldout_aligned_20002,aligned,random,4,0.539940891988624,True,False
heldout_aligned_20002,aligned,random,8,0.5555553582717517,True,False
heldout_aligned_20002,aligned,random,16,0.5820875748677302,True,False
heldout_aligned_20002,aligned,random,32,0.6073189354237161,True,False
heldout_aligned_20002,aligned,random,64,0.6308005706195652,True,False
heldout_aligned_20002,aligned,uncertainty_penalty,1,0.5296734023178599,True,False
heldout_aligned_20002,aligned,uncertainty_penalty,2,0.6579265428540503,True,False
heldout_aligned_20002,aligned,uncertainty_penalty,4,0.7561133937220217,True,False
heldout_aligned_20002,aligned,uncertainty_penalty,8,0.8230372098528013,True,False
heldout_aligned_20002,aligned,uncertainty_penalty,16,0.872282450559339,True,False
heldout_aligned_20002,aligned,uncertainty_penalty,32,0.9125074566463901,True,False
heldout_aligned_20002,aligned,uncertainty_penalty,64,0.9372457746756251,True,False
heldout_aligned_20002,aligned,score_clipping,1,0.5296734023178599,True,False
heldout_aligned_20002,aligned,score_clipping,2,0.6559954741385696,True,False
heldout_aligned_20002,aligned,score_clipping,4,0.7455468888834517,True,False
heldout_aligned_20002,aligned,score_clipping,8,0.7901859809013465,True,False
heldout_aligned_20002,aligned,score_clipping,16,0.8020769229812436,True,False
heldout_aligned_20002,aligned,score_clipping,32,0.8030564567909171,True,False
heldout_aligned_20002,aligned,score_clipping,64,0.8030644123154629,True,False
heldout_aligned_20002,aligned,rank_average,1,0.5296734023178598,True,False
heldout_aligned_20002,aligned,rank_average,2,0.6572205522725677,True,False
heldout_aligned_20002,aligned,rank_average,4,0.7557200037537121,True,False
heldout_aligned_20002,aligned,rank_average,8,0.820821105518456,True,False
heldout_aligned_20002,aligned,rank_average,16,0.8639602688696015,True,False
heldout_aligned_20002,aligned,rank_average,32,0.8950125288754379,True,False
heldout_aligned_20002,aligned,rank_average,64,0.9190776386861428,True,False
heldout_aligned_20002,aligned,cvar_lcb,1,0.5296734023178599,True,False
heldout_aligned_20002,aligned,cvar_lcb,2,0.6561485442462698,True,False
heldout_aligned_20002,aligned,cvar_lcb,4,0.7517500095994291,True,False
heldout_aligned_20002,aligned,cvar_lcb,8,0.8141792577633573,True,False
heldout_aligned_20002,aligned,cvar_lcb,16,0.8577100744382922,True,False
heldout_aligned_20002,aligned,cvar_lcb,32,0.8925552595946766,True,False
heldout_aligned_20002,aligned,cvar_lcb,64,0.9227720803146076,True,False
heldout_aligned_20002,aligned,lower_confidence_bound,1,0.5296734023178598,True,False
heldout_aligned_20002,aligned,lower_confidence_bound,2,0.6587010496075589,True,False
heldout_aligned_20002,aligned,lower_confidence_bound,4,0.7580571244637625,True,False
heldout_aligned_20002,aligned,lower_confidence_bound,8,0.8261344247271036,True,False
heldout_aligned_20002,aligned,lower_confidence_bound,16,0.8754594661567161,True,False
heldout_aligned_20002,aligned,lower_confidence_bound,32,0.9128193119282038,True,False
heldout_aligned_20002,aligned,lower_confidence_bound,64,0.9353263181730082,True,False
heldout_aligned_20002,aligned,oracle_real_utility,1,0.5296734023178599,False,True
heldout_aligned_20002,aligned,oracle_real_utility,2,0.6613329941394538,False,True
heldout_aligned_20002,aligned,oracle_real_utility,4,0.7628797361986354,False,True
heldout_aligned_20002,aligned,oracle_real_utility,8,0.8341514329594315,False,True
heldout_aligned_20002,aligned,oracle_real_utility,16,0.8863380030202959,False,True
heldout_aligned_20002,aligned,oracle_real_utility,32,0.9256087419578636,False,True
heldout_aligned_20002,aligned,oracle_real_utility,64,0.9501239035575535,False,True
heldout_aligned_20003,aligned,raw_score,1,0.5069581093954697,True,False
heldout_aligned_20003,aligned,raw_score,2,0.6395195938153208,True,False
heldout_aligned_20003,aligned,raw_score,4,0.7443228449740319,True,False
heldout_aligned_20003,aligned,raw_score,8,0.8103114160388389,True,False
heldout_aligned_20003,aligned,raw_score,16,0.8447570918051771,True,False
heldout_aligned_20003,aligned,raw_score,32,0.8598425234910305,True,False
heldout_aligned_20003,aligned,raw_score,64,0.8620529244807318,True,False
heldout_aligned_20003,aligned,random,1,0.5069581093954699,True,False
heldout_aligned_20003,aligned,random,2,0.5194514875824894,True,False
heldout_aligned_20003,aligned,random,4,0.5207894658756843,True,False
heldout_aligned_20003,aligned,random,8,0.5058898971523659,True,False
heldout_aligned_20003,aligned,random,16,0.4921445190952781,True,False
heldout_aligned_20003,aligned,random,32,0.4905630134067481,True,False
heldout_aligned_20003,aligned,random,64,0.5023869165736765,True,False
heldout_aligned_20003,aligned,uncertainty_penalty,1,0.5069581093954699,True,False
heldout_aligned_20003,aligned,uncertainty_penalty,2,0.6389324056280833,True,False
heldout_aligned_20003,aligned,uncertainty_penalty,4,0.7436291385165349,True,False
heldout_aligned_20003,aligned,uncertainty_penalty,8,0.8088151370608518,True,False
heldout_aligned_20003,aligned,uncertainty_penalty,16,0.8429337616114285,True,False
heldout_aligned_20003,aligned,uncertainty_penalty,32,0.8586036284138152,True,False
heldout_aligned_20003,aligned,uncertainty_penalty,64,0.8603215451909833,True,False
heldout_aligned_20003,aligned,score_clipping,1,0.5069581093954697,True,False
heldout_aligned_20003,aligned,score_clipping,2,0.6378690578961481,True,False
heldout_aligned_20003,aligned,score_clipping,4,0.7367499401699449,True,False
heldout_aligned_20003,aligned,score_clipping,8,0.7886242199874339,True,False
heldout_aligned_20003,aligned,score_clipping,16,0.8032215362688143,True,False
heldout_aligned_20003,aligned,score_clipping,32,0.8044717315819426,True,False
heldout_aligned_20003,aligned,score_clipping,64,0.8044824287817282,True,False
heldout_aligned_20003,aligned,rank_average,1,0.5069581093954696,True,False
heldout_aligned_20003,aligned,rank_average,2,0.638437172629948,True,False
heldout_aligned_20003,aligned,rank_average,4,0.7424768681847846,True,False
heldout_aligned_20003,aligned,rank_average,8,0.8068566976587683,True,False
heldout_aligned_20003,aligned,rank_average,16,0.8414761793823912,True,False
heldout_aligned_20003,aligned,rank_average,32,0.8586143607145158,True,False
heldout_aligned_20003,aligned,rank_average,64,0.8609275881190579,True,False
heldout_aligned_20003,aligned,cvar_lcb,1,0.5069581093954697,True,False
heldout_aligned_20003,aligned,cvar_lcb,2,0.6374584861767665,True,False
heldout_aligned_20003,aligned,cvar_lcb,4,0.7408463424785257,True,False
heldout_aligned_20003,aligned,cvar_lcb,8,0.8042576722349993,True,False
heldout_aligned_20003,aligned,cvar_lcb,16,0.8372634266377684,True,False
heldout_aligned_20003,aligned,cvar_lcb,32,0.8528491177699558,True,False
heldout_aligned_20003,aligned,cvar_lcb,64,0.8555846219126599,True,False
heldout_aligned_20003,aligned,lower_confidence_bound,1,0.5069581093954697,True,False
heldout_aligned_20003,aligned,lower_confidence_bound,2,0.6398804524843266,True,False
heldout_aligned_20003,aligned,lower_confidence_bound,4,0.7450417026310869,True,False
heldout_aligned_20003,aligned,lower_confidence_bound,8,0.8117182163626723,True,False
heldout_aligned_20003,aligned,lower_confidence_bound,16,0.8485830709313545,True,False
heldout_aligned_20003,aligned,lower_confidence_bound,32,0.867869198512599,True,False
heldout_aligned_20003,aligned,lower_confidence_bound,64,0.8748169505063943,True,False
heldout_aligned_20003,aligned,oracle_real_utility,1,0.5069581093954696,False,True
heldout_aligned_20003,aligned,oracle_real_utility,2,0.6430796663826481,False,True
heldout_aligned_20003,aligned,oracle_real_utility,4,0.7506079999152494,False,True
heldout_aligned_20003,aligned,oracle_real_utility,8,0.8201062527468843,False,True
heldout_aligned_20003,aligned,oracle_real_utility,16,0.8591702622711075,False,True
heldout_aligned_20003,aligned,oracle_real_utility,32,0.8835243906168468,False,True
heldout_aligned_20003,aligned,oracle_real_utility,64,0.9031227679092673,False,True
heldout_aligned_20004,aligned,raw_score,1,0.511814347986084,True,False
heldout_aligned_20004,aligned,raw_score,2,0.6431035251593626,True,False
heldout_aligned_20004,aligned,raw_score,4,0.7500298645319562,True,False
heldout_aligned_20004,aligned,raw_score,8,0.823221935705206,True,False
heldout_aligned_20004,aligned,raw_score,16,0.8699283750101313,True,False
heldout_aligned_20004,aligned,raw_score,32,0.9032485261507395,True,False
heldout_aligned_20004,aligned,raw_score,64,0.9336675473894989,True,False
heldout_aligned_20004,aligned,random,1,0.5118143479860839,True,False
heldout_aligned_20004,aligned,random,2,0.49610112443466975,True,False
heldout_aligned_20004,aligned,random,4,0.4663388272684042,True,False
heldout_aligned_20004,aligned,random,8,0.42010867566393056,True,False
heldout_aligned_20004,aligned,random,16,0.36943313943954126,True,False
heldout_aligned_20004,aligned,random,32,0.3361148122206423,True,False
heldout_aligned_20004,aligned,random,64,0.33347036021091186,True,False
heldout_aligned_20004,aligned,uncertainty_penalty,1,0.5118143479860839,True,False
heldout_aligned_20004,aligned,uncertainty_penalty,2,0.6426984151535526,True,False
heldout_aligned_20004,aligned,uncertainty_penalty,4,0.7495465189668368,True,False
heldout_aligned_20004,aligned,uncertainty_penalty,8,0.8228193336213353,True,False
heldout_aligned_20004,aligned,uncertainty_penalty,16,0.8692006965880623,True,False
heldout_aligned_20004,aligned,uncertainty_penalty,32,0.9028634150880306,True,False
heldout_aligned_20004,aligned,uncertainty_penalty,64,0.9347997771869017,True,False
heldout_aligned_20004,aligned,score_clipping,1,0.511814347986084,True,False
heldout_aligned_20004,aligned,score_clipping,2,0.6410456988510236,True,False
heldout_aligned_20004,aligned,score_clipping,4,0.7403398159996909,True,False
heldout_aligned_20004,aligned,score_clipping,8,0.7941090621744648,True,False
heldout_aligned_20004,aligned,score_clipping,16,0.8094015190673802,True,False
heldout_aligned_20004,aligned,score_clipping,32,0.8106810823216118,True,False
heldout_aligned_20004,aligned,score_clipping,64,0.8106920073479591,True,False
heldout_aligned_20004,aligned,rank_average,1,0.5118143479860842,True,False
heldout_aligned_20004,aligned,rank_average,2,0.6420021908267195,True,False
heldout_aligned_20004,aligned,rank_average,4,0.7482975094866067,True,False
heldout_aligned_20004,aligned,rank_average,8,0.8197908719795919,True,False
heldout_aligned_20004,aligned,rank_average,16,0.8625335229563207,True,False
heldout_aligned_20004,aligned,rank_average,32,0.8886499055025063,True,False
heldout_aligned_20004,aligned,rank_average,64,0.903772770367234,True,False
heldout_aligned_20004,aligned,cvar_lcb,1,0.5118143479860839,True,False
heldout_aligned_20004,aligned,cvar_lcb,2,0.6412226579627011,True,False
heldout_aligned_20004,aligned,cvar_lcb,4,0.7473353259454049,True,False
heldout_aligned_20004,aligned,cvar_lcb,8,0.8210581982389483,True,False
heldout_aligned_20004,aligned,cvar_lcb,16,0.8688958614558557,True,False
heldout_aligned_20004,aligned,cvar_lcb,32,0.9044903999064644,True,False
heldout_aligned_20004,aligned,cvar_lcb,64,0.9369945134421407,True,False
heldout_aligned_20004,aligned,lower_confidence_bound,1,0.5118143479860839,True,False
heldout_aligned_20004,aligned,lower_confidence_bound,2,0.6434357968203791,True,False
heldout_aligned_20004,aligned,lower_confidence_bound,4,0.7513243847103102,True,False
heldout_aligned_20004,aligned,lower_confidence_bound,8,0.8264262518579658,True,False
heldout_aligned_20004,aligned,lower_confidence_bound,16,0.8753557908880729,True,False
heldout_aligned_20004,aligned,lower_confidence_bound,32,0.908154133684721,True,False
heldout_aligned_20004,aligned,lower_confidence_bound,64,0.9264787981720273,True,False
heldout_aligned_20004,aligned,oracle_real_utility,1,0.5118143479860839,False,True
heldout_aligned_20004,aligned,oracle_real_utility,2,0.6460483552784341,False,True
heldout_aligned_20004,aligned,oracle_real_utility,4,0.7554434396513511,False,True
heldout_aligned_20004,aligned,oracle_real_utility,8,0.8315903079134365,False,True
heldout_aligned_20004,aligned,oracle_real_utility,16,0.8816596145567539,False,True
heldout_aligned_20004,aligned,oracle_real_utility,32,0.9172464258447545,False,True
heldout_aligned_20004,aligned,oracle_real_utility,64,0.9446129496641169,False,True
heldout_aligned_20005,aligned,raw_score,1,0.5069163739877375,True,False
heldout_aligned_20005,aligned,raw_score,2,0.6391858978798449,True,False
heldout_aligned_20005,aligned,raw_score,4,0.7479709666114758,True,False
heldout_aligned_20005,aligned,raw_score,8,0.8270335667266253,True,False
heldout_aligned_20005,aligned,raw_score,16,0.8814029097889686,True,False
heldout_aligned_20005,aligned,raw_score,32,0.9198480612364275,True,False
heldout_aligned_20005,aligned,raw_score,64,0.9427326692506777,True,False
heldout_aligned_20005,aligned,random,1,0.5069163739877376,True,False
heldout_aligned_20005,aligned,random,2,0.5091982350682969,True,False
heldout_aligned_20005,aligned,random,4,0.5051937547523144,True,False
heldout_aligned_20005,aligned,random,8,0.49012872972512134,True,False
heldout_aligned_20005,aligned,random,16,0.46820932368132795,True,False
heldout_aligned_20005,aligned,random,32,0.44370434221751454,True,False
heldout_aligned_20005,aligned,random,64,0.40039134869281917,True,False
heldout_aligned_20005,aligned,uncertainty_penalty,1,0.5069163739877374,True,False
heldout_aligned_20005,aligned,uncertainty_penalty,2,0.6388169807953937,True,False
heldout_aligned_20005,aligned,uncertainty_penalty,4,0.747308400530213,True,False
heldout_aligned_20005,aligned,uncertainty_penalty,8,0.8269315220960706,True,False
heldout_aligned_20005,aligned,uncertainty_penalty,16,0.8833377167991854,True,False
heldout_aligned_20005,aligned,uncertainty_penalty,32,0.9250597512777433,True,False
heldout_aligned_20005,aligned,uncertainty_penalty,64,0.9540841197287534,True,False
heldout_aligned_20005,aligned,score_clipping,1,0.5069163739877376,True,False
heldout_aligned_20005,aligned,score_clipping,2,0.6366883294884385,True,False
heldout_aligned_20005,aligned,score_clipping,4,0.7362105909792369,True,False
heldout_aligned_20005,aligned,score_clipping,8,0.7917098867554876,True,False
heldout_aligned_20005,aligned,score_clipping,16,0.8080448120515388,True,False
heldout_aligned_20005,aligned,score_clipping,32,0.8094159665977277,True,False
heldout_aligned_20005,aligned,score_clipping,64,0.8094266242864686,True,False
heldout_aligned_20005,aligned,rank_average,1,0.5069163739877376,True,False
heldout_aligned_20005,aligned,rank_average,2,0.6383348272443782,True,False
heldout_aligned_20005,aligned,rank_average,4,0.7478419815362265,True,False
heldout_aligned_20005,aligned,rank_average,8,0.8283195772780317,True,False
heldout_aligned_20005,aligned,rank_average,16,0.8842081692092695,True,False
heldout_aligned_20005,aligned,rank_average,32,0.9204916879185369,True,False
heldout_aligned_20005,aligned,rank_average,64,0.944978491128858,True,False
heldout_aligned_20005,aligned,cvar_lcb,1,0.5069163739877375,True,False
heldout_aligned_20005,aligned,cvar_lcb,2,0.637113203292082,True,False
heldout_aligned_20005,aligned,cvar_lcb,4,0.7447071361348191,True,False
heldout_aligned_20005,aligned,cvar_lcb,8,0.823902339930545,True,False
heldout_aligned_20005,aligned,cvar_lcb,16,0.8784018877325523,True,False
heldout_aligned_20005,aligned,cvar_lcb,32,0.9164871323662892,True,False
heldout_aligned_20005,aligned,cvar_lcb,64,0.9451729130759391,True,False
heldout_aligned_20005,aligned,lower_confidence_bound,1,0.5069163739877374,True,False
heldout_aligned_20005,aligned,lower_confidence_bound,2,0.6397321841741765,True,False
heldout_aligned_20005,aligned,lower_confidence_bound,4,0.7500024633211132,True,False
heldout_aligned_20005,aligned,lower_confidence_bound,8,0.8323851364207883,True,False
heldout_aligned_20005,aligned,lower_confidence_bound,16,0.8910832030282241,True,False
heldout_aligned_20005,aligned,lower_confidence_bound,32,0.9311836700703969,True,False
heldout_aligned_20005,aligned,lower_confidence_bound,64,0.9551476716532382,True,False
heldout_aligned_20005,aligned,oracle_real_utility,1,0.5069163739877375,False,True
heldout_aligned_20005,aligned,oracle_real_utility,2,0.6420729642365932,False,True
heldout_aligned_20005,aligned,oracle_real_utility,4,0.7543328114526747,False,True
heldout_aligned_20005,aligned,oracle_real_utility,8,0.8383978829177342,False,True
heldout_aligned_20005,aligned,oracle_real_utility,16,0.8980500773029467,False,True
heldout_aligned_20005,aligned,oracle_real_utility,32,0.9395007789902887,False,True
heldout_aligned_20005,aligned,oracle_real_utility,64,0.9657432582021102,False,True
heldout_aligned_20006,aligned,raw_score,1,0.4976673857386379,True,False
heldout_aligned_20006,aligned,raw_score,2,0.6230362570846387,True,False
heldout_aligned_20006,aligned,raw_score,4,0.7272940966571865,True,False
heldout_aligned_20006,aligned,raw_score,8,0.8002112491037008,True,False
heldout_aligned_20006,aligned,raw_score,16,0.8487987553020339,True,False
heldout_aligned_20006,aligned,raw_score,32,0.8792579095539358,True,False
heldout_aligned_20006,aligned,raw_score,64,0.8923502146340951,True,False
heldout_aligned_20006,aligned,random,1,0.49766738573863817,True,False
heldout_aligned_20006,aligned,random,2,0.5023969332316072,True,False
heldout_aligned_20006,aligned,random,4,0.5188003963174348,True,False
heldout_aligned_20006,aligned,random,8,0.5296654425688111,True,False
heldout_aligned_20006,aligned,random,16,0.5309189923109678,True,False
heldout_aligned_20006,aligned,random,32,0.5269338905952079,True,False
heldout_aligned_20006,aligned,random,64,0.5074944588568572,True,False
heldout_aligned_20006,aligned,uncertainty_penalty,1,0.49766738573863784,True,False
heldout_aligned_20006,aligned,uncertainty_penalty,2,0.622037513081718,True,False
heldout_aligned_20006,aligned,uncertainty_penalty,4,0.7254006640257686,True,False
heldout_aligned_20006,aligned,uncertainty_penalty,8,0.7966129196986371,True,False
heldout_aligned_20006,aligned,uncertainty_penalty,16,0.8423074380470675,True,False
heldout_aligned_20006,aligned,uncertainty_penalty,32,0.8684219692407604,True,False
heldout_aligned_20006,aligned,uncertainty_penalty,64,0.8750869796389809,True,False
heldout_aligned_20006,aligned,score_clipping,1,0.497667385738638,True,False
heldout_aligned_20006,aligned,score_clipping,2,0.6206944313506668,True,False
heldout_aligned_20006,aligned,score_clipping,4,0.7163519794447044,True,False
heldout_aligned_20006,aligned,score_clipping,8,0.7677708106397281,True,False
heldout_aligned_20006,aligned,score_clipping,16,0.7828982034101741,True,False
heldout_aligned_20006,aligned,score_clipping,32,0.7842548626465355,True,False
heldout_aligned_20006,aligned,score_clipping,64,0.784266966681831,True,False
heldout_aligned_20006,aligned,rank_average,1,0.4976673857386378,True,False
heldout_aligned_20006,aligned,rank_average,2,0.6221884535943407,True,False
heldout_aligned_20006,aligned,rank_average,4,0.726519630441356,True,False
heldout_aligned_20006,aligned,rank_average,8,0.7988892220887615,True,False
heldout_aligned_20006,aligned,rank_average,16,0.8454794793560997,True,False
heldout_aligned_20006,aligned,rank_average,32,0.8716035321899067,True,False
heldout_aligned_20006,aligned,rank_average,64,0.8803597405490349,True,False
heldout_aligned_20006,aligned,cvar_lcb,1,0.49766738573863784,True,False
heldout_aligned_20006,aligned,cvar_lcb,2,0.6211803910384002,True,False
heldout_aligned_20006,aligned,cvar_lcb,4,0.723668837448466,True,False
heldout_aligned_20006,aligned,cvar_lcb,8,0.7947738145073354,True,False
heldout_aligned_20006,aligned,cvar_lcb,16,0.8415206293190739,True,False
heldout_aligned_20006,aligned,cvar_lcb,32,0.8673759516939232,True,False
heldout_aligned_20006,aligned,cvar_lcb,64,0.8712007360806158,True,False
heldout_aligned_20006,aligned,lower_confidence_bound,1,0.49766738573863795,True,False
heldout_aligned_20006,aligned,lower_confidence_bound,2,0.6232539209419825,True,False
