label_budget,pool_id,family,decision,actual_sign,correct,false_allow,false_block,regret_avoided_vs_raw
32,heldout_hidden_flip_20007,hidden_flip,block_high_n,harms,True,False,False,0.17228403850120855
32,heldout_hidden_flip_20008,hidden_flip,allow_high_n,helps,True,False,False,0.16945263043131242
32,heldout_hidden_flip_20009,hidden_flip,block_high_n,harms,True,False,False,0.17746377899787463
64,heldout_aligned_20000,aligned,allow_high_n,helps,True,False,False,0.3864672082354289
64,heldout_aligned_20001,aligned,allow_high_n,helps,True,False,False,0.3815075011790771
64,heldout_aligned_20002,aligned,allow_high_n,helps,True,False,False,0.3881129061812707
64,heldout_aligned_20003,aligned,allow_high_n,helps,True,False,False,0.32144244734240424
64,heldout_aligned_20004,aligned,allow_high_n,helps,True,False,False,0.3915208154940947
64,heldout_aligned_20005,aligned,allow_high_n,helps,True,False,False,0.42350225724351553
64,heldout_aligned_20006,aligned,allow_high_n,helps,True,False,False,0.3675229384713462
64,heldout_aligned_20007,aligned,allow_high_n,helps,True,False,False,0.3839667765288379
64,heldout_aligned_20008,aligned,allow_high_n,helps,True,False,False,0.3638336023130605
64,heldout_aligned_20009,aligned,allow_high_n,helps,True,False,False,0.3544767504162698
64,heldout_deceptive_tail_20000,deceptive_tail,block_high_n,harms,True,False,False,0.4487373334752437
64,heldout_deceptive_tail_20001,deceptive_tail,block_high_n,harms,True,False,False,0.4252731256338099
64,heldout_deceptive_tail_20002,deceptive_tail,block_high_n,harms,True,False,False,0.4916428610533312
64,heldout_deceptive_tail_20003,deceptive_tail,block_high_n,harms,True,False,False,0.4492675980621509
64,heldout_deceptive_tail_20004,deceptive_tail,block_high_n,harms,True,False,False,0.46694701484899215
64,heldout_deceptive_tail_20005,deceptive_tail,block_high_n,harms,True,False,False,0.48420722145707307
64,heldout_deceptive_tail_20006,deceptive_tail,block_high_n,harms,True,False,False,0.3921825616283382
64,heldout_deceptive_tail_20007,deceptive_tail,block_high_n,harms,True,False,False,0.48688237943074786
64,heldout_deceptive_tail_20008,deceptive_tail,block_high_n,harms,True,False,False,0.4871139107458548
64,heldout_deceptive_tail_20009,deceptive_tail,block_high_n,harms,True,False,False,0.45614271146002927
64,heldout_repairable_20000,repairable,allow_high_n,saturates,False,True,False,0.015344364226007712
64,heldout_repairable_20001,repairable,allow_high_n,helps,True,False,False,0.053601165145240215
64,heldout_repairable_20002,repairable,request_labels,saturates,,False,False,0.0
64,heldout_repairable_20003,repairable,stop_early,helps,False,False,False,0.0
64,heldout_repairable_20004,repairable,stop_early,saturates,True,False,False,0.002883445144676866
64,heldout_repairable_20005,repairable,stop_early,helps,False,False,False,0.0
64,heldout_repairable_20006,repairable,stop_early,helps,False,False,False,0.0
64,heldout_repairable_20007,repairable,allow_high_n,helps,True,False,False,0.0512009911498309
64,heldout_repairable_20008,repairable,allow_high_n,helps,True,False,False,0.07252678985460026
64,heldout_repairable_20009,repairable,request_labels,helps,,False,False,0.0
64,heldout_saturated_20000,saturated,allow_high_n,helps,True,False,False,0.10446894740298351
64,heldout_saturated_20001,saturated,allow_high_n,helps,True,False,False,0.07798691127877766
64,heldout_saturated_20002,saturated,allow_high_n,helps,True,False,False,0.09369415325264602
64,heldout_saturated_20003,saturated,allow_high_n,helps,True,False,False,0.12025443859638102
64,heldout_saturated_20004,saturated,allow_high_n,helps,True,False,False,0.07345567160929506
64,heldout_saturated_20005,saturated,allow_high_n,helps,True,False,False,0.08678867564912729
64,heldout_saturated_20006,saturated,allow_high_n,helps,True,False,False,0.0944702713481817
64,heldout_saturated_20007,saturated,allow_high_n,helps,True,False,False,0.11433846287855065
64,heldout_saturated_20008,saturated,allow_high_n,helps,True,False,False,0.0906784296566564
64,heldout_saturated_20009,saturated,allow_high_n,helps,True,False,False,0.11799779809354571
64,heldout_hidden_flip_20000,hidden_flip,allow_high_n,helps,True,False,False,0.22003186857732193
64,heldout_hidden_flip_20001,hidden_flip,block_high_n,harms,True,False,False,0.1689896257305411
64,heldout_hidden_flip_20002,hidden_flip,allow_high_n,helps,True,False,False,0.20197916015188366
64,heldout_hidden_flip_20003,hidden_flip,block_high_n,harms,True,False,False,0.19179961441008014
64,heldout_hidden_flip_20004,hidden_flip,allow_high_n,helps,True,False,False,0.19676201411384542
64,heldout_hidden_flip_20005,hidden_flip,block_high_n,harms,True,False,False,0.19311180679128265
64,heldout_hidden_flip_20006,hidden_flip,allow_high_n,helps,True,False,False,0.18526023246864454
64,heldout_hidden_flip_20007,hidden_flip,block_high_n,harms,True,False,False,0.17886751423313946
64,heldout_hidden_flip_20008,hidden_flip,allow_high_n,helps,True,False,False,0.14806481872414656
64,heldout_hidden_flip_20009,hidden_flip,block_high_n,harms,True,False,False,0.16677303554050626
