seed,state_id,mismatch,horizon,pool_size,scorer,N,normalized_real_utility,delta_value,delta_per_rollout,rollout_steps_proxy,wall_clock_seconds_proxy
911,5,mild,12,64,uncertainty_penalized,128,0.776430333750496,0.0023779145858767725,3.715491540432457e-05,1536,0.3407350750057958
911,5,mild,12,64,random_score,1,0.5696444109370109,0.0,0.0,12,0.0026619927734827797
911,5,mild,12,64,random_score,2,0.5738908323488346,0.004246421411823742,0.004246421411823742,24,0.0053239855469655595
911,5,mild,12,64,random_score,4,0.5861519202280824,0.012261087879247734,0.006130543939623867,48,0.010647971093931119
911,5,mild,12,64,random_score,8,0.600216573649674,0.014064653421591577,0.0035161633553978944,96,0.021295942187862238
911,5,mild,12,64,random_score,16,0.6190777124495263,0.018861138799852295,0.002357642349981537,192,0.042591884375724476
911,5,mild,12,64,random_score,32,0.6407625498118121,0.02168483736228588,0.0013553023351428675,384,0.08518376875144895
911,5,mild,12,64,random_score,64,0.668276755446499,0.027514205634686872,0.0008598189260839648,768,0.1703675375028979
911,5,mild,12,64,random_score,128,0.681305496521821,0.013028741075322037,0.00020357407930190682,1536,0.3407350750057958
911,5,mild,12,64,oracle_real_utility,1,0.5696444109370108,0.0,0.0,12,0.0026619927734827797
911,5,mild,12,64,oracle_real_utility,2,0.7100602140432356,0.1404158031062248,0.1404158031062248,24,0.0053239855469655595
911,5,mild,12,64,oracle_real_utility,4,0.7993991104372148,0.08933889639397918,0.04466944819698959,48,0.010647971093931119
911,5,mild,12,64,oracle_real_utility,8,0.8568324603714528,0.05743334993423799,0.014358337483559497,96,0.021295942187862238
911,5,mild,12,64,oracle_real_utility,16,0.9074534270610457,0.05062096668959293,0.006327620836199116,192,0.042591884375724476
911,5,mild,12,64,oracle_real_utility,32,0.9555515340559884,0.04809810699494266,0.003006131687183916,384,0.08518376875144895
911,5,mild,12,64,oracle_real_utility,64,0.987897632407197,0.03234609835120861,0.001010815573475269,768,0.1703675375028979
911,5,mild,12,64,oracle_real_utility,128,0.9984111932296909,0.010513560822493884,0.00016427438785146693,1536,0.3407350750057958
911,6,mild,12,64,predicted_utility,1,0.6399141243291101,0.0,0.0,12,0.0026619927734827797
911,6,mild,12,64,predicted_utility,2,0.7477821656327455,0.10786804130363536,0.10786804130363536,24,0.0053239855469655595
911,6,mild,12,64,predicted_utility,4,0.8138183048692151,0.06603613923646967,0.033018069618234835,48,0.010647971093931119
911,6,mild,12,64,predicted_utility,8,0.8596391158409935,0.04582081097177837,0.011455202742944592,96,0.021295942187862238
911,6,mild,12,64,predicted_utility,16,0.8857031310630725,0.026064015222079018,0.0032580019027598772,192,0.042591884375724476
911,6,mild,12,64,predicted_utility,32,0.8840947000822468,-0.001608430980825748,-0.00010052693630160925,384,0.08518376875144895
911,6,mild,12,64,predicted_utility,64,0.8630334498664567,-0.021061250215790084,-0.0006581640692434401,768,0.1703675375028979
911,6,mild,12,64,predicted_utility,128,0.8495127170619514,-0.013520732804505275,-0.00021126145007039493,1536,0.3407350750057958
911,6,mild,12,64,uncertainty_penalized,1,0.6399141243291101,0.0,0.0,12,0.0026619927734827797
911,6,mild,12,64,uncertainty_penalized,2,0.7481148868829437,0.1082007625538336,0.1082007625538336,24,0.0053239855469655595
911,6,mild,12,64,uncertainty_penalized,4,0.8155091954256716,0.06739430854272788,0.03369715427136394,48,0.010647971093931119
911,6,mild,12,64,uncertainty_penalized,8,0.8657289560723851,0.05021976064671352,0.01255494016167838,96,0.021295942187862238
911,6,mild,12,64,uncertainty_penalized,16,0.903659393650611,0.037930437578225895,0.004741304697278237,192,0.042591884375724476
911,6,mild,12,64,uncertainty_penalized,32,0.9277470330096589,0.024087639359047897,0.0015054774599404935,384,0.08518376875144895
911,6,mild,12,64,uncertainty_penalized,64,0.9465117184856042,0.018764685475945342,0.0005863964211232919,768,0.1703675375028979
911,6,mild,12,64,uncertainty_penalized,128,0.9688985909631572,0.022386872477553,0.0003497948824617656,1536,0.3407350750057958
911,6,mild,12,64,random_score,1,0.63991412432911,0.0,0.0,12,0.0026619927734827797
911,6,mild,12,64,random_score,2,0.6707062286206751,0.030792104291565092,0.030792104291565092,24,0.0053239855469655595
911,6,mild,12,64,random_score,4,0.6766995515485063,0.005993322927831168,0.002996661463915584,48,0.010647971093931119
911,6,mild,12,64,random_score,8,0.6574368165822819,-0.019262734966224326,-0.004815683741556082,96,0.021295942187862238
911,6,mild,12,64,random_score,16,0.6251913617811153,-0.032245454801166584,-0.004030681850145823,192,0.042591884375724476
911,6,mild,12,64,random_score,32,0.5812381811172141,-0.04395318066390119,-0.0027470737914938245,384,0.08518376875144895
911,6,mild,12,64,random_score,64,0.5352354225586253,-0.04600275855858882,-0.0014375862049559006,768,0.1703675375028979
911,6,mild,12,64,random_score,128,0.512421184205041,-0.022814238353584315,-0.0003564724742747549,1536,0.3407350750057958
911,6,mild,12,64,oracle_real_utility,1,0.6399141243291101,0.0,0.0,12,0.0026619927734827797
911,6,mild,12,64,oracle_real_utility,2,0.7488589795530545,0.10894485522394437,0.10894485522394437,24,0.0053239855469655595
911,6,mild,12,64,oracle_real_utility,4,0.8190270051615571,0.07016802560850266,0.03508401280425133,48,0.010647971093931119
911,6,mild,12,64,oracle_real_utility,8,0.8770372805811485,0.05801027541959136,0.01450256885489784,96,0.021295942187862238
911,6,mild,12,64,oracle_real_utility,16,0.9306827593957364,0.05364547881458792,0.00670568485182349,192,0.042591884375724476
911,6,mild,12,64,oracle_real_utility,32,0.972307961219707,0.04162520182397056,0.00260157511399816,384,0.08518376875144895
911,6,mild,12,64,oracle_real_utility,64,0.9924321097421168,0.020124148522409846,0.0006288796413253077,768,0.1703675375028979
911,6,mild,12,64,oracle_real_utility,128,0.9981083932621772,0.005676283520060332,8.869193000094269e-05,1536,0.3407350750057958
911,7,mild,12,64,predicted_utility,1,0.5753923138618221,0.0,0.0,12,0.0026619927734827797
911,7,mild,12,64,predicted_utility,2,0.7105701524931906,0.13517783863136845,0.13517783863136845,24,0.0053239855469655595
911,7,mild,12,64,predicted_utility,4,0.7799191059214803,0.06934895342828973,0.034674476714144864,48,0.010647971093931119
911,7,mild,12,64,predicted_utility,8,0.8049043542566173,0.024985248335137045,0.006246312083784261,96,0.021295942187862238
911,7,mild,12,64,predicted_utility,16,0.8065345125834724,0.0016301583268550912,0.0002037697908568864,192,0.042591884375724476
911,7,mild,12,64,predicted_utility,32,0.7917092255635456,-0.014825287019926803,-0.0009265804387454252,384,0.08518376875144895
911,7,mild,12,64,predicted_utility,64,0.7764849820079847,-0.015224243555560957,-0.0004757576111112799,768,0.1703675375028979
911,7,mild,12,64,predicted_utility,128,0.7664686181249365,-0.010016363883048163,-0.00015650568567262754,1536,0.3407350750057958
911,7,mild,12,64,uncertainty_penalized,1,0.5753923138618221,0.0,0.0,12,0.0026619927734827797
911,7,mild,12,64,uncertainty_penalized,2,0.7106215641880526,0.13522925032623045,0.13522925032623045,24,0.0053239855469655595
911,7,mild,12,64,uncertainty_penalized,4,0.7803313084360454,0.06970974424799281,0.034854872123996405,48,0.010647971093931119
911,7,mild,12,64,uncertainty_penalized,8,0.8067406183703528,0.026409309934307457,0.006602327483576864,96,0.021295942187862238
911,7,mild,12,64,uncertainty_penalized,16,0.810925875492488,0.004185257122135133,0.0005231571402668916,192,0.042591884375724476
911,7,mild,12,64,uncertainty_penalized,32,0.796148142358033,-0.014777733134454962,-0.0009236083209034351,384,0.08518376875144895
911,7,mild,12,64,uncertainty_penalized,64,0.7776833911451841,-0.01846475121284885,-0.0005770234754015266,768,0.1703675375028979
911,7,mild,12,64,uncertainty_penalized,128,0.7665007129916126,-0.011182678153571546,-0.0001747293461495554,1536,0.3407350750057958
911,7,mild,12,64,random_score,1,0.5753923138618219,0.0,0.0,12,0.0026619927734827797
911,7,mild,12,64,random_score,2,0.571478359573625,-0.0039139542881968525,-0.0039139542881968525,24,0.0053239855469655595
911,7,mild,12,64,random_score,4,0.5840075139144649,0.012529154340839899,0.006264577170419949,48,0.010647971093931119
911,7,mild,12,64,random_score,8,0.612972450431655,0.02896493651719012,0.00724123412929753,96,0.021295942187862238
911,7,mild,12,64,random_score,16,0.6664479112807037,0.05347546084904864,0.00668443260613108,192,0.042591884375724476
911,7,mild,12,64,random_score,32,0.7270744030592408,0.06062649177853707,0.003789155736158567,384,0.08518376875144895
911,7,mild,12,64,random_score,64,0.7555491819474818,0.028474778888241015,0.0008898368402575317,768,0.1703675375028979
911,7,mild,12,64,random_score,128,0.7552269532281225,-0.00032222871935927433,-5.034823739988661e-06,1536,0.3407350750057958
911,7,mild,12,64,oracle_real_utility,1,0.575392313861822,0.0,0.0,12,0.0026619927734827797
911,7,mild,12,64,oracle_real_utility,2,0.7131663550871473,0.13777404122532533,0.13777404122532533,24,0.0053239855469655595
911,7,mild,12,64,oracle_real_utility,4,0.7909230179021348,0.0777566628149875,0.03887833140749375,48,0.010647971093931119
911,7,mild,12,64,oracle_real_utility,8,0.836765909464324,0.045842891562189236,0.011460722890547309,96,0.021295942187862238
911,7,mild,12,64,oracle_real_utility,16,0.8804057643817086,0.043639854917384535,0.005454981864673067,192,0.042591884375724476
911,7,mild,12,64,oracle_real_utility,32,0.9284363182551107,0.04803055387340216,0.003001909617087635,384,0.08518376875144895
911,7,mild,12,64,oracle_real_utility,64,0.9715696413341313,0.043133323079020514,0.001347916346219391,768,0.1703675375028979
911,7,mild,12,64,oracle_real_utility,128,0.9943831360387614,0.022813494704630122,0.00035646085475984565,1536,0.3407350750057958
911,0,mild,12,128,predicted_utility,1,0.6425784994895319,0.0,0.0,12,0.0021808114257737543
911,0,mild,12,128,predicted_utility,2,0.7691410575153708,0.12656255802583882,0.12656255802583882,24,0.004361622851547509
911,0,mild,12,128,predicted_utility,4,0.8445567689701493,0.07541571145477854,0.03770785572738927,48,0.008723245703095017
911,0,mild,12,128,predicted_utility,8,0.8815576199116573,0.03700085094150796,0.00925021273537699,96,0.017446491406190034
911,0,mild,12,128,predicted_utility,16,0.8940501833061353,0.012492563394478018,0.0015615704243097522,192,0.03489298281238007
911,0,mild,12,128,predicted_utility,32,0.8901107094608292,-0.0039394738453061295,-0.0002462171153316331,384,0.06978596562476014
911,0,mild,12,128,predicted_utility,64,0.8810470717788854,-0.009063637681943737,-0.0002832386775607418,768,0.13957193124952028
911,0,mild,12,128,predicted_utility,128,0.8682096529716343,-0.012837418807251089,-0.00020058466886329826,1536,0.27914386249904055
911,0,mild,12,128,uncertainty_penalized,1,0.642578499489532,0.0,0.0,12,0.0021808114257737543
911,0,mild,12,128,uncertainty_penalized,2,0.769309566451496,0.1267310669619639,0.1267310669619639,24,0.004361622851547509
911,0,mild,12,128,uncertainty_penalized,4,0.8452846746917357,0.07597510824023979,0.03798755412011989,48,0.008723245703095017
911,0,mild,12,128,uncertainty_penalized,8,0.8833532850170532,0.0380686103253175,0.009517152581329374,96,0.017446491406190034
911,0,mild,12,128,uncertainty_penalized,16,0.8957924463899453,0.012439161372892027,0.0015548951716115034,192,0.03489298281238007
911,0,mild,12,128,uncertainty_penalized,32,0.8856793195840328,-0.010113126805912476,-0.0006320704253695297,384,0.06978596562476014
911,0,mild,12,128,uncertainty_penalized,64,0.8630166805860398,-0.022662638997993034,-0.0007082074686872823,768,0.13957193124952028
911,0,mild,12,128,uncertainty_penalized,128,0.8415686626101402,-0.02144801797589957,-0.00033512528087343077,1536,0.27914386249904055
911,0,mild,12,128,random_score,1,0.6425784994895318,0.0,0.0,12,0.0021808114257737543
911,0,mild,12,128,random_score,2,0.6455317200366728,0.002953220547140978,0.002953220547140978,24,0.004361622851547509
911,0,mild,12,128,random_score,4,0.6542605943994279,0.008728874362755046,0.004364437181377523,48,0.008723245703095017
911,0,mild,12,128,random_score,8,0.6587715341810376,0.0045109397816097685,0.0011277349454024421,96,0.017446491406190034
911,0,mild,12,128,random_score,16,0.6610885997358772,0.0023170655548395702,0.0002896331943549463,192,0.03489298281238007
911,0,mild,12,128,random_score,32,0.6734820506534409,0.01239345091756372,0.0007745906823477325,384,0.06978596562476014
911,0,mild,12,128,random_score,64,0.6948435076334478,0.02136145698000691,0.0006675455306252159,768,0.13957193124952028
911,0,mild,12,128,random_score,128,0.7155357664303328,0.020692258796884966,0.0003233165437013276,1536,0.27914386249904055
911,0,mild,12,128,oracle_real_utility,1,0.642578499489532,0.0,0.0,12,0.0021808114257737543
911,0,mild,12,128,oracle_real_utility,2,0.7706769201029746,0.12809842061344257,0.12809842061344257,24,0.004361622851547509
911,0,mild,12,128,oracle_real_utility,4,0.8517235976208255,0.08104667751785088,0.04052333875892544,48,0.008723245703095017
911,0,mild,12,128,oracle_real_utility,8,0.9042836240606422,0.05256002643981672,0.01314000660995418,96,0.017446491406190034
911,0,mild,12,128,oracle_real_utility,16,0.947676795730181,0.04339317166953882,0.005424146458692353,192,0.03489298281238007
911,0,mild,12,128,oracle_real_utility,32,0.9805836034831875,0.03290680775300647,0.0020566754845629046,384,0.06978596562476014
911,0,mild,12,128,oracle_real_utility,64,0.9951545378845924,0.01457093440140489,0.0004553417000439028,768,0.13957193124952028
911,0,mild,12,128,oracle_real_utility,128,0.9985429199387474,0.003388382054155037,5.294346959617245e-05,1536,0.27914386249904055
911,1,mild,12,128,predicted_utility,1,0.6136031753609279,0.0,0.0,12,0.0021808114257737543
911,1,mild,12,128,predicted_utility,2,0.7430393307987158,0.12943615543778786,0.12943615543778786,24,0.004361622851547509
911,1,mild,12,128,predicted_utility,4,0.8135093434525882,0.07047001265387243,0.035235006326936213,48,0.008723245703095017
911,1,mild,12,128,predicted_utility,8,0.8408744533131227,0.02736510986053453,0.006841277465133633,96,0.017446491406190034
911,1,mild,12,128,predicted_utility,16,0.8390218006662014,-0.00185265264692136,-0.00023158158086517,192,0.03489298281238007
911,1,mild,12,128,predicted_utility,32,0.8174896850972285,-0.02153211556897283,-0.001345757223060802,384,0.06978596562476014
911,1,mild,12,128,predicted_utility,64,0.7995675024000327,-0.01792218269719581,-0.0005600682092873691,768,0.13957193124952028
911,1,mild,12,128,predicted_utility,128,0.7950043705421348,-0.004563131857897917,-7.129893527965496e-05,1536,0.27914386249904055
911,1,mild,12,128,uncertainty_penalized,1,0.6136031753609279,0.0,0.0,12,0.0021808114257737543
911,1,mild,12,128,uncertainty_penalized,2,0.743055022668544,0.12945184730761605,0.12945184730761605,24,0.004361622851547509
911,1,mild,12,128,uncertainty_penalized,4,0.8135955220683229,0.07054049939977891,0.035270249699889455,48,0.008723245703095017
911,1,mild,12,128,uncertainty_penalized,8,0.8412078790804516,0.02761235701212872,0.00690308925303218,96,0.017446491406190034
911,1,mild,12,128,uncertainty_penalized,16,0.8391641113837414,-0.002043767696710219,-0.0002554709620887774,192,0.03489298281238007
911,1,mild,12,128,uncertainty_penalized,32,0.8161835612457548,-0.02298055013798661,-0.0014362843836241632,384,0.06978596562476014
911,1,mild,12,128,uncertainty_penalized,64,0.79875424819922,-0.017429313046534722,-0.0005446660327042101,768,0.13957193124952028
911,1,mild,12,128,uncertainty_penalized,128,0.7949723598738934,-0.0037818883253266655,-5.909200508322915e-05,1536,0.27914386249904055
911,1,mild,12,128,random_score,1,0.6136031753609281,0.0,0.0,12,0.0021808114257737543
911,1,mild,12,128,random_score,2,0.6123495741504015,-0.0012536012105266447,-0.0012536012105266447,24,0.004361622851547509
911,1,mild,12,128,random_score,4,0.6077401136812083,-0.004609460469193194,-0.002304730234596597,48,0.008723245703095017
911,1,mild,12,128,random_score,8,0.6198743397421514,0.012134226060943165,0.0030335565152357913,96,0.017446491406190034
911,1,mild,12,128,random_score,16,0.6645329331034521,0.044658593361300625,0.005582324170162578,192,0.03489298281238007
911,1,mild,12,128,random_score,32,0.7352204333847175,0.07068750028126547,0.004417968767579092,384,0.06978596562476014
911,1,mild,12,128,random_score,64,0.8035885290195359,0.06836809563481838,0.0021365029885880744,768,0.13957193124952028
911,1,mild,12,128,random_score,128,0.8383799301388439,0.03479140111930801,0.0005436156424891876,1536,0.27914386249904055
911,1,mild,12,128,oracle_real_utility,1,0.6136031753609281,0.0,0.0,12,0.0021808114257737543
911,1,mild,12,128,oracle_real_utility,2,0.7466094239127369,0.13300624855180876,0.13300624855180876,24,0.004361622851547509
911,1,mild,12,128,oracle_real_utility,4,0.8290335954112932,0.0824241714985563,0.04121208574927815,48,0.008723245703095017
911,1,mild,12,128,oracle_real_utility,8,0.8857008231580529,0.056667227746759696,0.014166806936689924,96,0.017446491406190034
911,1,mild,12,128,oracle_real_utility,16,0.9373444656352315,0.051643642477178675,0.006455455309647334,192,0.03489298281238007
911,1,mild,12,128,oracle_real_utility,32,0.9773141781824952,0.03996971254726367,0.0024981070342039793,384,0.06978596562476014
911,1,mild,12,128,oracle_real_utility,64,0.994293173301592,0.01697899511909673,0.0005305935974717728,768,0.13957193124952028
911,1,mild,12,128,oracle_real_utility,128,0.9978565019521934,0.003563328650601494,5.567701016564834e-05,1536,0.27914386249904055
911,2,mild,12,128,predicted_utility,1,0.6404083894470779,0.0,0.0,12,0.0021808114257737543
911,2,mild,12,128,predicted_utility,2,0.7779209833187312,0.13751259387165327,0.13751259387165327,24,0.004361622851547509
911,2,mild,12,128,predicted_utility,4,0.8555055178018842,0.07758453448315306,0.03879226724157653,48,0.008723245703095017
911,2,mild,12,128,predicted_utility,8,0.8963937396000068,0.04088822179812257,0.010222055449530643,96,0.017446491406190034
911,2,mild,12,128,predicted_utility,16,0.9136428350753397,0.017249095475332932,0.0021561369344166165,192,0.03489298281238007
911,2,mild,12,128,predicted_utility,32,0.9208857583121116,0.007242923236771892,0.00045268270229824326,384,0.06978596562476014
911,2,mild,12,128,predicted_utility,64,0.9401866788632012,0.019300920551089562,0.0006031537672215488,768,0.13957193124952028
911,2,mild,12,128,predicted_utility,128,0.9690161401102375,0.028829461247036337,0.00045046033198494276,1536,0.27914386249904055
911,2,mild,12,128,uncertainty_penalized,1,0.640408389447078,0.0,0.0,12,0.0021808114257737543
911,2,mild,12,128,uncertainty_penalized,2,0.7780307507009254,0.13762236125384741,0.13762236125384741,24,0.004361622851547509
911,2,mild,12,128,uncertainty_penalized,4,0.8559674628975233,0.07793671219659792,0.03896835609829896,48,0.008723245703095017
911,2,mild,12,128,uncertainty_penalized,8,0.8974229199565975,0.04145545705907416,0.01036386426476854,96,0.017446491406190034
911,2,mild,12,128,uncertainty_penalized,16,0.9144421818960816,0.01701926193948411,0.0021274077424355137,192,0.03489298281238007
911,2,mild,12,128,uncertainty_penalized,32,0.9198955290334077,0.005453347137326037,0.0003408341960828773,384,0.06978596562476014
911,2,mild,12,128,uncertainty_penalized,64,0.9390069244697191,0.019111395436311462,0.0005972311073847332,768,0.13957193124952028
911,2,mild,12,128,uncertainty_penalized,128,0.968883108314856,0.029876183845136906,0.00046681537258026415,1536,0.27914386249904055
911,2,mild,12,128,random_score,1,0.6404083894470778,0.0,0.0,12,0.0021808114257737543
911,2,mild,12,128,random_score,2,0.6413532454071609,0.0009448559600830908,0.0009448559600830908,24,0.004361622851547509
911,2,mild,12,128,random_score,4,0.6303769761053407,-0.010976269301820163,-0.0054881346509100815,48,0.008723245703095017
911,2,mild,12,128,random_score,8,0.6211448690635369,-0.009232107041803772,-0.002308026760450943,96,0.017446491406190034
911,2,mild,12,128,random_score,16,0.6251205406150904,0.003975671551553428,0.0004969589439441785,192,0.03489298281238007
911,2,mild,12,128,random_score,32,0.6527575578185332,0.027637017203442804,0.0017273135752151753,384,0.06978596562476014
911,2,mild,12,128,random_score,64,0.6619165953377915,0.009159037519258284,0.0002862199224768214,768,0.13957193124952028
911,2,mild,12,128,random_score,128,0.5989131671092682,-0.06300342822852323,-0.0009844285660706754,1536,0.27914386249904055
911,2,mild,12,128,oracle_real_utility,1,0.6404083894470779,0.0,0.0,12,0.0021808114257737543
911,2,mild,12,128,oracle_real_utility,2,0.7795142220828853,0.13910583263580745,0.13910583263580745,24,0.004361622851547509
911,2,mild,12,128,oracle_real_utility,4,0.8629977030240882,0.08348348094120284,0.04174174047060142,48,0.008723245703095017
911,2,mild,12,128,oracle_real_utility,8,0.9196266184185544,0.05662891539446624,0.01415722884861656,96,0.017446491406190034
911,2,mild,12,128,oracle_real_utility,16,0.9637480800058903,0.044121461587335875,0.005515182698416984,192,0.03489298281238007
911,2,mild,12,128,oracle_real_utility,32,0.9902050013434955,0.026456921337605244,0.0016535575836003277,384,0.06978596562476014
911,2,mild,12,128,oracle_real_utility,64,0.9981305456141406,0.007925544270645069,0.0002476732584576584,768,0.13957193124952028
911,2,mild,12,128,oracle_real_utility,128,0.9995199899065871,0.0013894442924464734,2.1710067069476147e-05,1536,0.27914386249904055
911,3,mild,12,128,predicted_utility,1,0.6075558542515922,0.0,0.0,12,0.0021808114257737543
911,3,mild,12,128,predicted_utility,2,0.7411436040251678,0.13358774977357557,0.13358774977357557,24,0.004361622851547509
911,3,mild,12,128,predicted_utility,4,0.8025253349405425,0.06138173091537469,0.030690865457687344,48,0.008723245703095017
911,3,mild,12,128,predicted_utility,8,0.8160125002462202,0.013487165305677729,0.003371791326419432,96,0.017446491406190034
911,3,mild,12,128,predicted_utility,16,0.8112647157160151,-0.004747784530205079,-0.0005934730662756349,192,0.03489298281238007
911,3,mild,12,128,predicted_utility,32,0.80393340656242,-0.007331309153595145,-0.00045820682209969654,384,0.06978596562476014
911,3,mild,12,128,predicted_utility,64,0.7970270199755591,-0.006906386586860824,-0.00021582458083940076,768,0.13957193124952028
911,3,mild,12,128,predicted_utility,128,0.7898833688200002,-0.007143651155558928,-0.00011161954930560825,1536,0.27914386249904055
911,3,mild,12,128,uncertainty_penalized,1,0.6075558542515921,0.0,0.0,12,0.0021808114257737543
911,3,mild,12,128,uncertainty_penalized,2,0.7412734287170913,0.13371757446549926,0.13371757446549926,24,0.004361622851547509
911,3,mild,12,128,uncertainty_penalized,4,0.8029436777192314,0.06167024900214002,0.03083512450107001,48,0.008723245703095017
911,3,mild,12,128,uncertainty_penalized,8,0.8167646837063796,0.013821005987148194,0.0034552514967870485,96,0.017446491406190034
911,3,mild,12,128,uncertainty_penalized,16,0.812036268141191,-0.0047284155651885484,-0.0005910519456485686,192,0.03489298281238007
911,3,mild,12,128,uncertainty_penalized,32,0.804096855471355,-0.007939412669835999,-0.0004962132918647499,384,0.06978596562476014
911,3,mild,12,128,uncertainty_penalized,64,0.7969255881467499,-0.007171267324605157,-0.00022410210389391116,768,0.13957193124952028
911,3,mild,12,128,uncertainty_penalized,128,0.7898663524239677,-0.007059235722782109,-0.00011030055816847045,1536,0.27914386249904055
911,3,mild,12,128,random_score,1,0.6075558542515918,0.0,0.0,12,0.0021808114257737543
911,3,mild,12,128,random_score,2,0.6040759307872299,-0.003479923464361878,-0.003479923464361878,24,0.004361622851547509
911,3,mild,12,128,random_score,4,0.5793016887801005,-0.02477424200712941,-0.012387121003564705,48,0.008723245703095017
911,3,mild,12,128,random_score,8,0.541861493473921,-0.03744019530617948,-0.00936004882654487,96,0.017446491406190034
911,3,mild,12,128,random_score,16,0.5171018473901386,-0.02475964608378234,-0.0030949557604727923,192,0.03489298281238007
911,3,mild,12,128,random_score,32,0.53497383425384,0.017871986863701395,0.0011169991789813372,384,0.06978596562476014
911,3,mild,12,128,random_score,64,0.5695635160171336,0.03458968176329358,0.0010809275551029243,768,0.13957193124952028
911,3,mild,12,128,random_score,128,0.5912725200115881,0.021709003994454523,0.0003392031874133519,1536,0.27914386249904055
911,3,mild,12,128,oracle_real_utility,1,0.6075558542515916,0.0,0.0,12,0.0021808114257737543
911,3,mild,12,128,oracle_real_utility,2,0.7462351842155918,0.13867932996400012,0.13867932996400012,24,0.004361622851547509
911,3,mild,12,128,oracle_real_utility,4,0.8231518186736756,0.07691663445808383,0.038458317229041916,48,0.008723245703095017
911,3,mild,12,128,oracle_real_utility,8,0.8695829969582126,0.04643117828453702,0.011607794571134256,96,0.017446491406190034
911,3,mild,12,128,oracle_real_utility,16,0.9144746294882732,0.044891632530060566,0.005611454066257571,192,0.03489298281238007
911,3,mild,12,128,oracle_real_utility,32,0.9587094380444476,0.044234808556174454,0.0027646755347609034,384,0.06978596562476014
911,3,mild,12,128,oracle_real_utility,64,0.9885181602600659,0.029808722215618255,0.0009315225692380705,768,0.13957193124952028
911,3,mild,12,128,oracle_real_utility,128,0.9981499755785554,0.009631815318489556,0.00015049711435139931,1536,0.27914386249904055
911,4,mild,12,128,predicted_utility,1,0.6461336772868637,0.0,0.0,12,0.0021808114257737543
911,4,mild,12,128,predicted_utility,2,0.7641652965905991,0.1180316193037354,0.1180316193037354,24,0.004361622851547509
911,4,mild,12,128,predicted_utility,4,0.8185969093718863,0.054431612781287275,0.027215806390643638,48,0.008723245703095017
911,4,mild,12,128,predicted_utility,8,0.833362656565132,0.014765747193245637,0.0036914367983114094,96,0.017446491406190034
911,4,mild,12,128,predicted_utility,16,0.8276413133164374,-0.005721343248694555,-0.0007151679060868193,192,0.03489298281238007
911,4,mild,12,128,predicted_utility,32,0.8194590084935277,-0.008182304822909714,-0.0005113940514318571,384,0.06978596562476014
911,4,mild,12,128,predicted_utility,64,0.8143980940613829,-0.005060914432144847,-0.00015815357600452648,768,0.13957193124952028
911,4,mild,12,128,predicted_utility,128,0.8092881379737368,-0.005109956087646084,-7.984306386947006e-05,1536,0.27914386249904055
911,4,mild,12,128,uncertainty_penalized,1,0.6461336772868637,0.0,0.0,12,0.0021808114257737543
911,4,mild,12,128,uncertainty_penalized,2,0.7638149501407796,0.11768127285391594,0.11768127285391594,24,0.004361622851547509
911,4,mild,12,128,uncertainty_penalized,4,0.8173078662018012,0.05349291606102158,0.02674645803051079,48,0.008723245703095017
911,4,mild,12,128,uncertainty_penalized,8,0.8307951921809105,0.013487325979109288,0.003371831494777322,96,0.017446491406190034
911,4,mild,12,128,uncertainty_penalized,16,0.8250163409131946,-0.005778851267715823,-0.0007223564084644779,192,0.03489298281238007
911,4,mild,12,128,uncertainty_penalized,32,0.8181413106392573,-0.0068750302739373215,-0.0004296893921210826,384,0.06978596562476014
911,4,mild,12,128,uncertainty_penalized,64,0.8135940178211591,-0.004547292818098181,-0.00014210290056556815,768,0.13957193124952028
911,4,mild,12,128,uncertainty_penalized,128,0.8089739824254973,-0.0046200353956618034,-7.218805305721568e-05,1536,0.27914386249904055
911,4,mild,12,128,random_score,1,0.6461336772868636,0.0,0.0,12,0.0021808114257737543
911,4,mild,12,128,random_score,2,0.6422607961611043,-0.003872881125759231,-0.003872881125759231,24,0.004361622851547509
911,4,mild,12,128,random_score,4,0.6432788944005821,0.0010180982394777383,0.0005090491197388691,48,0.008723245703095017
911,4,mild,12,128,random_score,8,0.6336838278823148,-0.009595066518267248,-0.002398766629566812,96,0.017446491406190034
911,4,mild,12,128,random_score,16,0.6310626948240665,-0.002621133058248293,-0.0003276416322810366,192,0.03489298281238007
911,4,mild,12,128,random_score,32,0.6597265543045696,0.028663859480503096,0.0017914912175314435,384,0.06978596562476014
911,4,mild,12,128,random_score,64,0.6926997060651896,0.03297315176061999,0.0010304109925193747,768,0.13957193124952028
911,4,mild,12,128,random_score,128,0.6990350791136605,0.0063353730484708715,9.899020388235737e-05,1536,0.27914386249904055
911,4,mild,12,128,oracle_real_utility,1,0.6461336772868638,0.0,0.0,12,0.0021808114257737543
911,4,mild,12,128,oracle_real_utility,2,0.77408613376017,0.12795245647330622,0.12795245647330622,24,0.004361622851547509
911,4,mild,12,128,oracle_real_utility,4,0.8515821593210758,0.07749602556090585,0.03874801278045292,48,0.008723245703095017
911,4,mild,12,128,oracle_real_utility,8,0.9053355435669401,0.05375338424586429,0.013438346061466072,96,0.017446491406190034
911,4,mild,12,128,oracle_real_utility,16,0.9506081173027603,0.045272573735820165,0.005659071716977521,192,0.03489298281238007
