env,backend,scorer,mismatch,N,success,real_utility,imagined_utility,gap_imagined_minus_real,normalized_real_utility
block_push,analytic_nominal,safety_penalized,mild,16,0.1744517660441098,0.587700153593841,2.296408958577583,1.708708804983742,0.7311009088597009
block_push,analytic_nominal,safety_penalized,mild,32,0.07138296189807082,0.2608020638758541,3.0906255411211796,2.8298234772453257,0.7022467161055544
block_push,analytic_nominal,safety_penalized,mild,64,0.012566380083769554,0.04685738121989173,3.5256097419649732,3.4787523607450814,0.6830307318757164
block_push,analytic_nominal,safety_penalized,severe,1,0.21875,0.39397580189898995,-5.478085645301459,-5.872061447200449,0.6156869754136277
block_push,analytic_nominal,safety_penalized,severe,2,0.13310546875,-0.1353938986285863,-1.8355218669719169,-1.7001279683433304,0.5040550803595619
block_push,analytic_nominal,safety_penalized,severe,4,0.05012400150299072,-0.5970492116499388,0.11652907267670125,0.71357828432664,0.40980719011652356
block_push,analytic_nominal,safety_penalized,severe,8,0.007094334546015091,-0.8344882887759916,1.3022651826788416,2.1367534714548326,0.36335891190650305
block_push,analytic_nominal,safety_penalized,severe,16,0.00013945073054045062,-0.9293698920900336,2.296408958577583,3.2257788506676164,0.3443512169684749
block_push,analytic_nominal,safety_penalized,severe,32,5.1787129472498216e-08,-0.9916832660706106,3.0906255411211796,4.08230880719179,0.3309213729511544
block_push,analytic_nominal,safety_penalized,severe,64,6.831192742404162e-15,-1.0286211550742315,3.5256097419649732,4.554230897039204,0.32388088171926116
block_push,analytic_nominal,uncertainty_penalized,mild,1,0.090625,-1.4807602612127948,-5.478085645301459,-3.9973253840886636,0.5467931312251542
block_push,analytic_nominal,uncertainty_penalized,mild,2,0.152880859375,-0.2237202689437226,-1.8406363329094784,-1.6169160639657556,0.6581479320064549
block_push,analytic_nominal,uncertainty_penalized,mild,4,0.22066653966903688,0.5044909830670445,0.10553866618808519,-0.3989523168789594,0.7228288686837872
block_push,analytic_nominal,uncertainty_penalized,mild,8,0.24229299220937933,0.7704394479015161,1.2914883495259537,0.5210489016244376,0.7468523542368143
block_push,analytic_nominal,uncertainty_penalized,mild,16,0.17376085341273598,0.5951602287065101,2.2893922672451454,1.6942320385386354,0.7318723744538443
block_push,analytic_nominal,uncertainty_penalized,mild,32,0.07005509967609405,0.2532687850369901,3.0852390495748296,2.8319702645378393,0.7015559983055123
block_push,analytic_nominal,uncertainty_penalized,mild,64,0.012403458975180406,0.06337936420065135,3.5184556317780684,3.455076267577417,0.6842507743606034
block_push,analytic_nominal,uncertainty_penalized,severe,1,0.21875,0.39397580189898995,-5.478085645301459,-5.872061447200449,0.6156869754136277
block_push,analytic_nominal,uncertainty_penalized,severe,2,0.13583984375,-0.10364668456515078,-1.8406363329094784,-1.7369896483443277,0.5110913231049613
block_push,analytic_nominal,uncertainty_penalized,severe,4,0.05484850406646728,-0.5349753715431543,0.10553866618808519,0.6405140377312394,0.42374923134778114
block_push,analytic_nominal,uncertainty_penalized,severe,8,0.009258828379348927,-0.7878167305508558,1.2914883495259537,2.07930508007681,0.3743098136410594
block_push,analytic_nominal,uncertainty_penalized,severe,16,0.0002763879663352752,-0.9147552144875221,2.2893922672451454,3.2041474817326674,0.3482652602331198
block_push,analytic_nominal,uncertainty_penalized,severe,32,2.9024220502541315e-07,-0.9925042892278064,3.0852390495748296,4.077743338802636,0.33103363882830716
block_push,analytic_nominal,uncertainty_penalized,severe,64,3.927937873399714e-13,-1.0203340262288554,3.5184556317780684,4.538789658006924,0.32538144826608467
block_push,ensemble_wam,oracle_real_utility,mild,1,0.090625,-1.480760261212795,-2.395966055105357,-0.9152057938925623,0.5467931312251542
block_push,ensemble_wam,oracle_real_utility,mild,2,0.170947265625,-0.10154787297574681,-1.2333023547051483,-1.1317544817294014,0.668867695845628
block_push,ensemble_wam,oracle_real_utility,mild,4,0.3060212731361389,0.9339987134286943,-0.6170506619074441,-1.5510493753361385,0.7605475555752216
block_push,ensemble_wam,oracle_real_utility,mild,8,0.5013407670953463,1.8389314630882576,-0.28814554870255826,-2.127077011790816,0.8407766637427937
block_push,ensemble_wam,oracle_real_utility,mild,16,0.7218666719885445,2.6464666481179555,-0.05548014897952987,-2.7019467970974858,0.9126142047121093
block_push,ensemble_wam,oracle_real_utility,mild,32,0.8963110801185332,3.2316984952104675,0.11127266730392686,-3.12042582790654,0.9651412488212733
block_push,ensemble_wam,oracle_real_utility,mild,64,0.9807440217361657,3.5223095189126985,0.2115048646222739,-3.3108046542904246,0.9915926078964098
block_push,ensemble_wam,oracle_real_utility,severe,1,0.21875,0.3939758018989901,-2.3959660551053577,-2.789941857004348,0.6156869754136278
block_push,ensemble_wam,oracle_real_utility,severe,2,0.33681640625,1.1355521871068646,-3.0155311928644575,-4.151083379971323,0.7720148921186045
block_push,ensemble_wam,oracle_real_utility,severe,4,0.4532237768173218,1.6640622099146571,-3.6527667135909057,-5.316828923505563,0.8796565092699098
block_push,ensemble_wam,oracle_real_utility,severe,8,0.5402129805706621,1.995087602583391,-4.196044939069149,-6.19113254165254,0.9450685210689278
block_push,ensemble_wam,oracle_real_utility,severe,16,0.586458827891373,2.168888875370612,-4.579086337422288,-6.747975212792899,0.9790847364058053
block_push,ensemble_wam,oracle_real_utility,severe,32,0.5991287001412509,2.2321344223089112,-4.7206718167046935,-6.952806239013606,0.9917719892561845
block_push,ensemble_wam,oracle_real_utility,severe,64,0.5999962093604292,2.2540690266661145,-4.729852483163515,-6.98392150982963,0.9964169957182385
block_push,ensemble_wam,predicted_goal_distance,mild,1,0.090625,-1.4807602612127948,-2.395966055105357,-0.9152057938925623,0.5467931312251542
block_push,ensemble_wam,predicted_goal_distance,mild,2,0.152783203125,-0.21648025193290352,-1.2089432616777178,-0.9924630097448143,0.6587664730696305
block_push,ensemble_wam,predicted_goal_distance,mild,4,0.22068639993667602,0.5052674135976265,-0.5632833888484768,-1.0685508024461032,0.7228349488139812
block_push,ensemble_wam,predicted_goal_distance,mild,8,0.24418970459148923,0.7641034032786321,-0.2140771123793669,-0.978180515657999,0.7461510358241632
block_push,ensemble_wam,predicted_goal_distance,mild,16,0.17989232025106186,0.6100443338771926,-0.007319381113970102,-0.6173637149911626,0.7330062251647711
block_push,ensemble_wam,predicted_goal_distance,mild,32,0.07550039659898986,0.2758623392457845,0.06045190860081897,-0.21541043064496562,0.7035271404574319
block_push,ensemble_wam,predicted_goal_distance,mild,64,0.013213980634654779,0.04917205984704941,0.02555038305627717,-0.023621676790772296,0.6832263531577191
block_push,ensemble_wam,predicted_goal_distance,severe,1,0.21875,0.39397580189898995,-2.395966055105357,-2.7899418570043473,0.6156869754136277
block_push,ensemble_wam,predicted_goal_distance,severe,2,0.1337890625,-0.10252714947265643,-1.2089432616777178,-1.1064161122050613,0.5122761351073236
block_push,ensemble_wam,predicted_goal_distance,severe,4,0.05148358345031738,-0.5526483371980577,-0.5632833888484768,-0.01063505165041918,0.42086143252653424
block_push,ensemble_wam,predicted_goal_distance,severe,8,0.007649424147214745,-0.8148778164410156,-0.2140771123793669,0.6008007040616488,0.3683087236934339
block_push,ensemble_wam,predicted_goal_distance,severe,16,0.00016819325038988753,-0.923885017563037,-0.007319381113970102,0.9165656364490669,0.34568543050586464
block_push,ensemble_wam,predicted_goal_distance,severe,32,8.205469911222711e-08,-0.9886095410485292,0.06045190860081897,1.0490614496493478,0.33158285820105576
block_push,ensemble_wam,predicted_goal_distance,severe,64,2.0592100167072937e-14,-1.028126791996092,0.02555038305627717,1.053677175052369,0.3239820645768003
block_push,ensemble_wam,predicted_utility,mild,1,0.090625,-1.4807602612127948,-2.395966055105357,-0.9152057938925626,0.5467931312251542
block_push,ensemble_wam,predicted_utility,mild,2,0.147998046875,-0.3432801310621325,-0.9692792846712651,-0.6259991536091325,0.6476309528253377
block_push,ensemble_wam,predicted_utility,mild,4,0.21208056211471557,0.30907510110273095,-0.11192513208478147,-0.42100023318751256,0.7057378476232931
block_push,ensemble_wam,predicted_utility,mild,8,0.2616416198227164,0.5705994445826897,0.34878503548674455,-0.22181440909594516,0.7292344234504038
block_push,ensemble_wam,predicted_utility,mild,16,0.28574775508891065,0.608549432999373,0.6433825329407026,0.03483309994132959,0.7325503990207668
block_push,ensemble_wam,predicted_utility,mild,32,0.27308499711182915,0.47587130384846066,0.8984560231548331,0.4225847193063725,0.7204549127417688
block_push,ensemble_wam,predicted_utility,mild,64,0.19351327786978428,0.08621148251316564,1.1312506769295596,1.045039194416394,0.6856458583474534
block_push,ensemble_wam,predicted_utility,severe,1,0.21875,0.3939758018989901,-2.395966055105357,-2.7899418570043477,0.6156869754136278
block_push,ensemble_wam,predicted_utility,severe,2,0.1623046875,0.047586642475390004,-0.9692792846712651,-1.0168659271466551,0.5405627075936921
block_push,ensemble_wam,predicted_utility,severe,4,0.09439144134521485,-0.33912191912603934,-0.11192513208478147,0.22719678704125784,0.45810518168611286
block_push,ensemble_wam,predicted_utility,severe,8,0.03943140317333018,-0.6592408905857178,0.34878503548674455,1.0080259260724624,0.39052827698940124
block_push,ensemble_wam,predicted_utility,severe,16,0.012091223117517452,-0.8562935675619731,0.6433825329407026,1.4996761005026757,0.34939258943171436
block_push,ensemble_wam,predicted_utility,severe,32,0.0016722438167000356,-0.9946946918189032,0.8984560231548331,1.8931507149737363,0.319539819282593
block_push,ensemble_wam,predicted_utility,severe,64,2.9267531309378495e-05,-1.1232266878874824,1.1312506769295596,2.254477364817042,0.2881428588281756
block_push,ensemble_wam,random,mild,1,0.090625,-1.480760261212795,-2.395966055105357,-0.9152057938925624,0.5467931312251542
block_push,ensemble_wam,random,mild,2,0.104345703125,-1.451594753204251,-2.472248912239256,-1.020654159035005,0.549118860978352
block_push,ensemble_wam,random,mild,4,0.11205083131790161,-1.491856497563309,-2.6282164004339648,-1.1363599028706557,0.5460301760568893
block_push,ensemble_wam,random,mild,8,0.11094911045158895,-1.464303566382593,-2.7033440633522132,-1.2390404969696203,0.5496720789618814
block_push,ensemble_wam,random,mild,16,0.10643561623572147,-1.3664210027750205,-2.658938547589017,-1.292517544813996,0.5602778047513887
block_push,ensemble_wam,random,mild,32,0.10691930744847125,-1.2363611323285553,-2.5626752213044623,-1.326314088975907,0.5741478261421609
block_push,ensemble_wam,random,mild,64,0.13157230931431566,-1.011640227247883,-2.4418192952415794,-1.4301790679936963,0.5969345609181081
block_push,ensemble_wam,random,severe,1,0.21875,0.39397580189899006,-2.395966055105357,-2.7899418570043477,0.6156869754136278
block_push,ensemble_wam,random,severe,2,0.2046875,0.3341047273118114,-2.472248912239256,-2.8063536395510673,0.6036232306408712
block_push,ensemble_wam,random,severe,4,0.19061484336853027,0.2808797141658217,-2.6282164004339648,-2.9090961145997865,0.5944597664902378
block_push,ensemble_wam,random,severe,8,0.17013368091910194,0.20274535159929327,-2.7033440633522132,-2.9060894149515066,0.582193743322891
block_push,ensemble_wam,random,severe,16,0.13805692043656448,0.09583620940194937,-2.658938547589017,-2.754774756990966,0.5654794723405879
block_push,ensemble_wam,random,severe,32,0.10030623390345397,-0.027282561696129658,-2.5626752213044623,-2.535392659608333,0.5452509417399354
block_push,ensemble_wam,random,severe,64,0.04615042127986926,-0.2259995610026444,-2.4418192952415794,-2.2158197342389347,0.5088817256155501
block_push,ensemble_wam,safety_penalized,mild,1,0.090625,-1.4807602612127948,-2.3959660551053577,-0.915205793892563,0.5467931312251542
block_push,ensemble_wam,safety_penalized,mild,2,0.148779296875,-0.28532077865497485,-1.0367418022388093,-0.7514210235838344,0.652804413911246
block_push,ensemble_wam,safety_penalized,mild,4,0.2138464331626892,0.3419151048157204,-0.16156391965532663,-0.5034790244710471,0.7086733355593535
block_push,ensemble_wam,safety_penalized,mild,8,0.2636029435229396,0.5935665225927769,0.33182189066214357,-0.26174463193063346,0.7312766607616981
block_push,ensemble_wam,safety_penalized,mild,16,0.2877377651664113,0.6282411346211546,0.6377356134547989,0.009494478833644094,0.7343156264967756
block_push,ensemble_wam,safety_penalized,mild,32,0.2746989303601417,0.4875836672612207,0.8970678269851315,0.4094841597239108,0.7215108707326907
block_push,ensemble_wam,safety_penalized,mild,64,0.1937092869104637,0.08806975221864691,1.1311563562718159,1.043086604053169,0.6858130371535208
block_push,ensemble_wam,safety_penalized,severe,1,0.21875,0.39397580189899,-2.3959660551053577,-2.7899418570043477,0.6156869754136277
block_push,ensemble_wam,safety_penalized,severe,2,0.148828125,-0.05871621994836427,-1.0367418022388093,-0.9780255822904449,0.5180633680268848
block_push,ensemble_wam,safety_penalized,severe,4,0.08115763664245605,-0.45532229137023894,-0.16156391965532663,0.29375837171491226,0.43374776254913705
block_push,ensemble_wam,safety_penalized,severe,8,0.0319253188134752,-0.7316266848756294,0.33182189066214357,1.063448575537773,0.37587920705496847
block_push,ensemble_wam,safety_penalized,severe,16,0.009192170514546504,-0.8942697977660776,0.6377356134547989,1.5320054112208765,0.3419909410844763
block_push,ensemble_wam,safety_penalized,severe,32,0.001326180582862505,-1.007576606499633,0.8970678269851315,1.9046444334847645,0.31710241633072483
block_push,ensemble_wam,safety_penalized,severe,64,2.668750179755338e-05,-1.1252501006294455,1.1311563562718159,2.2564064569012614,0.28776828292270784
block_push,ensemble_wam,uncertainty_penalized,mild,1,0.090625,-1.4807602612127948,-2.395966055105357,-0.9152057938925626,0.546793131225154
block_push,ensemble_wam,uncertainty_penalized,mild,2,0.148681640625,-0.34518789793576565,-0.9773540040921478,-0.6321661061563824,0.6474062091945662
block_push,ensemble_wam,uncertainty_penalized,mild,4,0.2160619854927063,0.36158933219222716,-0.12409698085099827,-0.48568631304322524,0.7103602859021524
block_push,ensemble_wam,uncertainty_penalized,mild,8,0.27634638698068625,0.7361372046247846,0.32510387786918066,-0.4110333267556038,0.7438699779509557
block_push,ensemble_wam,uncertainty_penalized,mild,16,0.3336373158971392,1.0022466471217204,0.6042573004481467,-0.39798934667357366,0.7672661874946797
block_push,ensemble_wam,uncertainty_penalized,mild,32,0.40392338927946153,1.291197503790317,0.8490306219067107,-0.44216688188360626,0.792063795006567
block_push,ensemble_wam,uncertainty_penalized,mild,64,0.4456979156465194,1.4432220627334167,1.0805781998828639,-0.3626438628505528,0.8045204863440777
block_push,ensemble_wam,uncertainty_penalized,severe,1,0.21875,0.39397580189899,-2.395966055105357,-2.7899418570043473,0.6156869754136278
block_push,ensemble_wam,uncertainty_penalized,severe,2,0.166796875,0.08385704298737756,-0.9773540040921478,-1.0612110470795253,0.5483295917610932
block_push,ensemble_wam,uncertainty_penalized,severe,4,0.10028138160705566,-0.27282576934335917,-0.12409698085099827,0.14872878849236099,0.47245838326799977
block_push,ensemble_wam,uncertainty_penalized,severe,8,0.047080399068229896,-0.53687111540667,0.32510387786918066,0.8619749932758509,0.4175290270650446
block_push,ensemble_wam,uncertainty_penalized,severe,16,0.018663523405727654,-0.6548747498393972,0.6042573004481467,1.259132050287544,0.3957902087342683
block_push,ensemble_wam,uncertainty_penalized,severe,32,0.003634822727601063,-0.6917417946984304,0.8490306219067107,1.5407724166051415,0.39384262063635483
block_push,ensemble_wam,uncertainty_penalized,severe,64,0.00010925415710350865,-0.6877666553590004,1.0805781998828639,1.7683448552418646,0.4005319249402916
block_push,horizon_wam,oracle_real_utility,mild,1,0.090625,-1.480760261212795,-2.4328352479786646,-0.9520749867658693,0.5467931312251542
block_push,horizon_wam,oracle_real_utility,mild,2,0.170947265625,-0.10154787297574681,-1.270140149084598,-1.1685922761088512,0.668867695845628
block_push,horizon_wam,oracle_real_utility,mild,4,0.3060212731361389,0.9339987134286943,-0.6583292361467321,-1.5923279495754266,0.7605475555752216
block_push,horizon_wam,oracle_real_utility,mild,8,0.5013407670953463,1.8389314630882576,-0.33895555243585074,-2.177887015524109,0.8407766637427937
block_push,horizon_wam,oracle_real_utility,mild,16,0.7218666719885445,2.6464666481179555,-0.11015205828237332,-2.756618706400329,0.9126142047121093
block_push,horizon_wam,oracle_real_utility,mild,32,0.8963110801185332,3.2316984952104675,0.0467034764107203,-3.1849950187997473,0.9651412488212733
block_push,horizon_wam,oracle_real_utility,mild,64,0.9807440217361657,3.5223095189126985,0.12947702102008263,-3.3928324978926154,0.9915926078964098
block_push,horizon_wam,oracle_real_utility,severe,1,0.21875,0.3939758018989901,-2.432835247978665,-2.826811049877655,0.6156869754136278
block_push,horizon_wam,oracle_real_utility,severe,2,0.33681640625,1.1355521871068646,-3.059392743414125,-4.194944930520989,0.7720148921186045
block_push,horizon_wam,oracle_real_utility,severe,4,0.4532237768173218,1.6640622099146571,-3.6966023968580095,-5.3606646067726675,0.8796565092699098
block_push,horizon_wam,oracle_real_utility,severe,8,0.5402129805706621,1.995087602583391,-4.230922735437934,-6.226010338021325,0.9450685210689278
block_push,horizon_wam,oracle_real_utility,severe,16,0.586458827891373,2.168888875370612,-4.599918204360401,-6.768807079731014,0.9790847364058053
block_push,horizon_wam,oracle_real_utility,severe,32,0.5991287001412509,2.2321344223089112,-4.727787912119021,-6.959922334427932,0.9917719892561845
block_push,horizon_wam,oracle_real_utility,severe,64,0.5999962093604292,2.2540690266661145,-4.720073995186153,-6.974143021852268,0.9964169957182385
block_push,horizon_wam,predicted_goal_distance,mild,1,0.090625,-1.4807602612127948,-2.4328352479786646,-0.9520749867658698,0.5467931312251542
block_push,horizon_wam,predicted_goal_distance,mild,2,0.152783203125,-0.21648025193290352,-1.2344100607510753,-1.0179298088181719,0.6587664730696305
block_push,horizon_wam,predicted_goal_distance,mild,4,0.22068639993667602,0.5052674135976265,-0.5631301849338362,-1.0683975985314624,0.7228349488139812
block_push,horizon_wam,predicted_goal_distance,mild,8,0.24418970459148923,0.7641034032786321,-0.20015199510994588,-0.964255398388578,0.7461510358241632
block_push,horizon_wam,predicted_goal_distance,mild,16,0.17989232025106186,0.6100443338771926,0.0012235244872609518,-0.6088208093899314,0.7330062251647711
block_push,horizon_wam,predicted_goal_distance,mild,32,0.07550039659898986,0.2758623392457845,0.07242288998080038,-0.2034394492649842,0.7035271404574319
block_push,horizon_wam,predicted_goal_distance,mild,64,0.013213980634654779,0.04917205984704941,0.0564079380233705,0.0072358781763209425,0.6832263531577191
block_push,horizon_wam,predicted_goal_distance,severe,1,0.21875,0.39397580189898995,-2.4328352479786646,-2.826811049877654,0.6156869754136277
block_push,horizon_wam,predicted_goal_distance,severe,2,0.1337890625,-0.10252714947265643,-1.2344100607510753,-1.1318829112784188,0.5122761351073236
block_push,horizon_wam,predicted_goal_distance,severe,4,0.05148358345031738,-0.5526483371980577,-0.5631301849338362,-0.010481847735778316,0.42086143252653424
block_push,horizon_wam,predicted_goal_distance,severe,8,0.007649424147214745,-0.8148778164410156,-0.20015199510994588,0.61472582133107,0.3683087236934339
block_push,horizon_wam,predicted_goal_distance,severe,16,0.00016819325038988753,-0.923885017563037,0.0012235244872609518,0.925108542050298,0.34568543050586464
block_push,horizon_wam,predicted_goal_distance,severe,32,8.205469911222711e-08,-0.9886095410485292,0.07242288998080038,1.0610324310293295,0.33158285820105576
block_push,horizon_wam,predicted_goal_distance,severe,64,2.0592100167072937e-14,-1.028126791996092,0.0564079380233705,1.0845347300194625,0.3239820645768003
block_push,horizon_wam,predicted_utility,mild,1,0.090625,-1.4807602612127948,-2.432835247978665,-0.9520749867658698,0.5467931312251542
block_push,horizon_wam,predicted_utility,mild,2,0.148779296875,-0.3411224726081045,-0.9940203318595848,-0.6528978592514803,0.6477754755562274
block_push,horizon_wam,predicted_utility,mild,4,0.21324089765548707,0.322295115612067,-0.12271294800357688,-0.44500806361564393,0.7067910120090566
