seed,state_id,mismatch,horizon,pool_size,scorer,profile_class,stop_n,gain_N128_minus_N1,value_N1,value_N128,seconds_per_rollout_estimate
911,0,severe,8,32,predicted_utility,harmful,2,-0.39086044204530185,0.6774183554878145,0.28655791344251264,0.001145895703189126
911,0,severe,8,32,uncertainty_penalized,harmful,2,-0.3908604420453409,0.6774183554878145,0.2865579134424736,0.001145895703189126
911,0,severe,8,32,random_score,harmful,4,-0.6700749924668257,0.6774183554878146,0.007343363020988957,0.001145895703189126
911,0,severe,8,32,oracle_real_utility,helpful,16,0.32251043704459603,0.6774183554878144,0.9999287925324104,0.001145895703189126
911,1,severe,8,32,predicted_utility,harmful,2,-0.18205878585480578,0.4567368599676904,0.27467807411288464,0.001145895703189126
911,1,severe,8,32,uncertainty_penalized,harmful,2,-0.18205878581409723,0.4567368599676905,0.27467807415359324,0.001145895703189126
911,1,severe,8,32,random_score,helpful,128,0.5285851545175783,0.45673685996769053,0.9853220144852688,0.001145895703189126
911,1,severe,8,32,oracle_real_utility,helpful,32,0.5432267904599155,0.4567368599676906,0.999963650427606,0.001145895703189126
911,2,severe,8,32,predicted_utility,harmful,2,-0.36684461987610684,0.513593623052489,0.14674900317638215,0.001145895703189126
911,2,severe,8,32,uncertainty_penalized,harmful,2,-0.3668446198761068,0.513593623052489,0.14674900317638223,0.001145895703189126
911,2,severe,8,32,random_score,harmful,2,-0.35052113116466416,0.513593623052489,0.16307249188782486,0.001145895703189126
911,2,severe,8,32,oracle_real_utility,helpful,32,0.48622463067794286,0.5135936230524889,0.9998182537304318,0.001145895703189126
911,3,severe,8,32,predicted_utility,harmful,2,-0.09053037553411136,0.6860449473442313,0.5955145718101199,0.001145895703189126
911,3,severe,8,32,uncertainty_penalized,harmful,2,-0.09053037553324039,0.6860449473442312,0.5955145718109908,0.001145895703189126
911,3,severe,8,32,random_score,helpful,16,0.1297234132449282,0.6860449473442313,0.8157683605891595,0.001145895703189126
911,3,severe,8,32,oracle_real_utility,helpful,32,0.3137881604285997,0.6860449473442314,0.9998331077728311,0.001145895703189126
911,4,severe,8,32,predicted_utility,saturating,16,0.011217024428164746,0.6462670809064205,0.6574841053345852,0.001145895703189126
911,4,severe,8,32,uncertainty_penalized,saturating,16,0.011217024428156419,0.6462670809064204,0.6574841053345768,0.001145895703189126
911,4,severe,8,32,random_score,helpful,32,0.12010096299964002,0.6462670809064204,0.7663680439060604,0.001145895703189126
911,4,severe,8,32,oracle_real_utility,helpful,32,0.353070942328242,0.6462670809064203,0.9993380232346623,0.001145895703189126
911,5,severe,8,32,predicted_utility,harmful,2,-0.12580434872309332,0.7550457013255689,0.6292413526024756,0.001145895703189126
911,5,severe,8,32,uncertainty_penalized,harmful,2,-0.12580321520667614,0.7550457013255689,0.6292424861188928,0.001145895703189126
911,5,severe,8,32,random_score,helpful,32,0.09727322016195283,0.7550457013255689,0.8523189214875218,0.001145895703189126
911,5,severe,8,32,oracle_real_utility,helpful,16,0.24471026020883258,0.7550457013255688,0.9997559615344014,0.001145895703189126
911,6,severe,8,32,predicted_utility,harmful,2,-0.4188091870567896,0.6143143623777907,0.19550517532100112,0.001145895703189126
911,6,severe,8,32,uncertainty_penalized,harmful,2,-0.4188091870567896,0.6143143623777907,0.19550517532100112,0.001145895703189126
911,6,severe,8,32,random_score,harmful,2,-0.36964037486658285,0.6143143623777905,0.2446739875112076,0.001145895703189126
911,6,severe,8,32,oracle_real_utility,helpful,16,0.3856601675065554,0.6143143623777906,0.999974529884346,0.001145895703189126
911,7,severe,8,32,predicted_utility,harmful,2,-0.22252104907384906,0.4014103007709549,0.17888925169710584,0.001145895703189126
911,7,severe,8,32,uncertainty_penalized,harmful,2,-0.22252104906402265,0.4014103007709549,0.17888925170693226,0.001145895703189126
911,7,severe,8,32,random_score,harmful,2,-0.0643615240827422,0.40141030077095496,0.33704877668821276,0.001145895703189126
911,7,severe,8,32,oracle_real_utility,helpful,32,0.5984859784633414,0.4014103007709549,0.9998962792342964,0.001145895703189126
911,0,severe,8,64,predicted_utility,harmful,2,-0.34737045274459916,0.6388600723816504,0.2914896196370513,0.0009350566406283178
911,0,severe,8,64,uncertainty_penalized,harmful,2,-0.3473423756605982,0.6388600723816503,0.2915176967210521,0.0009350566406283178
911,0,severe,8,64,random_score,unstable,4,0.2304276779139558,0.6388600723816504,0.8692877502956062,0.0009350566406283178
911,0,severe,8,64,oracle_real_utility,helpful,16,0.3609326474443082,0.6388600723816502,0.9997927198259584,0.0009350566406283178
911,1,severe,8,64,predicted_utility,harmful,2,-0.28578076573584765,0.5092580049645787,0.22347723922873108,0.0009350566406283178
911,1,severe,8,64,uncertainty_penalized,harmful,2,-0.28578076569877964,0.5092580049645787,0.2234772392657991,0.0009350566406283178
911,1,severe,8,64,random_score,helpful,128,0.3825382029214004,0.5092580049645788,0.8917962078859792,0.0009350566406283178
911,1,severe,8,64,oracle_real_utility,helpful,32,0.4902199860108222,0.5092580049645788,0.999477990975401,0.0009350566406283178
911,2,severe,8,64,predicted_utility,harmful,2,-0.340399534303489,0.4768237389444712,0.1364242046409822,0.0009350566406283178
911,2,severe,8,64,uncertainty_penalized,harmful,2,-0.3405996565920083,0.4768237389444712,0.1362240823524629,0.0009350566406283178
911,2,severe,8,64,random_score,harmful,4,-0.26963408490493246,0.47682373894447116,0.20718965403953868,0.0009350566406283178
911,2,severe,8,64,oracle_real_utility,helpful,32,0.5217650359745509,0.4768237389444713,0.9985887749190222,0.0009350566406283178
911,3,severe,8,64,predicted_utility,harmful,2,-0.12639093765124487,0.6852411877613991,0.5588502501101542,0.0009350566406283178
911,3,severe,8,64,uncertainty_penalized,harmful,2,-0.12639093929517464,0.6852411877613992,0.5588502484662246,0.0009350566406283178
911,3,severe,8,64,random_score,harmful,16,-0.04641305769404269,0.6852411877613994,0.6388281300673567,0.0009350566406283178
911,3,severe,8,64,oracle_real_utility,helpful,32,0.31439336840352106,0.6852411877613992,0.9996345561649203,0.0009350566406283178
911,4,severe,8,64,predicted_utility,harmful,2,-0.03773822569930807,0.6961339617114315,0.6583957360121234,0.0009350566406283178
911,4,severe,8,64,uncertainty_penalized,harmful,2,-0.03885080336960267,0.6961339617114314,0.6572831583418287,0.0009350566406283178
911,4,severe,8,64,random_score,harmful,2,-0.4681128120467539,0.6961339617114315,0.22802114966467757,0.0009350566406283178
911,4,severe,8,64,oracle_real_utility,helpful,32,0.3000672428621711,0.6961339617114315,0.9962012045736026,0.0009350566406283178
911,5,severe,8,64,predicted_utility,harmful,2,-0.06887336285172763,0.7250594934498091,0.6561861305980815,0.0009350566406283178
911,5,severe,8,64,uncertainty_penalized,harmful,2,-0.06887369875655847,0.7250594934498091,0.6561857946932507,0.0009350566406283178
911,5,severe,8,64,random_score,helpful,64,0.1398723161469526,0.7250594934498094,0.864931809596762,0.0009350566406283178
911,5,severe,8,64,oracle_real_utility,helpful,16,0.2729587538405145,0.7250594934498096,0.9980182472903241,0.0009350566406283178
911,6,severe,8,64,predicted_utility,harmful,2,-0.39604402530669713,0.5908773052520738,0.19483327994537666,0.0009350566406283178
911,6,severe,8,64,uncertainty_penalized,harmful,2,-0.39604402091413343,0.5908773052520738,0.1948332843379404,0.0009350566406283178
911,6,severe,8,64,random_score,harmful,2,-0.3438075077427635,0.5908773052520739,0.2470697975093105,0.0009350566406283178
911,6,severe,8,64,oracle_real_utility,helpful,16,0.4091034218665758,0.5908773052520738,0.9999807271186496,0.0009350566406283178
911,7,severe,8,64,predicted_utility,harmful,2,-0.19890545731424608,0.42289451382246146,0.22398905650821538,0.0009350566406283178
911,7,severe,8,64,uncertainty_penalized,harmful,2,-0.19735733900509123,0.42289451382246135,0.22553717481737012,0.0009350566406283178
911,7,severe,8,64,random_score,helpful,128,0.4741983381025834,0.42289451382246124,0.8970928519250446,0.0009350566406283178
911,7,severe,8,64,oracle_real_utility,helpful,32,0.5765889014023792,0.42289451382246135,0.9994834152248405,0.0009350566406283178
911,0,severe,8,128,predicted_utility,harmful,2,-0.34655973237331333,0.6093162866193971,0.26275655424608374,0.001046245410151414
911,0,severe,8,128,uncertainty_penalized,harmful,2,-0.34657816566282773,0.6093162866193971,0.26273812095656934,0.001046245410151414
911,0,severe,8,128,random_score,unstable,2,0.0780963260754266,0.6093162866193975,0.6874126126948241,0.001046245410151414
911,0,severe,8,128,oracle_real_utility,helpful,16,0.3899361594111346,0.6093162866193972,0.9992524460305318,0.001046245410151414
911,1,severe,8,128,predicted_utility,harmful,2,-0.27127161253404275,0.5243702539098055,0.25309864137576277,0.001046245410151414
911,1,severe,8,128,uncertainty_penalized,harmful,2,-0.27377241571253963,0.5243702539098055,0.2505978381972659,0.001046245410151414
911,1,severe,8,128,random_score,helpful,128,0.22295696800039622,0.5243702539098057,0.747327221910202,0.001046245410151414
911,1,severe,8,128,oracle_real_utility,helpful,32,0.4741441856327959,0.5243702539098059,0.9985144395426018,0.001046245410151414
911,2,severe,8,128,predicted_utility,harmful,2,-0.32572579941164614,0.5155094898865944,0.18978369047494822,0.001046245410151414
911,2,severe,8,128,uncertainty_penalized,harmful,2,-0.3257375381206389,0.5155094898865944,0.18977195176595554,0.001046245410151414
911,2,severe,8,128,random_score,harmful,2,-0.1288531163128962,0.5155094898865945,0.3866563735736983,0.001046245410151414
911,2,severe,8,128,oracle_real_utility,helpful,32,0.48400108386424756,0.5155094898865945,0.9995105737508421,0.001046245410151414
911,3,severe,8,128,predicted_utility,harmful,2,-0.1220986375381915,0.6868215627461692,0.5647229252079777,0.001046245410151414
911,3,severe,8,128,uncertainty_penalized,harmful,2,-0.12202025700076813,0.6868215627461692,0.5648013057454011,0.001046245410151414
911,3,severe,8,128,random_score,unstable,32,0.03190649591830985,0.6868215627461691,0.718728058664479,0.001046245410151414
911,3,severe,8,128,oracle_real_utility,helpful,32,0.3066648260356901,0.6868215627461693,0.9934863887818595,0.001046245410151414
911,4,severe,8,128,predicted_utility,saturating,16,-0.017772370847808028,0.6850715228643867,0.6672991520165786,0.001046245410151414
911,4,severe,8,128,uncertainty_penalized,harmful,16,-0.020684345119729608,0.6850715228643867,0.664387177744657,0.001046245410151414
911,4,severe,8,128,random_score,harmful,2,-0.3512052431398462,0.685071522864387,0.3338662797245408,0.001046245410151414
911,4,severe,8,128,oracle_real_utility,helpful,32,0.30783646541277576,0.6850715228643861,0.9929079882771619,0.001046245410151414
911,5,severe,8,128,predicted_utility,harmful,2,-0.1249648810165388,0.7453260906582905,0.6203612096417517,0.001046245410151414
911,5,severe,8,128,uncertainty_penalized,harmful,2,-0.1282496740343656,0.7453260906582907,0.6170764166239251,0.001046245410151414
911,5,severe,8,128,random_score,helpful,64,0.21256877892715476,0.7453260906582903,0.957894869585445,0.001046245410151414
911,5,severe,8,128,oracle_real_utility,helpful,16,0.25250302568668703,0.7453260906582903,0.9978291163449773,0.001046245410151414
911,6,severe,8,128,predicted_utility,harmful,2,-0.3699946106890815,0.6259902506321378,0.25599563994305624,0.001046245410151414
911,6,severe,8,128,uncertainty_penalized,harmful,2,-0.38152162642070686,0.625990250632138,0.2444686242114311,0.001046245410151414
911,6,severe,8,128,random_score,unstable,4,0.11406214001636394,0.6259902506321373,0.7400523906485013,0.001046245410151414
911,6,severe,8,128,oracle_real_utility,helpful,16,0.37350522379409334,0.6259902506321372,0.9994954744262305,0.001046245410151414
911,7,severe,8,128,predicted_utility,harmful,2,-0.1353810218166137,0.5112927297805028,0.37591170796388906,0.001046245410151414
911,7,severe,8,128,uncertainty_penalized,harmful,2,-0.1347727721797336,0.5112927297805028,0.3765199576007692,0.001046245410151414
911,7,severe,8,128,random_score,helpful,128,0.40328529734953833,0.5112927297805029,0.9145780271300412,0.001046245410151414
911,7,severe,8,128,oracle_real_utility,helpful,32,0.48799539513842183,0.5112927297805029,0.9992881249189247,0.001046245410151414
911,0,severe,12,32,predicted_utility,harmful,2,-0.1814925045892177,0.4148972978192347,0.23340479323001698,0.0013887269531096536
911,0,severe,12,32,uncertainty_penalized,harmful,2,-0.1814928037192139,0.4148972978192347,0.2334044941000208,0.0013887269531096536
911,0,severe,12,32,random_score,helpful,128,0.501376023653658,0.4148972978192346,0.9162733214728926,0.0013887269531096536
911,0,severe,12,32,oracle_real_utility,helpful,64,0.5850649216116217,0.4148972978192346,0.9999622194308563,0.0013887269531096536
911,1,severe,12,32,predicted_utility,harmful,2,-0.22860963872449375,0.38133826847199004,0.1527286297474963,0.0013887269531096536
911,1,severe,12,32,uncertainty_penalized,harmful,2,-0.22860963379768962,0.38133826847199004,0.15272863467430042,0.0013887269531096536
911,1,severe,12,32,random_score,unstable,16,0.025711798152884213,0.3813382684719901,0.4070500666248743,0.0013887269531096536
911,1,severe,12,32,oracle_real_utility,helpful,64,0.618175820713242,0.38133826847199004,0.999514089185232,0.0013887269531096536
911,2,severe,12,32,predicted_utility,harmful,8,-0.07676726557425878,0.3195336177292513,0.24276635215499254,0.0013887269531096536
911,2,severe,12,32,uncertainty_penalized,harmful,8,-0.07676726557425878,0.3195336177292513,0.24276635215499254,0.0013887269531096536
911,2,severe,12,32,random_score,harmful,2,-0.1639608754860264,0.31953361772925126,0.15557274224322487,0.0013887269531096536
911,2,severe,12,32,oracle_real_utility,helpful,64,0.6804417267371459,0.31953361772925126,0.9999753444663971,0.0013887269531096536
911,3,severe,12,32,predicted_utility,harmful,2,-0.3321048959680891,0.48649271716099424,0.15438782119290512,0.0013887269531096536
911,3,severe,12,32,uncertainty_penalized,harmful,2,-0.33211245113592014,0.48649271716099424,0.15438026602507407,0.0013887269531096536
911,3,severe,12,32,random_score,harmful,2,-0.390896420325995,0.48649271716099424,0.09559629683499925,0.0013887269531096536
911,3,severe,12,32,oracle_real_utility,helpful,32,0.5133491221166662,0.48649271716099435,0.9998418392776606,0.0013887269531096536
911,4,severe,12,32,predicted_utility,harmful,2,-0.28955238257460636,0.5489209906603734,0.259368608085767,0.0013887269531096536
911,4,severe,12,32,uncertainty_penalized,harmful,2,-0.28955242455060703,0.5489209906603735,0.25936856610976644,0.0013887269531096536
911,4,severe,12,32,random_score,harmful,4,-0.14288204352614337,0.5489209906603734,0.40603894713423,0.0013887269531096536
911,4,severe,12,32,oracle_real_utility,helpful,32,0.45085629919814185,0.5489209906603735,0.9997772898585153,0.0013887269531096536
911,5,severe,12,32,predicted_utility,harmful,2,-0.6175925045807968,0.715094708403214,0.09750220382241719,0.0013887269531096536
911,5,severe,12,32,uncertainty_penalized,harmful,2,-0.6175925045807968,0.715094708403214,0.09750220382241719,0.0013887269531096536
911,5,severe,12,32,random_score,helpful,128,0.22811489412116492,0.7150947084032141,0.943209602524379,0.0013887269531096536
911,5,severe,12,32,oracle_real_utility,helpful,16,0.28485084525776694,0.7150947084032141,0.999945553660981,0.0013887269531096536
911,6,severe,12,32,predicted_utility,harmful,2,-0.1374711950236004,0.43103742681658314,0.29356623179298275,0.0013887269531096536
911,6,severe,12,32,uncertainty_penalized,harmful,2,-0.1044079764965341,0.43103742681658314,0.32662945032004903,0.0013887269531096536
911,6,severe,12,32,random_score,saturating,4,-0.00755094178641641,0.43103742681658325,0.42348648503016684,0.0013887269531096536
911,6,severe,12,32,oracle_real_utility,helpful,64,0.5685847821558299,0.4310374268165833,0.9996222089724132,0.0013887269531096536
911,7,severe,12,32,predicted_utility,harmful,2,-0.2927146889331983,0.411884729812167,0.11917004087896872,0.0013887269531096536
911,7,severe,12,32,uncertainty_penalized,harmful,2,-0.29268867865592496,0.411884729812167,0.11919605115624202,0.0013887269531096536
911,7,severe,12,32,random_score,harmful,2,-0.2665436894742832,0.4118847298121671,0.14534104033788392,0.0013887269531096536
911,7,severe,12,32,oracle_real_utility,helpful,64,0.5880440882099187,0.4118847298121671,0.9999288180220858,0.0013887269531096536
911,0,severe,12,64,predicted_utility,harmful,2,-0.19351733694070034,0.4235024471704943,0.22998511022979395,0.001288387695296933
911,0,severe,12,64,uncertainty_penalized,harmful,2,-0.19353527069591292,0.4235024471704943,0.22996717647458137,0.001288387695296933
911,0,severe,12,64,random_score,unstable,64,0.08298798960343162,0.4235024471704942,0.5064904367739258,0.001288387695296933
911,0,severe,12,64,oracle_real_utility,helpful,64,0.5760998029117119,0.4235024471704944,0.9996022500822064,0.001288387695296933
911,1,severe,12,64,predicted_utility,harmful,2,-0.25349158350096984,0.43107937969209303,0.1775877961911232,0.001288387695296933
911,1,severe,12,64,uncertainty_penalized,harmful,2,-0.25349154095599935,0.43107937969209303,0.17758783873609368,0.001288387695296933
911,1,severe,12,64,random_score,saturating,2,-0.008766090686057937,0.431079379692093,0.42231328900603504,0.001288387695296933
911,1,severe,12,64,oracle_real_utility,helpful,32,0.5670386713228738,0.431079379692093,0.9981180510149668,0.001288387695296933
911,2,severe,12,64,predicted_utility,harmful,8,-0.04456987008213992,0.323571071914781,0.2790012018326411,0.001288387695296933
911,2,severe,12,64,uncertainty_penalized,harmful,8,-0.044569870088668695,0.323571071914781,0.2790012018261123,0.001288387695296933
911,2,severe,12,64,random_score,harmful,2,-0.0854938619440567,0.3235710719147809,0.2380772099707242,0.001288387695296933
911,2,severe,12,64,oracle_real_utility,helpful,64,0.6758056223583699,0.323571071914781,0.999376694273151,0.001288387695296933
911,3,severe,12,64,predicted_utility,harmful,2,-0.360557030029953,0.5180145764892126,0.1574575464592596,0.001288387695296933
911,3,severe,12,64,uncertainty_penalized,harmful,2,-0.36060497931374697,0.5180145764892126,0.1574095971754656,0.001288387695296933
911,3,severe,12,64,random_score,helpful,2,0.45012879038772846,0.5180145764892126,0.968143366876941,0.001288387695296933
911,3,severe,12,64,oracle_real_utility,helpful,32,0.479736910883667,0.5180145764892127,0.9977514873728797,0.001288387695296933
911,4,severe,12,64,predicted_utility,harmful,2,-0.29541563846796765,0.5645038534988011,0.2690882150308334,0.001288387695296933
911,4,severe,12,64,uncertainty_penalized,harmful,2,-0.29541594012433525,0.5645038534988008,0.2690879133744656,0.001288387695296933
911,4,severe,12,64,random_score,harmful,2,-0.5087315571234261,0.5645038534988011,0.055772296375374925,0.001288387695296933
911,4,severe,12,64,oracle_real_utility,helpful,32,0.4353690888356203,0.5645038534988011,0.9998729423344214,0.001288387695296933
911,5,severe,12,64,predicted_utility,harmful,2,-0.5073437205170063,0.645423427932804,0.1380797074157978,0.001288387695296933
911,5,severe,12,64,uncertainty_penalized,harmful,2,-0.5073437274127699,0.645423427932804,0.1380797005200342,0.001288387695296933
911,5,severe,12,64,random_score,helpful,2,0.27831587103146227,0.645423427932804,0.9237392989642663,0.001288387695296933
911,5,severe,12,64,oracle_real_utility,helpful,16,0.35307679958561466,0.645423427932804,0.9985002275184187,0.001288387695296933
911,6,severe,12,64,predicted_utility,harmful,4,-0.23394283624932438,0.5287678685445415,0.2948250322952171,0.001288387695296933
911,6,severe,12,64,uncertainty_penalized,harmful,4,-0.20483274439194754,0.5287678685445414,0.32393512415259385,0.001288387695296933
911,6,severe,12,64,random_score,harmful,8,-0.09933522953659096,0.5287678685445416,0.42943263900795065,0.001288387695296933
911,6,severe,12,64,oracle_real_utility,helpful,32,0.47020121862534725,0.5287678685445414,0.9989690871698886,0.001288387695296933
911,7,severe,12,64,predicted_utility,harmful,2,-0.3489203523265132,0.47477002486241343,0.12584967253590026,0.001288387695296933
911,7,severe,12,64,uncertainty_penalized,harmful,2,-0.3488992101664281,0.47477002486241343,0.12587081469598532,0.001288387695296933
911,7,severe,12,64,random_score,helpful,128,0.3598677785251965,0.47477002486241354,0.8346378033876101,0.001288387695296933
911,7,severe,12,64,oracle_real_utility,helpful,32,0.5235178175573684,0.4747700248624137,0.9982878424197821,0.001288387695296933
911,0,severe,12,128,predicted_utility,harmful,4,-0.21663853652044843,0.46165599161642834,0.2450174550959799,0.0011614020507693112
911,0,severe,12,128,uncertainty_penalized,harmful,4,-0.22518822293186205,0.46165599161642834,0.2364677686845663,0.0011614020507693112
911,0,severe,12,128,random_score,helpful,64,0.1368414704660431,0.4616559916164288,0.5984974620824719,0.0011614020507693112
911,0,severe,12,128,oracle_real_utility,helpful,32,0.5368176412670348,0.46165599161642823,0.998473632883463,0.0011614020507693112
911,1,severe,12,128,predicted_utility,harmful,2,-0.2834760982014968,0.472880082312224,0.18940398411072723,0.0011614020507693112
911,1,severe,12,128,uncertainty_penalized,harmful,2,-0.28349343336226357,0.47288008231222395,0.18938664894996038,0.0011614020507693112
911,1,severe,12,128,random_score,unstable,32,-0.004615947489769456,0.47288008231222406,0.4682641348224546,0.0011614020507693112
911,1,severe,12,128,oracle_real_utility,helpful,32,0.5253347761498242,0.4728800823122243,0.9982148584620485,0.0011614020507693112
911,2,severe,12,128,predicted_utility,harmful,8,-0.051749983422108736,0.33617780723028884,0.2844278238081801,0.0011614020507693112
911,2,severe,12,128,uncertainty_penalized,harmful,8,-0.051496995752918606,0.3361778072302887,0.2846808114773701,0.0011614020507693112
911,2,severe,12,128,random_score,unstable,2,0.08236311387016138,0.3361778072302888,0.41854092110045016,0.0011614020507693112
911,2,severe,12,128,oracle_real_utility,helpful,64,0.6629735615025992,0.3361778072302889,0.9991513687328881,0.0011614020507693112
911,3,severe,12,128,predicted_utility,harmful,2,-0.3569265016230336,0.523350837540246,0.16642433591721245,0.0011614020507693112
911,3,severe,12,128,uncertainty_penalized,harmful,2,-0.3570011006376881,0.523350837540246,0.16634973690255794,0.0011614020507693112
911,3,severe,12,128,random_score,helpful,2,0.2939228603429256,0.5233508375402458,0.8172736978831714,0.0011614020507693112
911,3,severe,12,128,oracle_real_utility,helpful,32,0.47465985467846794,0.5233508375402457,0.9980106922187136,0.0011614020507693112
911,4,severe,12,128,predicted_utility,harmful,2,-0.24452824002648732,0.5235541781974093,0.279025938170922,0.0011614020507693112
911,4,severe,12,128,uncertainty_penalized,harmful,2,-0.24501179758033165,0.5235541781974092,0.2785423806170776,0.0011614020507693112
911,4,severe,12,128,random_score,harmful,4,-0.4041361836065359,0.5235541781974096,0.11941799459087366,0.0011614020507693112
911,4,severe,12,128,oracle_real_utility,helpful,32,0.47610341534075895,0.5235541781974092,0.9996575935381682,0.0011614020507693112
911,5,severe,12,128,predicted_utility,harmful,2,-0.4469651437635434,0.661962004340415,0.21499686057687156,0.0011614020507693112
911,5,severe,12,128,uncertainty_penalized,harmful,2,-0.4476999241404983,0.661962004340415,0.2142620801999167,0.0011614020507693112
911,5,severe,12,128,random_score,helpful,2,0.29667413315263824,0.6619620043404151,0.9586361374930533,0.0011614020507693112
911,5,severe,12,128,oracle_real_utility,helpful,16,0.33425162229758276,0.6619620043404153,0.9962136266379981,0.0011614020507693112
911,6,severe,12,128,predicted_utility,harmful,4,-0.22101990071777622,0.5049267013191656,0.2839068006013894,0.0011614020507693112
911,6,severe,12,128,uncertainty_penalized,harmful,4,-0.2253685522462674,0.5049267013191656,0.2795581490728982,0.0011614020507693112
911,6,severe,12,128,random_score,harmful,4,-0.16757482531599394,0.504926701319166,0.337351876003172,0.0011614020507693112
911,6,severe,12,128,oracle_real_utility,helpful,32,0.49347789713786094,0.504926701319166,0.9984045984570269,0.0011614020507693112
911,7,severe,12,128,predicted_utility,harmful,2,-0.2902195365834923,0.5779909709303547,0.28777143434686236,0.0011614020507693112
911,7,severe,12,128,uncertainty_penalized,harmful,2,-0.2899932118196072,0.5779909709303547,0.2879977591107475,0.0011614020507693112
911,7,severe,12,128,random_score,helpful,32,0.18378830534707202,0.5779909709303546,0.7617792762774266,0.0011614020507693112
911,7,severe,12,128,oracle_real_utility,helpful,32,0.4180367218288239,0.5779909709303547,0.9960276927591786,0.0011614020507693112
912,0,mild,4,32,predicted_utility,unstable,8,0.010788157356290129,0.40777676113052386,0.418564918486814,0.0005816960937181648
912,0,mild,4,32,uncertainty_penalized,unstable,4,0.010328276422898297,0.40777676113052386,0.41810503755342215,0.0005816960937181648
912,0,mild,4,32,random_score,harmful,4,-0.3021263148052318,0.4077767611305239,0.10565044632529214,0.0005816960937181648
912,0,mild,4,32,oracle_real_utility,helpful,32,0.5919873302309867,0.40777676113052386,0.9997640913615106,0.0005816960937181648
912,1,mild,4,32,predicted_utility,helpful,8,0.10482950035441968,0.47684426113535233,0.581673761489772,0.0005816960937181648
912,1,mild,4,32,uncertainty_penalized,helpful,8,0.10482495756149462,0.47684426113535233,0.581669218696847,0.0005816960937181648
912,1,mild,4,32,random_score,harmful,16,-0.08265759335445838,0.47684426113535244,0.39418666778089406,0.0005816960937181648
912,1,mild,4,32,oracle_real_utility,helpful,64,0.5230168529437496,0.47684426113535244,0.9998611140791019,0.0005816960937181648
912,2,mild,4,32,predicted_utility,helpful,16,0.18128238057330515,0.27706508184328354,0.4583474624165887,0.0005816960937181648
912,2,mild,4,32,uncertainty_penalized,helpful,16,0.1659335817821787,0.27706508184328354,0.44299866362546225,0.0005816960937181648
912,2,mild,4,32,random_score,saturating,8,-0.003936575252383889,0.27706508184328354,0.27312850659089966,0.0005816960937181648
912,2,mild,4,32,oracle_real_utility,helpful,128,0.7144884647948462,0.2770650818432835,0.9915535466381297,0.0005816960937181648
912,3,mild,4,32,predicted_utility,harmful,8,-0.11898732630393821,0.5416925319320697,0.42270520562813146,0.0005816960937181648
912,3,mild,4,32,uncertainty_penalized,harmful,8,-0.1281253304118956,0.5416925319320697,0.41356720152017407,0.0005816960937181648
912,3,mild,4,32,random_score,harmful,16,-0.14959762300760765,0.5416925319320695,0.3920949089244618,0.0005816960937181648
912,3,mild,4,32,oracle_real_utility,helpful,32,0.4582708015097968,0.5416925319320697,0.9999633334418665,0.0005816960937181648
912,4,mild,4,32,predicted_utility,unstable,8,0.015937897365051634,0.4286490342287431,0.44458693159379475,0.0005816960937181648
912,4,mild,4,32,uncertainty_penalized,unstable,8,-0.013182904118894834,0.428649034228743,0.4154661301098482,0.0005816960937181648
912,4,mild,4,32,random_score,harmful,2,-0.22008883438324067,0.42864903422874295,0.20856019984550228,0.0005816960937181648
912,4,mild,4,32,oracle_real_utility,helpful,32,0.5710063550607758,0.42864903422874295,0.9996553892895188,0.0005816960937181648
912,5,mild,4,32,predicted_utility,helpful,64,0.40841602554145107,0.5908117562278644,0.9992277817693155,0.0005816960937181648
912,5,mild,4,32,uncertainty_penalized,helpful,64,0.40841602554144174,0.5908117562278644,0.9992277817693062,0.0005816960937181648
912,5,mild,4,32,random_score,harmful,2,-0.20878523519959208,0.5908117562278644,0.38202652102827234,0.0005816960937181648
912,5,mild,4,32,oracle_real_utility,helpful,64,0.40841602554145096,0.5908117562278645,0.9992277817693155,0.0005816960937181648
912,6,mild,4,32,predicted_utility,helpful,128,0.5158521582166447,0.392094894871218,0.9079470530878627,0.0005816960937181648
912,6,mild,4,32,uncertainty_penalized,helpful,128,0.5159750293188128,0.392094894871218,0.9080699241900309,0.0005816960937181648
912,6,mild,4,32,random_score,unstable,64,-0.0058650512838100965,0.39209489487121807,0.386229843587408,0.0005816960937181648
912,6,mild,4,32,oracle_real_utility,helpful,64,0.6075467909079715,0.392094894871218,0.9996416857791894,0.0005816960937181648
912,7,mild,4,32,predicted_utility,harmful,8,-0.084536226341407,0.60675683757339,0.522220611231983,0.0005816960937181648
912,7,mild,4,32,uncertainty_penalized,harmful,4,-0.08453622663241933,0.60675683757339,0.5222206109409707,0.0005816960937181648
912,7,mild,4,32,random_score,helpful,64,0.34245091715578146,0.6067568375733902,0.9492077547291716,0.0005816960937181648
912,7,mild,4,32,oracle_real_utility,helpful,32,0.393213890478357,0.6067568375733902,0.9999707280517471,0.0005816960937181648
912,0,mild,4,64,predicted_utility,unstable,4,0.014226314235162296,0.39690773340775126,0.41113404764291356,0.00046721738277710756
912,0,mild,4,64,uncertainty_penalized,unstable,4,0.013863627806850298,0.3969077334077513,0.4107713612146016,0.00046721738277710756
