seed,state_id,mismatch,dynamics_backend,scorer,N,normalized_real_utility,delta_value,delta_per_rollout
701,21,stuck_slip,analytic,random_score,2,0.7457164614348598,0.005381048858231652,0.005381048858231652
701,21,stuck_slip,analytic,random_score,4,0.734655581576648,-0.011060879858211803,-0.005530439929105901
701,21,stuck_slip,analytic,random_score,8,0.7157000247886505,-0.01895555678799754,-0.004738889196999385
701,21,stuck_slip,analytic,random_score,16,0.710063488108139,-0.00563653668051145,-0.0007045670850639313
701,21,stuck_slip,analytic,random_score,32,0.7295596406927833,0.019496152584644322,0.0012185095365402701
701,21,stuck_slip,analytic,random_score,64,0.763113756084208,0.03355411539142461,0.001048566105982019
701,21,stuck_slip,analytic,oracle_real_utility,1,0.7403354125766278,0.0,0.0
701,21,stuck_slip,analytic,oracle_real_utility,2,0.8687960315462443,0.12846061896961647,0.12846061896961647
701,21,stuck_slip,analytic,oracle_real_utility,4,0.9323219099566825,0.06352587841043822,0.03176293920521911
701,21,stuck_slip,analytic,oracle_real_utility,8,0.9589715899935473,0.026649680036864742,0.006662420009216186
701,21,stuck_slip,analytic,oracle_real_utility,16,0.9748662721844239,0.01589468219087664,0.00198683527385958
701,21,stuck_slip,analytic,oracle_real_utility,32,0.9862612968438257,0.011395024659401787,0.0007121890412126117
701,21,stuck_slip,analytic,oracle_real_utility,64,0.9930823012254049,0.0068210043815791765,0.00021315638692434927
701,21,stuck_slip,analytic,anti_real_utility,1,0.7403354125766279,0.0,0.0
701,21,stuck_slip,analytic,anti_real_utility,2,0.6118747936070115,-0.12846061896961647,-0.12846061896961647
701,21,stuck_slip,analytic,anti_real_utility,4,0.4669706858719952,-0.14490410773501627,-0.07245205386750814
701,21,stuck_slip,analytic,anti_real_utility,8,0.33905088756270546,-0.12791979830928973,-0.031979949577322433
701,21,stuck_slip,analytic,anti_real_utility,16,0.2546085146385013,-0.08444237292420415,-0.010555296615525518
701,21,stuck_slip,analytic,anti_real_utility,32,0.20193219055439413,-0.05267632408410719,-0.0032922702552566994
701,21,stuck_slip,analytic,anti_real_utility,64,0.1550566349678865,-0.04687555558650763,-0.0014648611120783635
701,22,stuck_slip,analytic,predicted_utility,1,0.8041243331144862,0.0,0.0
701,22,stuck_slip,analytic,predicted_utility,2,0.728282333018334,-0.07584200009615216,-0.07584200009615216
701,22,stuck_slip,analytic,predicted_utility,4,0.6528310621834877,-0.07545127083484626,-0.03772563541742313
701,22,stuck_slip,analytic,predicted_utility,8,0.6100799188058394,-0.04275114337764829,-0.010687785844412073
701,22,stuck_slip,analytic,predicted_utility,16,0.5957340341896236,-0.014345884616215887,-0.0017932355770269859
701,22,stuck_slip,analytic,predicted_utility,32,0.5853335046221002,-0.010400529567523353,-0.0006500330979702096
701,22,stuck_slip,analytic,predicted_utility,64,0.5764418994815257,-0.008891605140574521,-0.0002778626606429538
701,22,stuck_slip,analytic,uncertainty_penalized,1,0.8041243331144865,0.0,0.0
701,22,stuck_slip,analytic,uncertainty_penalized,2,0.729009947241408,-0.0751143858730785,-0.0751143858730785
701,22,stuck_slip,analytic,uncertainty_penalized,4,0.6547904189073999,-0.07421952833400813,-0.03710976416700407
701,22,stuck_slip,analytic,uncertainty_penalized,8,0.6126467468325187,-0.04214367207488112,-0.01053591801872028
701,22,stuck_slip,analytic,uncertainty_penalized,16,0.5967011416561587,-0.01594560517636001,-0.0019932006470450014
701,22,stuck_slip,analytic,uncertainty_penalized,32,0.5834453265828121,-0.01325581507334661,-0.0008284884420841632
701,22,stuck_slip,analytic,uncertainty_penalized,64,0.573910459421818,-0.009534867160994165,-0.00029796459878106765
701,22,stuck_slip,analytic,safety_penalized,1,0.8041243331144862,0.0,0.0
701,22,stuck_slip,analytic,safety_penalized,2,0.7270941688443636,-0.07703016427012255,-0.07703016427012255
701,22,stuck_slip,analytic,safety_penalized,4,0.6500508686178551,-0.07704330022650852,-0.03852165011325426
701,22,stuck_slip,analytic,safety_penalized,8,0.607880167311461,-0.04217070130639411,-0.010542675326598527
701,22,stuck_slip,analytic,safety_penalized,16,0.5951701301217281,-0.012710037189732848,-0.001588754648716606
701,22,stuck_slip,analytic,safety_penalized,32,0.5847627296134086,-0.010407400508319564,-0.0006504625317699728
701,22,stuck_slip,analytic,safety_penalized,64,0.5758577109606051,-0.008905018652803465,-0.00027828183290010827
701,22,stuck_slip,analytic,random_score,1,0.8041243331144863,0.0,0.0
701,22,stuck_slip,analytic,random_score,2,0.8045835547606898,0.00045922164620348926,0.00045922164620348926
701,22,stuck_slip,analytic,random_score,4,0.8097702979299383,0.005186743169248498,0.002593371584624249
701,22,stuck_slip,analytic,random_score,8,0.8155415633785382,0.00577126544859996,0.00144281636214999
701,22,stuck_slip,analytic,random_score,16,0.8247243352884874,0.009182771909949206,0.0011478464887436507
701,22,stuck_slip,analytic,random_score,32,0.8485819130284691,0.02385757773998165,0.0014910986087488531
701,22,stuck_slip,analytic,random_score,64,0.872058695254857,0.023476782226387938,0.0007336494445746231
701,22,stuck_slip,analytic,oracle_real_utility,1,0.8041243331144865,0.0,0.0
701,22,stuck_slip,analytic,oracle_real_utility,2,0.9019076446613558,0.09778331154686926,0.09778331154686926
701,22,stuck_slip,analytic,oracle_real_utility,4,0.9472242639791907,0.04531661931783493,0.022658309658917464
701,22,stuck_slip,analytic,oracle_real_utility,8,0.9679073965054084,0.020683132526217674,0.005170783131554418
701,22,stuck_slip,analytic,oracle_real_utility,16,0.9806416279051543,0.012734231399745943,0.001591778924968243
701,22,stuck_slip,analytic,oracle_real_utility,32,0.9892388264998533,0.008597198594698985,0.0005373249121686866
701,22,stuck_slip,analytic,oracle_real_utility,64,0.9949401144835885,0.005701287983735259,0.00017816524949172685
701,22,stuck_slip,analytic,anti_real_utility,1,0.8041243331144865,0.0,0.0
701,22,stuck_slip,analytic,anti_real_utility,2,0.7063410215676171,-0.09778331154686937,-0.09778331154686937
701,22,stuck_slip,analytic,anti_real_utility,4,0.5898850768107508,-0.11645594475686638,-0.05822797237843319
701,22,stuck_slip,analytic,anti_real_utility,8,0.4714638662503074,-0.11842121056044336,-0.02960530264011084
701,22,stuck_slip,analytic,anti_real_utility,16,0.3672480965498843,-0.10421576970042312,-0.01302697121255289
701,22,stuck_slip,analytic,anti_real_utility,32,0.27418805338870617,-0.09306004316117811,-0.005816252697573632
701,22,stuck_slip,analytic,anti_real_utility,64,0.18248204113800898,-0.09170601225069719,-0.002865812882834287
701,23,stuck_slip,analytic,predicted_utility,1,0.7428503560345145,0.0,0.0
701,23,stuck_slip,analytic,predicted_utility,2,0.6504701132717445,-0.09238024276277002,-0.09238024276277002
701,23,stuck_slip,analytic,predicted_utility,4,0.5648469146964264,-0.08562319857531808,-0.04281159928765904
701,23,stuck_slip,analytic,predicted_utility,8,0.5212897209042756,-0.04355719379215084,-0.01088929844803771
701,23,stuck_slip,analytic,predicted_utility,16,0.5060195875745194,-0.015270133329756241,-0.0019087666662195302
701,23,stuck_slip,analytic,predicted_utility,32,0.49161510621257576,-0.01440448136194361,-0.0009002800851214757
701,23,stuck_slip,analytic,predicted_utility,64,0.472612322368249,-0.019002783844326743,-0.0005938369951352107
701,23,stuck_slip,analytic,uncertainty_penalized,1,0.7428503560345144,0.0,0.0
701,23,stuck_slip,analytic,uncertainty_penalized,2,0.6522937512454751,-0.09055660478903937,-0.09055660478903937
701,23,stuck_slip,analytic,uncertainty_penalized,4,0.5703971013785428,-0.08189664986693224,-0.04094832493346612
701,23,stuck_slip,analytic,uncertainty_penalized,8,0.5308997915605768,-0.039497309817966064,-0.009874327454491516
701,23,stuck_slip,analytic,uncertainty_penalized,16,0.5176210842979372,-0.013278707262639577,-0.0016598384078299472
701,23,stuck_slip,analytic,uncertainty_penalized,32,0.49927853391083277,-0.018342550387104417,-0.001146409399194026
701,23,stuck_slip,analytic,uncertainty_penalized,64,0.47416561329123086,-0.02511292061960191,-0.0007847787693625596
701,23,stuck_slip,analytic,safety_penalized,1,0.7428503560345145,0.0,0.0
701,23,stuck_slip,analytic,safety_penalized,2,0.6499398704674927,-0.09291048556702186,-0.09291048556702186
701,23,stuck_slip,analytic,safety_penalized,4,0.5639848194690003,-0.08595505099849243,-0.042977525499246216
701,23,stuck_slip,analytic,safety_penalized,8,0.5217636161724256,-0.04222120329657464,-0.01055530082414366
701,23,stuck_slip,analytic,safety_penalized,16,0.5082594419826275,-0.013504174189798102,-0.0016880217737247627
701,23,stuck_slip,analytic,safety_penalized,32,0.4938719855500828,-0.014387456432544687,-0.000899216027034043
701,23,stuck_slip,analytic,safety_penalized,64,0.47330270632811444,-0.020569279221968384,-0.000642789975686512
701,23,stuck_slip,analytic,random_score,1,0.7428503560345142,0.0,0.0
701,23,stuck_slip,analytic,random_score,2,0.7582555186258285,0.015405162591314303,0.015405162591314303
701,23,stuck_slip,analytic,random_score,4,0.7826333844809394,0.024377865855110925,0.012188932927555463
701,23,stuck_slip,analytic,random_score,8,0.8132487967758093,0.03061541229486986,0.007653853073717465
701,23,stuck_slip,analytic,random_score,16,0.8477608894191775,0.034512092643368186,0.004314011580421023
701,23,stuck_slip,analytic,random_score,32,0.874444823680067,0.026683934260889552,0.001667745891305597
701,23,stuck_slip,analytic,random_score,64,0.8995393308675865,0.025094507187519488,0.000784203349609984
701,23,stuck_slip,analytic,oracle_real_utility,1,0.7428503560345147,0.0,0.0
701,23,stuck_slip,analytic,oracle_real_utility,2,0.8595353924179681,0.1166850363834534,0.1166850363834534
701,23,stuck_slip,analytic,oracle_real_utility,4,0.915080859119675,0.0555454667017069,0.02777273335085345
701,23,stuck_slip,analytic,oracle_real_utility,8,0.9390991393151702,0.024018280195495234,0.0060045700488738085
701,23,stuck_slip,analytic,oracle_real_utility,16,0.9528470800440074,0.013747940728837227,0.0017184925911046534
701,23,stuck_slip,analytic,oracle_real_utility,32,0.9634743020697427,0.010627222025735295,0.0006642013766084559
701,23,stuck_slip,analytic,oracle_real_utility,64,0.974091543367464,0.010617241297721236,0.0003317887905537886
701,23,stuck_slip,analytic,anti_real_utility,1,0.7428503560345144,0.0,0.0
701,23,stuck_slip,analytic,anti_real_utility,2,0.6261653196510613,-0.11668503638345318,-0.11668503638345318
701,23,stuck_slip,analytic,anti_real_utility,4,0.49003106018273135,-0.1361342594683299,-0.06806712973416496
701,23,stuck_slip,analytic,anti_real_utility,8,0.3569644967713741,-0.13306656341135725,-0.03326664085283931
701,23,stuck_slip,analytic,anti_real_utility,16,0.24573696453910074,-0.11122753223227336,-0.01390344152903417
701,23,stuck_slip,analytic,anti_real_utility,32,0.1577398517020802,-0.08799711283702052,-0.005499819552313783
701,23,stuck_slip,analytic,anti_real_utility,64,0.08998336381018267,-0.06775648789189755,-0.0021173902466217983
701,0,nonstationary,analytic,predicted_utility,1,0.5772101893569819,0.0,0.0
701,0,nonstationary,analytic,predicted_utility,2,0.6783579323727504,0.10114774301576857,0.10114774301576857
701,0,nonstationary,analytic,predicted_utility,4,0.7282449894244868,0.04988705705173635,0.024943528525868175
701,0,nonstationary,analytic,predicted_utility,8,0.7373769857131726,0.009131996288685773,0.0022829990721714433
701,0,nonstationary,analytic,predicted_utility,16,0.7227308016055978,-0.014646184107574789,-0.0018307730134468486
701,0,nonstationary,analytic,predicted_utility,32,0.7069374041869922,-0.015793397418605526,-0.0009870873386628454
701,0,nonstationary,analytic,predicted_utility,64,0.6988131413295533,-0.008124262857438946,-0.0002538832142949671
701,0,nonstationary,analytic,uncertainty_penalized,1,0.5772101893569817,0.0,0.0
701,0,nonstationary,analytic,uncertainty_penalized,2,0.6784906382995917,0.10128044894261001,0.10128044894261001
701,0,nonstationary,analytic,uncertainty_penalized,4,0.7286244579443758,0.05013381964478414,0.02506690982239207
701,0,nonstationary,analytic,uncertainty_penalized,8,0.737553679255742,0.008929221311366198,0.0022323053278415494
701,0,nonstationary,analytic,uncertainty_penalized,16,0.7211002254404166,-0.01645345381532537,-0.002056681726915671
701,0,nonstationary,analytic,uncertainty_penalized,32,0.702882117362317,-0.01821810807809965,-0.001138631754881228
701,0,nonstationary,analytic,uncertainty_penalized,64,0.6949577182576872,-0.007924399104629831,-0.0002476374720196822
701,0,nonstationary,analytic,safety_penalized,1,0.577210189356982,0.0,0.0
701,0,nonstationary,analytic,safety_penalized,2,0.6782891156633709,0.10107892630638893,0.10107892630638893
701,0,nonstationary,analytic,safety_penalized,4,0.728124905401217,0.04983578973784608,0.02491789486892304
701,0,nonstationary,analytic,safety_penalized,8,0.7372398164948459,0.009114911093628941,0.0022787277734072353
701,0,nonstationary,analytic,safety_penalized,16,0.7218288401216818,-0.015410976373164131,-0.0019263720466455164
701,0,nonstationary,analytic,safety_penalized,32,0.7045444596516108,-0.01728438047007097,-0.0010802737793794356
701,0,nonstationary,analytic,safety_penalized,64,0.6961507379863743,-0.008393721665236553,-0.0002623038020386423
701,0,nonstationary,analytic,random_score,1,0.5772101893569818,0.0,0.0
701,0,nonstationary,analytic,random_score,2,0.5705775054579492,-0.006632683899032599,-0.006632683899032599
701,0,nonstationary,analytic,random_score,4,0.5613268283702643,-0.0092506770876849,-0.00462533854384245
701,0,nonstationary,analytic,random_score,8,0.5471359008641317,-0.0141909275061326,-0.00354773187653315
701,0,nonstationary,analytic,random_score,16,0.5204297221948803,-0.0267061786692514,-0.003338272333656425
701,0,nonstationary,analytic,random_score,32,0.5049285909073418,-0.015501131287538494,-0.0009688207054711559
701,0,nonstationary,analytic,random_score,64,0.5215250705954262,0.01659647968808442,0.0005186399902526381
701,0,nonstationary,analytic,oracle_real_utility,1,0.5772101893569815,0.0,0.0
701,0,nonstationary,analytic,oracle_real_utility,2,0.6874205829469275,0.110210393589946,0.110210393589946
701,0,nonstationary,analytic,oracle_real_utility,4,0.7638610502455827,0.07644046729865517,0.038220233649327584
701,0,nonstationary,analytic,oracle_real_utility,8,0.82769506836615,0.06383401812056733,0.01595850453014183
701,0,nonstationary,analytic,oracle_real_utility,16,0.8924806840922278,0.06478561572607777,0.008098201965759722
701,0,nonstationary,analytic,oracle_real_utility,32,0.9516979540280777,0.05921726993584986,0.003701079370990616
701,0,nonstationary,analytic,oracle_real_utility,64,0.9860431830706532,0.03434522904257553,0.0010732884075804854
701,0,nonstationary,analytic,anti_real_utility,1,0.5772101893569815,0.0,0.0
701,0,nonstationary,analytic,anti_real_utility,2,0.46699979576703593,-0.11021039358994561,-0.11021039358994561
701,0,nonstationary,analytic,anti_real_utility,4,0.3601813739111609,-0.10681842185587503,-0.05340921092793752
701,0,nonstationary,analytic,anti_real_utility,8,0.2599384293238814,-0.1002429445872795,-0.025060736146819876
701,0,nonstationary,analytic,anti_real_utility,16,0.17600762652443838,-0.08393080279944301,-0.010491350349930376
701,0,nonstationary,analytic,anti_real_utility,32,0.11201167103922013,-0.06399595548521825,-0.0039997472178261405
701,0,nonstationary,analytic,anti_real_utility,64,0.06433846505743171,-0.047673205981788425,-0.0014897876869308883
701,1,nonstationary,analytic,predicted_utility,1,0.6163784788967849,0.0,0.0
701,1,nonstationary,analytic,predicted_utility,2,0.7375970568111365,0.12121857791435164,0.12121857791435164
701,1,nonstationary,analytic,predicted_utility,4,0.8023438045036265,0.06474674769249,0.032373373846245
701,1,nonstationary,analytic,predicted_utility,8,0.8325332347735307,0.03018943026990417,0.007547357567476043
701,1,nonstationary,analytic,predicted_utility,16,0.8412021849586871,0.008668950185156454,0.0010836187731445568
701,1,nonstationary,analytic,predicted_utility,32,0.8380090084113956,-0.003193176547291565,-0.00019957353420572282
701,1,nonstationary,analytic,predicted_utility,64,0.8310131551203153,-0.006995853291080323,-0.0002186204153462601
701,1,nonstationary,analytic,uncertainty_penalized,1,0.6163784788967847,0.0,0.0
701,1,nonstationary,analytic,uncertainty_penalized,2,0.7376015276293824,0.1212230487325977,0.1212230487325977
701,1,nonstationary,analytic,uncertainty_penalized,4,0.8022982313746058,0.0646967037452234,0.0323483518726117
701,1,nonstationary,analytic,uncertainty_penalized,8,0.8319663111971682,0.029668079822562476,0.007417019955640619
701,1,nonstationary,analytic,uncertainty_penalized,16,0.8386730373330099,0.0067067261358416674,0.0008383407669802084
701,1,nonstationary,analytic,uncertainty_penalized,32,0.8332577620873953,-0.005415275245614581,-0.00033845470285091134
701,1,nonstationary,analytic,uncertainty_penalized,64,0.828177130881848,-0.005080631205547359,-0.00015876972517335497
701,1,nonstationary,analytic,safety_penalized,1,0.6163784788967847,0.0,0.0
701,1,nonstationary,analytic,safety_penalized,2,0.7376209472726306,0.12124246837584596,0.12124246837584596
701,1,nonstationary,analytic,safety_penalized,4,0.8024524291132362,0.06483148184060561,0.032415740920302805
701,1,nonstationary,analytic,safety_penalized,8,0.8328092642983391,0.030356835185102904,0.007589208796275726
701,1,nonstationary,analytic,safety_penalized,16,0.8415376419175659,0.008728377619226735,0.0010910472024033419
701,1,nonstationary,analytic,safety_penalized,32,0.8381253417520944,-0.003412300165471449,-0.00021326876034196557
701,1,nonstationary,analytic,safety_penalized,64,0.8310177326045857,-0.007107609147508742,-0.0002221127858596482
701,1,nonstationary,analytic,random_score,1,0.6163784788967847,0.0,0.0
701,1,nonstationary,analytic,random_score,2,0.6123356111722738,-0.004042867724510901,-0.004042867724510901
701,1,nonstationary,analytic,random_score,4,0.6218101194519173,0.009474508279643579,0.004737254139821789
701,1,nonstationary,analytic,random_score,8,0.6470429499506172,0.025232830498699843,0.006308207624674961
701,1,nonstationary,analytic,random_score,16,0.6826977100548578,0.035654760104240624,0.004456845013030078
701,1,nonstationary,analytic,random_score,32,0.7025620031569478,0.019864293102090036,0.0012415183188806272
701,1,nonstationary,analytic,random_score,64,0.6754678417971862,-0.027094161359761615,-0.0008466925424925505
701,1,nonstationary,analytic,oracle_real_utility,1,0.6163784788967847,0.0,0.0
701,1,nonstationary,analytic,oracle_real_utility,2,0.7403865552528879,0.12400807635610323,0.12400807635610323
701,1,nonstationary,analytic,oracle_real_utility,4,0.8147196352168069,0.07433307996391902,0.03716653998195951
701,1,nonstationary,analytic,oracle_real_utility,8,0.8689050400805949,0.05418540486378798,0.013546351215946995
701,1,nonstationary,analytic,oracle_real_utility,16,0.9203886349607497,0.05148359488015486,0.006435449360019357
701,1,nonstationary,analytic,oracle_real_utility,32,0.9652314472557024,0.04484281229495268,0.0028026757684345427
701,1,nonstationary,analytic,oracle_real_utility,64,0.9903354158200668,0.025103968564364365,0.0007844990176363864
701,1,nonstationary,analytic,anti_real_utility,1,0.6163784788967845,0.0,0.0
701,1,nonstationary,analytic,anti_real_utility,2,0.49237040254068193,-0.12400807635610261,-0.12400807635610261
701,1,nonstationary,analytic,anti_real_utility,4,0.36087043620740167,-0.13149996633328026,-0.06574998316664013
701,1,nonstationary,analytic,anti_real_utility,8,0.2341181952118623,-0.12675224099553936,-0.03168806024888484
701,1,nonstationary,analytic,anti_real_utility,16,0.13265442591579196,-0.10146376929607034,-0.012682971162008793
701,1,nonstationary,analytic,anti_real_utility,32,0.06494181530338254,-0.06771261061240942,-0.004232038163275589
701,1,nonstationary,analytic,anti_real_utility,64,0.0272192405710896,-0.03772257473229294,-0.0011788304603841545
701,2,nonstationary,analytic,predicted_utility,1,0.6184303029034903,0.0,0.0
701,2,nonstationary,analytic,predicted_utility,2,0.7045852755713872,0.08615497266789685,0.08615497266789685
701,2,nonstationary,analytic,predicted_utility,4,0.7302042995795689,0.025619024008181723,0.012809512004090862
701,2,nonstationary,analytic,predicted_utility,8,0.7298742404107714,-0.00033005916879746966,-8.251479219936741e-05
701,2,nonstationary,analytic,predicted_utility,16,0.7220541783492584,-0.007820062061512978,-0.0009775077576891222
701,2,nonstationary,analytic,predicted_utility,32,0.7209335522080421,-0.0011206261412163299,-7.003913382602062e-05
701,2,nonstationary,analytic,predicted_utility,64,0.7224017727193786,0.0014682205113364377,4.588189097926368e-05
701,2,nonstationary,analytic,uncertainty_penalized,1,0.6184303029034904,0.0,0.0
701,2,nonstationary,analytic,uncertainty_penalized,2,0.7045468750610223,0.08611657215753188,0.08611657215753188
701,2,nonstationary,analytic,uncertainty_penalized,4,0.7299167264059887,0.025369851344966388,0.012684925672483194
701,2,nonstationary,analytic,uncertainty_penalized,8,0.7287968556695291,-0.0011198707364595828,-0.0002799676841148957
701,2,nonstationary,analytic,uncertainty_penalized,16,0.7198258248529383,-0.008971030816590786,-0.0011213788520738482
701,2,nonstationary,analytic,uncertainty_penalized,32,0.7187728974939402,-0.0010529273589980903,-6.580795993738064e-05
701,2,nonstationary,analytic,uncertainty_penalized,64,0.7216798434413509,0.0029069459474106996,9.084206085658436e-05
701,2,nonstationary,analytic,safety_penalized,1,0.6184303029034903,0.0,0.0
701,2,nonstationary,analytic,safety_penalized,2,0.7016087731980344,0.08317847029454406,0.08317847029454406
701,2,nonstationary,analytic,safety_penalized,4,0.7224006360775498,0.0207918628795154,0.0103959314397577
701,2,nonstationary,analytic,safety_penalized,8,0.7215474078365127,-0.0008532282410370629,-0.0002133070602592657
701,2,nonstationary,analytic,safety_penalized,16,0.7181630740399978,-0.0033843337965149267,-0.00042304172456436584
701,2,nonstationary,analytic,safety_penalized,32,0.7193799559711808,0.001216881931182967,7.605512069893544e-05
701,2,nonstationary,analytic,safety_penalized,64,0.7219343454029865,0.002554389431805748,7.982466974392963e-05
701,2,nonstationary,analytic,random_score,1,0.6184303029034907,0.0,0.0
701,2,nonstationary,analytic,random_score,2,0.6175619685392582,-0.0008683343642325037,-0.0008683343642325037
701,2,nonstationary,analytic,random_score,4,0.6224147211495215,0.0048527526102633,0.00242637630513165
701,2,nonstationary,analytic,random_score,8,0.6333308795895365,0.010916158440015034,0.0027290396100037584
701,2,nonstationary,analytic,random_score,16,0.6454428155167262,0.012111935927189732,0.0015139919908987165
701,2,nonstationary,analytic,random_score,32,0.6475983579095039,0.0021555423927777095,0.00013472139954860685
701,2,nonstationary,analytic,random_score,64,0.6578462487106371,0.010247890801133197,0.0003202465875354124
701,2,nonstationary,analytic,oracle_real_utility,1,0.618430302903491,0.0,0.0
701,2,nonstationary,analytic,oracle_real_utility,2,0.7352377357477282,0.11680743284423722,0.11680743284423722
701,2,nonstationary,analytic,oracle_real_utility,4,0.8171393011608306,0.08190156541310234,0.04095078270655117
701,2,nonstationary,analytic,oracle_real_utility,8,0.8884319197306477,0.07129261856981717,0.017823154642454292
701,2,nonstationary,analytic,oracle_real_utility,16,0.9494550297137934,0.06102310998314564,0.007627888747893205
701,2,nonstationary,analytic,oracle_real_utility,32,0.9852697334817628,0.03581470376796947,0.002238418985498092
701,2,nonstationary,analytic,oracle_real_utility,64,0.9954935935122098,0.010223860030446952,0.00031949562595146724
701,2,nonstationary,analytic,anti_real_utility,1,0.6184303029034907,0.0,0.0
701,2,nonstationary,analytic,anti_real_utility,2,0.5016228700592527,-0.116807432844238,-0.116807432844238
701,2,nonstationary,analytic,anti_real_utility,4,0.38660579726154615,-0.11501707279770651,-0.057508536398853255
701,2,nonstationary,analytic,anti_real_utility,8,0.2677983547913947,-0.11880744247015146,-0.029701860617537865
701,2,nonstationary,analytic,anti_real_utility,16,0.15929266451693863,-0.10850569027445606,-0.013563211284307007
701,2,nonstationary,analytic,anti_real_utility,32,0.08184149474186789,-0.07745116977507074,-0.0048406981109419215
701,2,nonstationary,analytic,anti_real_utility,64,0.04040477672193381,-0.04143671801993408,-0.00129489743812294
701,3,nonstationary,analytic,predicted_utility,1,0.6651326348957706,0.0,0.0
701,3,nonstationary,analytic,predicted_utility,2,0.7561480725437868,0.09101543764801623,0.09101543764801623
701,3,nonstationary,analytic,predicted_utility,4,0.7922783844017021,0.036130311857915265,0.018065155928957632
701,3,nonstationary,analytic,predicted_utility,8,0.7969187398844708,0.004640355482768754,0.0011600888706921886
701,3,nonstationary,analytic,predicted_utility,16,0.7863110830245724,-0.010607656859898396,-0.0013259571074872994
701,3,nonstationary,analytic,predicted_utility,32,0.777017686047303,-0.009293396977269386,-0.0005808373110793366
701,3,nonstationary,analytic,predicted_utility,64,0.7732126527503035,-0.0038050332969995493,-0.00011890729053123592
701,3,nonstationary,analytic,uncertainty_penalized,1,0.6651326348957705,0.0,0.0
701,3,nonstationary,analytic,uncertainty_penalized,2,0.7563644699551885,0.09123183505941801,0.09123183505941801
701,3,nonstationary,analytic,uncertainty_penalized,4,0.7930585198331233,0.03669404987793479,0.018347024938967393
701,3,nonstationary,analytic,uncertainty_penalized,8,0.7983846856658285,0.005326165832705287,0.0013315414581763219
701,3,nonstationary,analytic,uncertainty_penalized,16,0.7875173150612,-0.010867370604628501,-0.0013584213255785627
701,3,nonstationary,analytic,uncertainty_penalized,32,0.7771859860636154,-0.010331328997584599,-0.0006457080623490374
701,3,nonstationary,analytic,uncertainty_penalized,64,0.7732055632242532,-0.003980422839362285,-0.00012438821373007142
701,3,nonstationary,analytic,safety_penalized,1,0.6651326348957703,0.0,0.0
701,3,nonstationary,analytic,safety_penalized,2,0.7560586010372138,0.09092596614144344,0.09092596614144344
701,3,nonstationary,analytic,safety_penalized,4,0.792030545207828,0.03597194417061422,0.01798597208530711
701,3,nonstationary,analytic,safety_penalized,8,0.7966404535714517,0.004609908363623738,0.0011524770909059345
701,3,nonstationary,analytic,safety_penalized,16,0.7861455449211483,-0.010494908650303447,-0.001311863581287931
701,3,nonstationary,analytic,safety_penalized,32,0.776909257198193,-0.009236287722955261,-0.0005772679826847038
701,3,nonstationary,analytic,safety_penalized,64,0.773200793454867,-0.003708463743326007,-0.00011588949197893772
701,3,nonstationary,analytic,random_score,1,0.6651326348957705,0.0,0.0
701,3,nonstationary,analytic,random_score,2,0.6499395844578159,-0.015193050437954603,-0.015193050437954603
701,3,nonstationary,analytic,random_score,4,0.6303640633776538,-0.01957552108016203,-0.009787760540081014
701,3,nonstationary,analytic,random_score,8,0.6161176273455045,-0.014246436032149368,-0.003561609008037342
701,3,nonstationary,analytic,random_score,16,0.6314565436772098,0.015338916331705366,0.0019173645414631707
701,3,nonstationary,analytic,random_score,32,0.6937837181519722,0.062327174474762326,0.0038954484046726454
701,3,nonstationary,analytic,random_score,64,0.7870153902903694,0.09323167213839723,0.0029134897543249133
701,3,nonstationary,analytic,oracle_real_utility,1,0.6651326348957705,0.0,0.0
701,3,nonstationary,analytic,oracle_real_utility,2,0.763820632958913,0.09868799806314255,0.09868799806314255
701,3,nonstationary,analytic,oracle_real_utility,4,0.8220364210505223,0.05821578809160932,0.02910789404580466
701,3,nonstationary,analytic,oracle_real_utility,8,0.8705329209596704,0.04849649990914806,0.012124124977287015
701,3,nonstationary,analytic,oracle_real_utility,16,0.9209660908982276,0.050433169938557176,0.006304146242319647
701,3,nonstationary,analytic,oracle_real_utility,32,0.9664410377921799,0.04547494689395237,0.0028421841808720233
701,3,nonstationary,analytic,oracle_real_utility,64,0.9918841600321936,0.02544312224001366,0.0007950975700004269
701,3,nonstationary,analytic,anti_real_utility,1,0.6651326348957702,0.0,0.0
701,3,nonstationary,analytic,anti_real_utility,2,0.5664446368326271,-0.0986879980631431,-0.0986879980631431
701,3,nonstationary,analytic,anti_real_utility,4,0.45757182828689164,-0.1088728085457355,-0.05443640427286775
701,3,nonstationary,analytic,anti_real_utility,8,0.3397083029689545,-0.11786352531793715,-0.029465881329484286
701,3,nonstationary,analytic,anti_real_utility,16,0.22761090036349402,-0.11209740260546047,-0.014012175325682559
701,3,nonstationary,analytic,anti_real_utility,32,0.13522019606221522,-0.0923907043012788,-0.005774419018829925
701,3,nonstationary,analytic,anti_real_utility,64,0.0708878733920228,-0.06433232267019243,-0.0020103850834435133
701,4,nonstationary,analytic,predicted_utility,1,0.5989772188017028,0.0,0.0
701,4,nonstationary,analytic,predicted_utility,2,0.704795432143026,0.10581821334132313,0.10581821334132313
701,4,nonstationary,analytic,predicted_utility,4,0.7532161453184267,0.048420713175400754,0.024210356587700377
