seed,seed_id,policy,mean_budget,success,mean_allocated_samples,allocation_std,pilot_k,num_states
702,1,auc_kappa,32,0.29631575457505915,2.3333333333333335,1.3743685418725535,24,6
702,1,moment_law,32,0.2971030293865578,2.6666666666666665,2.0548046676563256,24,6
702,1,uncertainty,32,0.2971030293865578,2.6666666666666665,2.0548046676563256,24,6
702,1,oracle,32,0.29711378953451223,2.8333333333333335,2.1147629234082532,24,6
703,2,uniform,1,0.3287037037037037,1.0,0.0,24,6
703,2,coverage_p_only,1,0.3287037037037037,1.0,0.0,24,6
703,2,auc_kappa,1,0.3287037037037037,1.0,0.0,24,6
703,2,moment_law,1,0.3287037037037037,1.0,0.0,24,6
703,2,uncertainty,1,0.3287037037037037,1.0,0.0,24,6
703,2,oracle,1,0.3287037037037037,1.0,0.0,24,6
703,2,uniform,2,0.21148405349794244,2.0,0.0,24,6
703,2,coverage_p_only,2,0.19379965420667586,2.0,0.5773502691896257,24,6
703,2,auc_kappa,2,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,moment_law,2,0.3357172487640033,2.0,1.4142135623730951,24,6
703,2,uncertainty,2,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,oracle,2,0.351259752229081,1.5,0.7637626158259734,24,6
703,2,uniform,4,0.1145825270974636,4.0,0.0,24,6
703,2,coverage_p_only,4,0.11851218119449135,4.0,0.5773502691896257,24,6
703,2,auc_kappa,4,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,moment_law,4,0.3357172487640033,2.0,1.4142135623730951,24,6
703,2,uncertainty,4,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,oracle,4,0.351259752229081,1.5,0.7637626158259734,24,6
703,2,uniform,8,0.055117632691454976,8.0,0.0,24,6
703,2,coverage_p_only,8,0.059410965035198444,8.0,2.3804761428476167,24,6
703,2,auc_kappa,8,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,moment_law,8,0.3357172487640033,2.0,1.4142135623730951,24,6
703,2,uncertainty,8,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,oracle,8,0.351259752229081,1.5,0.7637626158259734,24,6
703,2,uniform,16,0.019979099128742562,16.0,0.0,24,6
703,2,coverage_p_only,16,0.014519296114863718,16.0,5.5677643628300215,24,6
703,2,auc_kappa,16,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,moment_law,16,0.3357172487640033,2.0,1.4142135623730951,24,6
703,2,uncertainty,16,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,oracle,16,0.351259752229081,1.5,0.7637626158259734,24,6
703,2,uniform,32,0.0037077512969991423,32.0,0.0,24,6
703,2,coverage_p_only,32,0.0037077512969991423,32.0,0.0,24,6
703,2,auc_kappa,32,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,moment_law,32,0.3357172487640033,2.0,1.4142135623730951,24,6
703,2,uncertainty,32,0.34379029938986055,1.8333333333333333,1.21335164821342,24,6
703,2,oracle,32,0.351259752229081,1.5,0.7637626158259734,24,6
704,3,uniform,1,0.2800925925925925,1.0,0.0,24,6
704,3,coverage_p_only,1,0.2800925925925925,1.0,0.0,24,6
704,3,auc_kappa,1,0.2800925925925925,1.0,0.0,24,6
704,3,moment_law,1,0.2800925925925925,1.0,0.0,24,6
704,3,uncertainty,1,0.2800925925925925,1.0,0.0,24,6
704,3,oracle,1,0.2800925925925925,1.0,0.0,24,6
704,3,uniform,2,0.22977752057613154,2.0,0.0,24,6
704,3,coverage_p_only,2,0.22990210262345667,2.0,0.5773502691896257,24,6
704,3,auc_kappa,2,0.30870627572016446,1.5,0.5,24,6
704,3,moment_law,2,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uncertainty,2,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,oracle,2,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uniform,4,0.15109961021844667,4.0,0.0,24,6
704,3,coverage_p_only,4,0.13574708986199704,4.0,1.4142135623730951,24,6
704,3,auc_kappa,4,0.30870627572016446,1.5,0.5,24,6
704,3,moment_law,4,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uncertainty,4,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,oracle,4,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uniform,8,0.06992144871715586,8.0,0.0,24,6
704,3,coverage_p_only,8,0.0747140212870192,8.0,2.7688746209726918,24,6
704,3,auc_kappa,8,0.30870627572016446,1.5,0.5,24,6
704,3,moment_law,8,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uncertainty,8,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,oracle,8,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uniform,16,0.018833240577313493,16.0,0.0,24,6
704,3,coverage_p_only,16,0.02226841988399006,16.0,7.958224257542215,24,6
704,3,auc_kappa,16,0.30870627572016446,1.5,0.5,24,6
704,3,moment_law,16,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uncertainty,16,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,oracle,16,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uniform,32,0.001830712998545771,32.0,0.0,24,6
704,3,coverage_p_only,32,0.001830712998545771,32.0,0.0,24,6
704,3,auc_kappa,32,0.30870627572016446,1.5,0.5,24,6
704,3,moment_law,32,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,uncertainty,32,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
704,3,oracle,32,0.3094501957590305,1.6666666666666667,0.74535599249993,24,6
705,4,uniform,1,0.2893518518518518,1.0,0.0,24,6
705,4,coverage_p_only,1,0.2893518518518518,1.0,0.0,24,6
705,4,auc_kappa,1,0.2893518518518518,1.0,0.0,24,6
705,4,moment_law,1,0.2893518518518518,1.0,0.0,24,6
705,4,uncertainty,1,0.2893518518518518,1.0,0.0,24,6
705,4,oracle,1,0.2893518518518518,1.0,0.0,24,6
705,4,uniform,2,0.17158564814814814,2.0,0.0,24,6
705,4,coverage_p_only,2,0.13047044681641515,2.0,0.816496580927726,24,6
705,4,auc_kappa,2,0.31736212944903275,1.6666666666666667,1.1055415967851332,24,6
705,4,moment_law,2,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,uncertainty,2,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,oracle,2,0.3184123695039024,1.8333333333333333,1.21335164821342,24,6
705,4,uniform,4,0.09693664727532958,4.0,0.0,24,6
705,4,coverage_p_only,4,0.11341517008478698,4.0,1.0,24,6
705,4,auc_kappa,4,0.31736212944903275,1.6666666666666667,1.1055415967851332,24,6
705,4,moment_law,4,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,uncertainty,4,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,oracle,4,0.3184123695039024,1.8333333333333333,1.21335164821342,24,6
705,4,uniform,8,0.051871328113921145,8.0,0.0,24,6
705,4,coverage_p_only,8,0.04507779528190187,8.0,3.7859388972001824,24,6
705,4,auc_kappa,8,0.31736212944903275,1.6666666666666667,1.1055415967851332,24,6
705,4,moment_law,8,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,uncertainty,8,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,oracle,8,0.3184123695039024,1.8333333333333333,1.21335164821342,24,6
705,4,uniform,16,0.018135530935366365,16.0,0.0,24,6
705,4,coverage_p_only,16,0.008270124899011189,16.0,9.591663046625438,24,6
705,4,auc_kappa,16,0.31736212944903275,1.6666666666666667,1.1055415967851332,24,6
705,4,moment_law,16,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,uncertainty,16,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,oracle,16,0.3184123695039024,1.8333333333333333,1.21335164821342,24,6
705,4,uniform,32,0.002884423348217969,32.0,0.0,24,6
705,4,coverage_p_only,32,0.002884423348217969,32.0,0.0,24,6
705,4,auc_kappa,32,0.31736212944903275,1.6666666666666667,1.1055415967851332,24,6
705,4,moment_law,32,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,uncertainty,32,0.3168474855781354,1.8333333333333333,1.462494064565354,24,6
705,4,oracle,32,0.3184123695039024,1.8333333333333333,1.21335164821342,24,6
