episode,t,phase,pilot_k,stale_pred_success_N16,adaptive_pred_success_N16,heldout_actual_success_N16,stale_abs_error_N16,adaptive_abs_error_N16,stale_minus_adaptive_abs_error_N16
2,13,post_shift,48,0.09039883632268546,5.421010862427522e-20,4.1795713721916964e-13,0.0903988363222675,4.17957083009061e-13,0.09039883632184954
2,14,post_shift,48,0.09039883632268546,2.3283064365386963e-10,1.275247795140829e-12,0.09039883632141021,2.315553958587288e-10,0.09039883608985481
2,15,post_shift,48,0.09039883632268546,1.952388589198274e-09,2.381987370404548e-09,0.09039883394069809,4.2959878120627396e-10,0.0903988335110993
2,16,post_shift,48,0.09039883632268546,4.079278383103447e-08,6.74477078938158e-11,0.09039883625523774,4.0725336123140654e-08,0.09039879552990163
2,17,post_shift,48,0.09039883632268546,4.185128934863746e-14,2.2901990523345228e-08,0.09039881342069493,2.290194867205588e-08,0.09039879051874626
3,0,pre_shift,48,0.24565199756309108,0.24565199756309108,0.08616995171789305,0.15948204584519804,0.15948204584519804,0.0
3,1,pre_shift,48,0.24565199756309108,0.13848979107200377,0.07370509563914447,0.17194690192394663,0.0647846954328593,0.10716220649108733
3,2,pre_shift,48,0.24565199756309108,0.02620588813543228,0.23391570510792836,0.011736292455162722,0.20770981697249608,-0.19597352451733335
3,3,pre_shift,48,0.24565199756309108,0.04084258582811563,0.15881545957641874,0.08683653798667235,0.1179728737483031,-0.03113633576163076
3,4,pre_shift,48,0.24565199756309108,0.0391572424080796,0.14967015354206145,0.09598184402102963,0.11051291113398184,-0.014531067112952212
3,5,pre_shift,48,0.24565199756309108,0.6075680955658453,0.17214860313386596,0.07350339442922513,0.4354194924319794,-0.36191609800275426
3,6,pre_shift,48,0.24565199756309108,0.01568203937873942,0.0519704672207274,0.19368153034236368,0.03628842784198798,0.1573931025003757
3,7,pre_shift,48,0.24565199756309108,0.012154027725130034,0.03496839783391757,0.2106835997291735,0.02281437010878754,0.18786922962038596
3,8,pre_shift,48,0.24565199756309108,0.11891522703504973,0.20289011419145636,0.042761883371634724,0.08397488715640664,-0.04121300378477191
3,9,post_shift,48,0.24565199756309108,0.005341414020320747,0.0793212931911122,0.1663307043719789,0.07397987917079145,0.09235082520118744
3,10,post_shift,48,0.24565199756309108,0.2011001745947657,0.11809006951937029,0.1275619280437208,0.08301010507539541,0.04455182296832538
3,11,post_shift,48,0.24565199756309108,0.3255162502580382,0.07409959730882032,0.17155240025427076,0.2514166529492179,-0.07986425269494712
3,12,post_shift,48,0.24565199756309108,0.10215818573564946,0.12179552559990675,0.12385647196318433,0.019637339864257294,0.10421913209892704
3,13,post_shift,48,0.24565199756309108,0.23387790504904546,0.23937513680795747,0.0062768607551336175,0.005497231758912008,0.0007796289962216096
3,14,post_shift,48,0.24565199756309108,0.035156239527634844,0.06155513009003303,0.18409686747305806,0.026398890562398185,0.15769797691065987
3,15,post_shift,48,0.24565199756309108,0.13464881472586918,0.08206210478447415,0.16358989277861694,0.05258670994139503,0.11100318283722191
3,16,post_shift,48,0.24565199756309108,0.08202571414667777,0.06760925432254995,0.17804274324054115,0.014416459824127814,0.16362628341641333
3,17,post_shift,48,0.24565199756309108,0.4916864118541824,0.2905317224554857,0.04487972489239461,0.20115468939869668,-0.15627496450630207
4,0,pre_shift,48,0.1039689206415659,0.1039689206415659,0.1961607558378783,0.09219183519631238,0.09219183519631238,0.0
4,1,pre_shift,48,0.1039689206415659,0.0,0.43356903579162015,0.3296001151500543,0.43356903579162015,-0.10396892064156588
4,2,pre_shift,48,0.1039689206415659,0.3259113982809313,0.2407362275806167,0.1367673069390508,0.0851751707003146,0.05159213623873618
4,3,pre_shift,48,0.1039689206415659,0.5194555931531467,0.17699856529296043,0.07302964465139453,0.3424570278601863,-0.2694273832087918
4,4,pre_shift,48,0.1039689206415659,0.15005986545800765,0.4308899935153103,0.3269210728737444,0.2808301280573027,0.046090944816441715
4,5,pre_shift,48,0.1039689206415659,0.8721790748353475,0.46999597575060925,0.3660270551090433,0.40218309908473826,-0.03615604397569494
4,6,pre_shift,48,0.1039689206415659,0.4654802806061324,0.6714702604684119,0.5675013398268459,0.20598997986227946,0.36151135996456646
4,7,pre_shift,48,0.1039689206415659,0.5703560114352745,0.2734061225445883,0.1694372019030224,0.2969498888906862,-0.1275126869876638
4,8,pre_shift,48,0.1039689206415659,0.5703560114352745,0.664661992711247,0.5606930720696811,0.09430598127597256,0.46638709079370855
4,9,post_shift,48,0.1039689206415659,0.46864398041474564,0.3155571609630101,0.21158824032144422,0.15308681945173552,0.05850142086970869
4,10,post_shift,48,0.1039689206415659,0.15419985555400775,0.5726755415294076,0.46870662088784165,0.41847568597539986,0.050230934912441794
4,11,post_shift,48,0.1039689206415659,0.9618936854324601,0.6809908358968945,0.5770219152553285,0.28090284953556566,0.2961190657197629
4,12,post_shift,48,0.1039689206415659,0.5239943559110736,0.8007677208532742,0.6967988002117083,0.2767733649422006,0.42002543526950764
4,13,post_shift,48,0.1039689206415659,0.7921627449857418,0.6043387714689187,0.5003698508273527,0.18782397351682312,0.31254587731052963
4,14,post_shift,48,0.1039689206415659,0.6059494820400606,0.6246775744127628,0.5207086537711969,0.018728092372702232,0.5019805613984947
4,15,post_shift,48,0.1039689206415659,0.8644200944357483,0.5253756844370333,0.4214067637954674,0.339044409998715,0.08236235379675239
4,16,post_shift,48,0.1039689206415659,0.8146774397838024,0.7336401299882456,0.6296712093466796,0.08103730979555679,0.5486338995511229
4,17,post_shift,48,0.1039689206415659,0.827763686110343,0.3248978533569115,0.2209289327153456,0.5028658327534314,-0.2819369000380858
5,0,pre_shift,48,0.10401540103392395,0.10401540103392395,0.019093328067848865,0.0849220729660751,0.0849220729660751,0.0
5,1,pre_shift,48,0.10401540103392395,0.026541795391304298,0.08514856487547445,0.0188668361584495,0.05860676948417015,-0.03973993332572065
5,2,pre_shift,48,0.10401540103392395,0.07267183826057749,0.06349617174993236,0.0405192292839916,0.009175666510645136,0.03134356277334646
5,3,pre_shift,48,0.10401540103392395,0.04508555332785428,0.07514151733091524,0.02887388370300871,0.030055964003060966,-0.001182080300052256
5,4,pre_shift,48,0.10401540103392395,0.025364564280499,0.04090768482820846,0.0631077162057155,0.015543120547709458,0.04756459565800604
5,5,pre_shift,48,0.10401540103392395,0.3197887268544888,0.028681822354277513,0.07533357867964643,0.29110690450021126,-0.21577332582056483
5,6,pre_shift,48,0.10401540103392395,0.006872006908093271,0.04684521458084163,0.057170186453082326,0.039973207672748354,0.017196978780333973
5,7,pre_shift,48,0.10401540103392395,0.010672510827639902,0.042980999722529736,0.06103440131139422,0.03230848889488983,0.028725912416504386
5,8,pre_shift,48,0.10401540103392395,0.042908359379454815,0.011409490745496879,0.09260591028842707,0.031498868633957934,0.06110704165446914
5,9,post_shift,48,0.10401540103392395,0.0018845675256521075,0.00669404931782992,0.09732135171609403,0.004809481792177812,0.09251186992391622
5,10,post_shift,48,0.10401540103392395,0.0024909317503189077,0.0011256378778946327,0.10288976315602932,0.001365293872424275,0.10152446928360505
5,11,post_shift,48,0.10401540103392395,0.00479702604662017,0.009674863244992962,0.09434053778893099,0.0048778371983727925,0.0894627005905582
5,12,post_shift,48,0.10401540103392395,0.0015224005574990675,0.010451431792112898,0.09356396924181105,0.00892903123461383,0.08463493800719722
5,13,post_shift,48,0.10401540103392395,0.023805500900155423,0.030305509261701124,0.07370989177222283,0.006500008361545701,0.06720988341067713
5,14,post_shift,48,0.10401540103392395,0.006126498117515939,0.017085948292134417,0.08692945274178954,0.010959450174618478,0.07597000256717105
5,15,post_shift,48,0.10401540103392395,0.0038900000132748268,0.0060126018413684595,0.0980027991925555,0.0021226018280936327,0.09588019736446186
5,16,post_shift,48,0.10401540103392395,0.0018845474227574704,0.013594278468104104,0.09042112256581986,0.011709731045346634,0.07871139152047323
5,17,post_shift,48,0.10401540103392395,0.012785418026665787,0.010626795633148625,0.09338860540077533,0.0021586223935171622,0.09122998300725817
6,0,pre_shift,48,0.08018120068244664,0.08018120068244664,0.09067019063365422,0.010488989951207589,0.010488989951207589,0.0
6,1,pre_shift,48,0.08018120068244664,0.008727114638214243,0.05981333543937478,0.020367865243071853,0.05108622080116054,-0.03071835555808869
6,2,pre_shift,48,0.08018120068244664,0.3884408749388911,0.13577262777046392,0.05559142708801729,0.2526682471684272,-0.1970768200804099
6,3,pre_shift,48,0.08018120068244664,0.17059514989414368,0.05862548588542756,0.021555714797019072,0.11196966400871611,-0.09041394921169704
6,4,pre_shift,48,0.08018120068244664,0.0052163271255891,0.037606693588564215,0.04257450709388242,0.03239036646297511,0.010184140630907307
6,5,pre_shift,48,0.08018120068244664,0.014388549438073077,0.03845280470628983,0.0417283959761568,0.024064255268216754,0.01766414070794005
6,6,pre_shift,48,0.08018120068244664,0.07264110046940397,0.019189100627094093,0.06099210005535254,0.05345199984230988,0.007540100213042661
6,7,pre_shift,48,0.08018120068244664,0.005605326271314655,0.05645712021436401,0.023724080468082623,0.05085179394304936,-0.027127713474966737
6,8,pre_shift,48,0.08018120068244664,0.022044533303466195,0.0371298773822603,0.04305132330018634,0.015085344078794104,0.027965979221392233
6,9,post_shift,48,0.08018120068244664,0.0024410591591976474,0.028944630452317884,0.05123657023012875,0.026503571293120236,0.024732998937008515
6,10,post_shift,48,0.08018120068244664,0.0015186465367751573,0.008973994204573725,0.0712072064778729,0.0074553476677985675,0.06375185881007434
6,11,post_shift,48,0.08018120068244664,0.010000810449288865,0.014816060174868346,0.06536514050757829,0.004815249725579481,0.06054989078199881
6,12,post_shift,48,0.08018120068244664,0.03566901950836636,0.03199822217567046,0.04818297850677618,0.003670797332695902,0.044512181174080276
6,13,post_shift,48,0.08018120068244664,0.0030280240564646483,0.028508965009840764,0.05167223567260587,0.025480940953376115,0.026191294719229756
6,14,post_shift,48,0.08018120068244664,0.023987459046548296,0.01221522202049089,0.06796597866195575,0.011772237026057406,0.056193741635898346
6,15,post_shift,48,0.08018120068244664,0.02909549314145983,0.02954977194746542,0.050631428734981214,0.00045427880600559106,0.05017714992897562
6,16,post_shift,48,0.08018120068244664,0.05369454953170223,0.1268280503995135,0.04664684971706687,0.07313350086781127,-0.026486651150744403
6,17,post_shift,48,0.08018120068244664,0.0014815832760696488,0.06279047101028495,0.01739072967216168,0.061308887734215306,-0.043918158062053625
7,0,pre_shift,48,0.037773305953421085,0.037773305953421085,0.12334103820555631,0.08556773225213522,0.08556773225213522,0.0
7,1,pre_shift,48,0.037773305953421085,0.04882657120639698,0.07667719273502008,0.03890388678159899,0.027850621528623096,0.011053265252975897
7,2,pre_shift,48,0.037773305953421085,0.07649000734507491,0.14845149495556098,0.1106781890021399,0.07196148761048607,0.03871670139165383
7,3,pre_shift,48,0.037773305953421085,0.018984087274991263,0.12041312184732839,0.0826398158939073,0.10142903457233712,-0.018789218678429823
7,4,pre_shift,48,0.037773305953421085,0.11873207138676102,0.08314822255281042,0.04537491659938933,0.035583848833950604,0.009791067765438727
7,5,pre_shift,48,0.037773305953421085,0.007110579512180973,0.08506106892859178,0.04728776297517069,0.0779504894164108,-0.030662726441240115
7,6,pre_shift,48,0.037773305953421085,0.05301681981804976,0.12025488958115205,0.08248158362773096,0.06723806976310229,0.015243513864628674
7,7,pre_shift,48,0.037773305953421085,0.023019402507915506,0.15312062004074353,0.11534731408732245,0.13010121753282802,-0.014753903445505576
7,8,pre_shift,48,0.037773305953421085,0.0287414812451924,0.1624181924983365,0.12464488654491541,0.1336767112531441,-0.009031824708228678
7,9,post_shift,48,0.037773305953421085,0.015511364172274885,0.02766142147639285,0.010111884477028234,0.012150057304117966,-0.0020381728270897313
7,10,post_shift,48,0.037773305953421085,0.0024408488484009387,0.005310236754276922,0.032463069199144164,0.002869387905875983,0.02959368129326818
7,11,post_shift,48,0.037773305953421085,0.0014413397862441646,0.007183588518194527,0.03058971743522656,0.005742248731950362,0.0248474687032762
7,12,post_shift,48,0.037773305953421085,0.0012953662367475105,0.005419726194680884,0.0323535797587402,0.0041243599579333734,0.02822921980080683
7,13,post_shift,48,0.037773305953421085,0.0040160235218594294,0.0005473179812523503,0.037225987972168736,0.003468705540607079,0.03375728243156166
7,14,post_shift,48,0.037773305953421085,0.0100148727657376,0.004578374583218961,0.03319493137020212,0.005436498182518639,0.027758433187683486
7,15,post_shift,48,0.037773305953421085,0.009935575272410402,0.01033573490102045,0.027437571052400633,0.0004001596286100483,0.027037411423790583
7,16,post_shift,48,0.037773305953421085,0.023805160887257315,0.012622715836053632,0.025150590117367453,0.011182445051203683,0.01396814506616377
7,17,post_shift,48,0.037773305953421085,0.009993274652107313,0.01467747956583623,0.023095826387584853,0.004684204913728918,0.018411621473855937
8,0,pre_shift,48,0.0,0.0,0.17988056653284012,0.17988056653284012,0.17988056653284012,0.0
8,1,pre_shift,48,0.0,0.1633306157600542,0.08081642342913448,0.08081642342913448,0.08251419233091972,-0.001697768901785246
8,2,pre_shift,48,0.0,0.0,0.09960973385300977,0.09960973385300977,0.09960973385300977,0.0
8,3,pre_shift,48,0.0,0.02620588813543228,0.12502995937028494,0.12502995937028494,0.09882407123485265,0.026205888135432287
8,4,pre_shift,48,0.0,0.20407498671955573,0.15371626999884333,0.15371626999884333,0.050358716720712404,0.10335755327813093
8,5,pre_shift,48,0.0,0.013479970409199063,0.2099705213779135,0.2099705213779135,0.19649055096871443,0.013479970409199071
8,6,pre_shift,48,0.0,0.06813292516563793,0.19223927084300022,0.19223927084300022,0.12410634567736228,0.06813292516563793
8,7,pre_shift,48,0.0,0.114263313298496,0.45035345919774145,0.45035345919774145,0.33609014589924546,0.11426331329849598
8,8,pre_shift,48,0.0,0.6524338574353208,0.19377632987268212,0.19377632987268212,0.45865752756263867,-0.26488119768995655
8,9,post_shift,48,0.0,0.21758324224339304,0.2815229473436044,0.2815229473436044,0.06393970510021135,0.21758324224339304
8,10,post_shift,48,0.0,0.0739077811061826,0.10834581826302896,0.10834581826302896,0.03443803715684636,0.0739077811061826
8,11,post_shift,48,0.0,0.10950507675514892,0.196770607078271,0.196770607078271,0.08726553032312206,0.10950507675514892
8,12,post_shift,48,0.0,0.24265807109814308,0.1803892644947807,0.1803892644947807,0.06226880660336237,0.11812045789141834
8,13,post_shift,48,0.0,0.009414422493077257,0.10358367994211895,0.10358367994211895,0.0941692574490417,0.009414422493077251
8,14,post_shift,48,0.0,0.04483563123387251,0.02248005073918385,0.02248005073918385,0.02235558049468866,0.0001244702444951895
8,15,post_shift,48,0.0,0.015522134595883214,0.03098001886269317,0.03098001886269317,0.015457884266809954,0.015522134595883214
8,16,post_shift,48,0.0,0.38630962596063234,0.011928075829016432,0.011928075829016432,0.3743815501316159,-0.36245347430259944
8,17,post_shift,48,0.0,0.015537013956274912,0.01952722805419844,0.01952722805419844,0.003990214097923529,0.015537013956274912
9,0,pre_shift,48,0.037773305953421085,0.037773305953421085,0.056942438103195284,0.0191691321497742,0.0191691321497742,0.0
9,1,pre_shift,48,0.037773305953421085,0.22654987280308256,0.31694165436953003,0.27916834841610894,0.09039178156644748,0.18877656684966146
9,2,pre_shift,48,0.037773305953421085,0.35404298723561756,0.4196707186942882,0.3818974127408671,0.06562773145867062,0.31626968128219646
9,3,pre_shift,48,0.037773305953421085,0.5277957964389726,0.6525385654915771,0.614765259538156,0.12474276905260451,0.49002249048555147
9,4,pre_shift,48,0.037773305953421085,0.4164526323726188,0.25765731649401274,0.21988401054059165,0.15879531587860607,0.061088694661985576
9,5,pre_shift,48,0.037773305953421085,0.18695357682918842,0.11941882519644365,0.08164551924302256,0.06753475163274478,0.014110767610277783
9,6,pre_shift,48,0.037773305953421085,0.3493502074968978,0.4143443845807754,0.3765710786273543,0.06499417708387756,0.3115769015434767
9,7,pre_shift,48,0.037773305953421085,0.20825820865703742,0.3369795594750957,0.2992062535216746,0.1287213508180583,0.17048490270361633
9,8,pre_shift,48,0.037773305953421085,0.1026958954805072,0.2316348688564495,0.19386156290302842,0.1289389733759423,0.06492258952708613
9,9,post_shift,48,0.037773305953421085,0.7017281008143726,0.5125060751756458,0.47473276922222474,0.1892220256387268,0.28551074358349793
9,10,post_shift,48,0.037773305953421085,0.9432362316708132,0.8867418933571237,0.8489685874037026,0.05649433831368944,0.7924742490900132
9,11,post_shift,48,0.037773305953421085,0.7798959624522532,0.8981420725347655,0.8603687665813444,0.11824611008251229,0.7421226564988321
9,12,post_shift,48,0.037773305953421085,0.35797821129572227,0.4607020515582698,0.4229287456048487,0.10272384026254755,0.32020490534230117
9,13,post_shift,48,0.037773305953421085,0.6758965574244884,0.7592452402162073,0.7214719342627862,0.08334868279171892,0.6381232514710673
9,14,post_shift,48,0.037773305953421085,0.9081388011141834,0.8624570818825578,0.8246837759291367,0.04568171923162567,0.779002056697511
9,15,post_shift,48,0.037773305953421085,0.4836590409936351,0.7399065362049196,0.7021332302514985,0.25624749521128454,0.445885735040214
9,16,post_shift,48,0.037773305953421085,0.8665084711360512,0.7755879109253283,0.7378146049719072,0.09092056021072292,0.6468940447611843
9,17,post_shift,48,0.037773305953421085,0.5841815856899086,0.7522278960669886,0.7144545901135675,0.16804631037707995,0.5464082797364875
10,0,pre_shift,48,0.1615170360854691,0.1615170360854691,0.33227240246810363,0.17075536638263453,0.17075536638263453,0.0
10,1,pre_shift,48,0.1615170360854691,0.012266782533488528,0.09348658243826477,0.06803045364720434,0.08121979990477624,-0.013189346257571899
10,2,pre_shift,48,0.1615170360854691,0.13227889956667435,0.05402102545910093,0.10749601062636818,0.07825787410757343,0.029238136518794755
10,3,pre_shift,48,0.1615170360854691,0.002976286862960031,0.1624810798745736,0.0009640437891045017,0.15950479301161358,-0.15854074922250908
10,4,pre_shift,48,0.1615170360854691,0.029920683966799304,0.06594844083679405,0.09556859524867506,0.036027756869994744,0.059540838378680315
10,5,pre_shift,48,0.1615170360854691,0.2814943273802145,0.05788240040558673,0.10363463567988238,0.22361192697462778,-0.11997729129474541
10,6,pre_shift,48,0.1615170360854691,0.020837237828418363,0.09739204500563525,0.06412499107983385,0.07655480717721688,-0.012429816097383029
10,7,pre_shift,48,0.1615170360854691,0.05781164743041681,0.18578393546662214,0.024266899381153034,0.12797228803620533,-0.1037053886550523
10,8,pre_shift,48,0.1615170360854691,0.250959506224879,0.2514698054954917,0.08995276941002259,0.0005102992706126908,0.0894424701394099
10,9,post_shift,48,0.1615170360854691,0.3246954020224362,0.043161121512779246,0.11835591457268986,0.28153428050965695,-0.1631783659369671
10,10,post_shift,48,0.1615170360854691,0.0035872008713842777,0.016473443208995374,0.14504359287647373,0.012886242337611096,0.13215735053886263
10,11,post_shift,48,0.1615170360854691,0.09950119521330991,0.16522959476798565,0.003712558682516548,0.06572839955467574,-0.062015840872159195
10,12,post_shift,48,0.1615170360854691,0.07780284122066736,0.09631509196368149,0.06520194412178762,0.01851225074301413,0.04668969337877349
10,13,post_shift,48,0.1615170360854691,0.03553041588877103,0.035310168966657604,0.12620686711881152,0.0002202469221134276,0.1259866201966981
10,14,post_shift,48,0.1615170360854691,0.10774806211411017,0.08027756221466716,0.08123947387080195,0.027470499899443016,0.053768973971358935
10,15,post_shift,48,0.1615170360854691,0.4293216602388705,0.1956231719939605,0.0341061359084914,0.23369848824490996,-0.19959235233641856
10,16,post_shift,48,0.1615170360854691,0.027624054842521735,0.2213988169879434,0.059881780902474285,0.19377476214542166,-0.13389298124294738
10,17,post_shift,48,0.1615170360854691,0.3098611187268019,0.08591519532156566,0.07560184076390344,0.22394592340523622,-0.14834408264133278
11,0,pre_shift,48,0.0439870971393833,0.0439870971393833,0.22131712537092202,0.1773300282315387,0.1773300282315387,0.0
11,1,pre_shift,48,0.0439870971393833,0.0,0.4396727459237598,0.3956856487843765,0.4396727459237598,-0.04398709713938331
11,2,pre_shift,48,0.0439870971393833,0.2996273101101054,0.08494988967068606,0.040962792531302764,0.21467742043941934,-0.1737146279081166
11,3,pre_shift,48,0.0439870971393833,0.15758181202536437,0.10665474748339185,0.06266765034400855,0.05092706454197252,0.011740585802036033
11,4,pre_shift,48,0.0439870971393833,0.33602740096743916,0.3047083557283195,0.2607212585889362,0.03131904523911966,0.22940221334981653
11,5,pre_shift,48,0.0439870971393833,0.1620198038106446,0.1749775812361552,0.1309904840967719,0.012957777425510603,0.11803270667126128
11,6,pre_shift,48,0.0439870971393833,0.35945419318972377,0.16880127323864152,0.12481417609925823,0.19065291995108224,-0.06583874385182402
11,7,pre_shift,48,0.0439870971393833,0.18075013992913763,0.208965436880135,0.1649783397407517,0.028215296950997365,0.13676304278975435
11,8,pre_shift,48,0.0439870971393833,0.3159201318417387,0.33321587149772225,0.28922877435833894,0.017295739655983522,0.2719330347023554
11,9,post_shift,48,0.0439870971393833,0.8024106572503138,0.4494893898139546,0.4055022926745713,0.3529212674363592,0.052581025238212065
11,10,post_shift,48,0.0439870971393833,0.8820122104720783,0.41004376959716027,0.36605667245777695,0.47196844087491807,-0.10591176841714112
11,11,post_shift,48,0.0439870971393833,0.9402450591951058,0.5296239234826257,0.48563682634324234,0.41062113571248016,0.07501569063076219
11,12,post_shift,48,0.0439870971393833,0.3935716819005085,0.3278472057201683,0.283860108580785,0.06572447618034022,0.21813563240044476
